Geneid	RNA STAR on 1MKCl3: mapped.bam
gene-DEHA2E11022g	8175
gene-DEHA2E11044g	2084
gene-DEHA2E11066g	2765
gene-DEHA2E11088g	5215
gene-DEHA2E11110g	1872
gene-DEHA2E11132g	154
gene-DEHA2E11154g	66
gene-DEHA2E11176g	8
gene-DEHA2E11198g	3535
gene-DEHA2E11220g	5397
gene-DEHA2E11242g	24
gene-DEHA2E11264g	10460
gene-DEHA2E11286g	7125
gene-DEHA2E11308g	3467
gene-DEHA2E11330g	4432
gene-DEHA2E11352g	3563
gene-DEHA2E11374g	7424
gene-DEHA2E11396g	2415
gene-DEHA2E11418g	3853
gene-DEHA2E11440g	919
gene-DEHA2E11462g	1720
gene-DEHA2E11484g	1448
gene-DEHA2E11506g	8593
gene-DEHA2E11528g	3159
gene-DEHA2E11550g	5012
gene-DEHA2E11572g	5761
gene-DEHA2E11594g	18537
gene-DEHA2E11616g	1804
gene-DEHA2E11638r	2
gene-DEHA2E11660g	3034
gene-DEHA2E11682g	10488
gene-DEHA2E11704g	3167
gene-DEHA2E11726g	2466
gene-DEHA2E11748g	9257
gene-DEHA2E11770g	8535
gene-DEHA2E11792g	5531
gene-DEHA2E11814g	1774
gene-DEHA2E11836g	8007
gene-DEHA2E11858g	4409
gene-DEHA2E11880g	4517
gene-DEHA2E11902g	6
gene-DEHA2E11924g	3994
gene-DEHA2E11946g	16
gene-DEHA2E11968g	3197
gene-DEHA2E11990g	9718
gene-DEHA2E12012g	36
gene-DEHA2E12034g	20
gene-DEHA2E12056g	2744
gene-DEHA2E12078g	5270
gene-DEHA2E12100r	0
gene-DEHA2E12122g	1094
gene-DEHA2E12144g	3218
gene-DEHA2E12166g	2052
gene-DEHA2E12188g	558
gene-DEHA2E12210g	1928
gene-DEHA2E12232g	20410
gene-DEHA2E12254g	4974
gene-DEHA2E12276g	47176
gene-DEHA2E12298g	6932
gene-DEHA2E12320g	2383
gene-DEHA2E12342g	1526
gene-DEHA2E12364g	5
gene-DEHA2E12386g	4629
gene-DEHA2E12408g	1924
gene-DEHA2E12430g	7533
gene-DEHA2E12452g	12795
gene-DEHA2E12474g	5878
gene-DEHA2E12496g	7427
gene-DEHA2E12518g	1554
gene-DEHA2E12540g	485
gene-DEHA2E12562r	0
gene-DEHA2E12584g	3633
gene-DEHA2E12606g	1954
gene-DEHA2E12628g	436
gene-DEHA2E12650g	5150
gene-DEHA2E12672g	5564
gene-DEHA2E12694g	2131
gene-DEHA2E12716g	4799
gene-DEHA2E12738g	3952
gene-DEHA2E12760g	5130
gene-DEHA2E12782g	3287
gene-DEHA2E12804g	5570
gene-DEHA2E12826g	2636
gene-DEHA2E12848g	4257
gene-DEHA2E12870g	15
gene-DEHA2E12892g	7027
gene-DEHA2E12914g	5500
gene-DEHA2E12936g	12619
gene-DEHA2E12958g	2323
gene-DEHA2E12980g	572
gene-DEHA2E13002g	2942
gene-DEHA2E13024g	5157
gene-DEHA2E13046g	2122
gene-DEHA2E13068g	1432
gene-DEHA2E13090g	3130
gene-DEHA2E13112g	2030
gene-DEHA2E13134r	0
gene-DEHA2E13156g	1977
gene-DEHA2E13178g	1919
gene-DEHA2E13200g	1616
gene-DEHA2E13222g	11
gene-DEHA2E13244g	5802
gene-DEHA2E13266g	4203
gene-DEHA2E13288g	6338
gene-DEHA2E13310g	1204
gene-DEHA2E13332g	1050
gene-DEHA2E13354g	2406
gene-DEHA2E13376g	2276
gene-DEHA2E13398g	2762
gene-DEHA2E13420g	1446
gene-DEHA2E13442g	13720
gene-DEHA2E13464g	2111
gene-DEHA2E13486g	38741
gene-DEHA2E13508g	4433
gene-DEHA2E13530g	6140
gene-DEHA2E13552g	28291
gene-DEHA2E13574g	1
gene-DEHA2E13596g	4009
gene-DEHA2E13618g	2058
gene-DEHA2E13640g	3887
gene-DEHA2E13662g	3062
gene-DEHA2E13684g	994
gene-DEHA2E13706g	6277
gene-DEHA2E13728g	3391
gene-DEHA2E13750g	2519
gene-DEHA2E13772g	3830
gene-DEHA2E13794g	12473
gene-DEHA2E13816g	730
gene-DEHA2E13838g	2122
gene-DEHA2E13860g	4735
gene-DEHA2E13882g	293
gene-DEHA2E13904g	14
gene-DEHA2E13926g	9500
gene-DEHA2E13948g	2447
gene-DEHA2E13970g	9932
gene-DEHA2E13992g	12278
gene-DEHA2E14014g	2840
gene-DEHA2E14036g	2922
gene-DEHA2E14058g	126
gene-DEHA2E14080g	12223
gene-DEHA2E14102g	16
gene-DEHA2E14124g	423
gene-DEHA2E14146g	6434
gene-DEHA2E14168g	4278
gene-DEHA2E14190g	8397
gene-DEHA2E14212g	24840
gene-DEHA2E14234g	2566
gene-DEHA2E14256g	36
gene-DEHA2E14278g	8
gene-DEHA2E14300g	37925
gene-DEHA2E14322g	715
gene-DEHA2E14344g	4140
gene-DEHA2E14366g	6981
gene-DEHA2E14388g	4741
gene-DEHA2E14410g	2522
gene-DEHA2E14432g	3012
gene-DEHA2E14454g	2227
gene-DEHA2E14476g	9374
gene-DEHA2E14498g	18968
gene-DEHA2E14520g	9114
gene-DEHA2E14542g	5328
gene-DEHA2E14564g	8307
gene-DEHA2E14586g	3844
gene-DEHA2E14608g	3756
gene-DEHA2E14630g	2121
gene-DEHA2E14652g	107
gene-DEHA2E14674g	3454
gene-DEHA2E14696g	1950
gene-DEHA2E14718g	2291
gene-DEHA2E14740g	6296
gene-DEHA2E14762g	3800
gene-DEHA2E14784g	3175
gene-DEHA2E14806g	4419
gene-DEHA2E14828g	1575
gene-DEHA2E14850g	3034
gene-DEHA2E14872g	71
gene-DEHA2E14894g	19766
gene-DEHA2E14916g	9676
gene-DEHA2E14938g	5278
gene-DEHA2E14960g	6050
gene-DEHA2E14982g	4766
gene-DEHA2E15004g	24523
gene-DEHA2E15026g	1968
gene-DEHA2E15048g	4184
gene-DEHA2E15070g	4757
gene-DEHA2E15092g	4019
gene-DEHA2E15114g	5181
gene-DEHA2E15136g	256
gene-DEHA2E15158g	2999
gene-DEHA2E15180g	15632
gene-DEHA2E15202g	6413
gene-DEHA2E15224g	2963
gene-DEHA2E15246g	898
gene-DEHA2E15268g	4227
gene-DEHA2E15290g	5316
gene-DEHA2E15312g	1779
gene-DEHA2E15334g	4535
gene-DEHA2E15356g	1990
gene-DEHA2E15378g	1691
gene-DEHA2E15400g	3355
gene-DEHA2E15422g	736
gene-DEHA2E15444g	2779
gene-DEHA2E15466g	7673
gene-DEHA2E15488g	15
gene-DEHA2E15510g	3202
gene-DEHA2E15532r	0
gene-DEHA2E15554r	1
gene-DEHA2E15576g	4025
gene-DEHA2E15598g	9969
gene-DEHA2E15620g	6171
gene-DEHA2E15642r	0
gene-DEHA2E15664g	1025
gene-DEHA2E15686g	920
gene-DEHA2E15708g	2375
gene-DEHA2E15730g	13301
gene-DEHA2E15752g	3310
gene-DEHA2E15774g	3477
gene-DEHA2E15796g	4271
gene-DEHA2E15818r	38
gene-DEHA2E15840g	1908
gene-DEHA2E15862g	645
gene-DEHA2E15884g	3942
gene-DEHA2E15906g	405
gene-DEHA2E15928g	3154
gene-DEHA2E15950g	4259
gene-DEHA2E15972g	2606
gene-DEHA2E15994g	6672
gene-DEHA2E16016g	4787
gene-DEHA2E16038g	2317
gene-DEHA2E16060g	6037
gene-DEHA2E16082g	15025
gene-DEHA2E16104g	8822
gene-DEHA2E16126g	3342
gene-DEHA2E16148r	2
gene-DEHA2E16170g	3124
gene-DEHA2E16192r	11
gene-DEHA2E16214g	1128
gene-DEHA2E16236g	234
gene-DEHA2E16258g	5088
gene-DEHA2E16280g	1023
gene-DEHA2E16302g	3417
gene-DEHA2E16324g	1555
gene-DEHA2E16346g	772
gene-DEHA2E16368g	3874
gene-DEHA2E16390g	36798
gene-DEHA2E16412g	3344
gene-DEHA2E16434g	5414
gene-DEHA2E16456g	2076
gene-DEHA2E16478g	11466
gene-DEHA2E16500g	1367
gene-DEHA2E16522g	3337
gene-DEHA2E16544g	3691
gene-DEHA2E16566g	2440
gene-DEHA2E16588g	7477
gene-DEHA2E16610g	4618
gene-DEHA2E16632g	2725
gene-DEHA2E16654g	6220
gene-DEHA2E16676g	3833
gene-DEHA2E16698g	2919
gene-DEHA2E16720g	2202
gene-DEHA2E16742g	100
gene-DEHA2E16764g	10698
gene-DEHA2E16786g	1687
gene-DEHA2E16808g	1346
gene-DEHA2E16830g	3612
gene-DEHA2E16852g	15
gene-DEHA2E16874g	5334
gene-DEHA2E16896r	1
gene-DEHA2E16918g	10438
gene-DEHA2E16940g	1372
gene-DEHA2E16962g	4
gene-DEHA2E16984g	2233
gene-DEHA2E17006g	4217
gene-DEHA2E17028g	3556
gene-DEHA2E17050g	107
gene-DEHA2E17072g	1608
gene-DEHA2E17094g	769
gene-DEHA2E17116g	1888
gene-DEHA2E17138g	1011
gene-DEHA2E17160g	3185
gene-DEHA2E17182g	610
gene-DEHA2E17204g	3810
gene-DEHA2E17226g	9769
gene-DEHA2E17248g	1027
gene-DEHA2E17270g	9775
gene-DEHA2E17292g	4877
gene-DEHA2E17314g	1418
gene-DEHA2E17336r	1
gene-DEHA2E17358g	1225
gene-DEHA2E17380g	1553
gene-DEHA2E17402g	3717
gene-DEHA2E17424g	2568
gene-DEHA2E17446g	1769
gene-DEHA2E17468g	14365
gene-DEHA2E17490g	4042
gene-DEHA2E17512g	5665
gene-DEHA2E17534r	1
gene-DEHA2E17556g	4412
gene-DEHA2E17578g	1923
gene-DEHA2E17600g	4295
gene-DEHA2E17622g	9915
gene-DEHA2E17644g	1964
gene-DEHA2E17666g	2171
gene-DEHA2E17688g	1375
gene-DEHA2E17710g	33219
gene-DEHA2E17732g	206
gene-DEHA2E17754g	2446
gene-DEHA2E17776g	2775
gene-DEHA2E17798g	2566
gene-DEHA2E17820g	43
gene-DEHA2E17842g	14491
gene-DEHA2E17864g	6151
gene-DEHA2E17886g	4504
gene-DEHA2E17908g	1211
gene-DEHA2E17930g	2827
gene-DEHA2E17952g	1964
gene-DEHA2E17974g	5314
gene-DEHA2E17996g	7704
gene-DEHA2E18018g	6294
gene-DEHA2E18040g	5875
gene-DEHA2E18062g	1954
gene-DEHA2E18084g	110
gene-DEHA2E18106g	1661
gene-DEHA2E18128g	1846
gene-DEHA2E18150r	4
gene-DEHA2E18172r	2
gene-DEHA2E18194g	769
gene-DEHA2E18216g	905
gene-DEHA2E18238g	3365
gene-DEHA2E18260g	2140
gene-DEHA2E18282g	14477
gene-DEHA2E18304g	3281
gene-DEHA2E18326g	1752
gene-DEHA2E18348g	6289
gene-DEHA2E18370g	4451
gene-DEHA2E18392g	10921
gene-DEHA2E18414g	4427
gene-DEHA2E18436g	3810
gene-DEHA2E18458g	4806
gene-DEHA2E18480g	6166
gene-DEHA2E18502g	1969
gene-DEHA2E18524g	3183
gene-DEHA2E18546g	5601
gene-DEHA2E18568g	229
gene-DEHA2E18590g	6058
gene-DEHA2E18612g	787
gene-DEHA2E18634g	7018
gene-DEHA2E18656g	3732
gene-DEHA2E18678r	4
gene-DEHA2E18700g	7842
gene-DEHA2E18722g	104
gene-DEHA2E18744g	6776
gene-DEHA2E18766g	5305
gene-DEHA2E18788g	24932
gene-DEHA2E18810g	11584
gene-DEHA2E18832g	1382
gene-DEHA2E18854g	91
gene-DEHA2E18876g	2334
gene-DEHA2E18898g	6051
gene-DEHA2E18920g	2766
gene-DEHA2E18942g	2432
gene-DEHA2E18964g	770
gene-DEHA2E18986g	12408
gene-DEHA2E19008g	3539
gene-DEHA2E19030g	2616
gene-DEHA2E19052g	3739
gene-DEHA2E19074g	1618
gene-DEHA2E19085g	1379
gene-DEHA2E19096g	168
gene-DEHA2E19118g	10
gene-DEHA2E19140g	390
gene-DEHA2E19162g	927
gene-DEHA2E19184g	6025
gene-DEHA2E19206g	4018
gene-DEHA2E19228g	6890
gene-DEHA2E19250g	12245
gene-DEHA2E19272g	12408
gene-DEHA2E19294g	5936
gene-DEHA2E19316g	6765
gene-DEHA2E19338g	1580
gene-DEHA2E19360g	1940
gene-DEHA2E19382g	3813
gene-DEHA2E19404g	6942
gene-DEHA2E19426g	94
gene-DEHA2E19448g	5912
gene-DEHA2E19470g	1144
gene-DEHA2E19492g	10343
gene-DEHA2E19514g	1151
gene-DEHA2E19536g	2492
gene-DEHA2E19558g	5831
gene-DEHA2E19580g	1279
gene-DEHA2E19602g	2023
gene-DEHA2E19624g	2420
gene-DEHA2E19646g	12592
gene-DEHA2E19668g	1944
gene-DEHA2E19690g	8453
gene-DEHA2E19712g	6932
gene-DEHA2E19734g	3499
gene-DEHA2E19756g	11668
gene-DEHA2E19778g	2098
gene-DEHA2E19800g	3569
gene-DEHA2E19822g	2165
gene-DEHA2E19844g	21
gene-DEHA2E19866g	13932
gene-DEHA2E19888g	2323
gene-DEHA2E19910g	5697
gene-DEHA2E19932g	1795
gene-DEHA2E19954g	6225
gene-DEHA2E19976g	7230
gene-DEHA2E19998g	910
gene-DEHA2E20020g	3416
gene-DEHA2E20042g	11052
gene-DEHA2E20064g	249
gene-DEHA2E20086g	520
gene-DEHA2E20108r	0
gene-DEHA2E20130g	2334
gene-DEHA2E20152g	5314
gene-DEHA2E20174g	3131
gene-DEHA2E20196r	0
gene-DEHA2E20218g	2346
gene-DEHA2E20240r	8
gene-DEHA2E20262g	3530
gene-DEHA2E20284g	1553
gene-DEHA2E20306r	3
gene-DEHA2E20328g	1
gene-DEHA2E20350g	96
gene-DEHA2E20372g	1141
gene-DEHA2E20394g	4801
gene-DEHA2E20416g	6371
gene-DEHA2E20438r	11
gene-DEHA2E20460g	1875
gene-DEHA2E20482g	2617
gene-DEHA2E20504g	7446
gene-DEHA2E20526g	3677
gene-DEHA2E20548g	5400
gene-DEHA2E20570g	5367
gene-DEHA2E20592g	2273
gene-DEHA2E20614g	3417
gene-DEHA2E20636g	2709
gene-DEHA2E20658g	11358
gene-DEHA2E20680g	2007
gene-DEHA2E20702g	3505
gene-DEHA2E20724g	3516
gene-DEHA2E20746g	4919
gene-DEHA2E20768g	2133
gene-DEHA2E20790g	7020
gene-DEHA2E20812g	2091
gene-DEHA2E20834g	7534
gene-DEHA2E20856g	17039
gene-DEHA2E20878g	1363
gene-DEHA2E20900g	4288
gene-DEHA2E20922g	2872
gene-DEHA2E20944g	11586
gene-DEHA2E20966g	2203
gene-DEHA2E20988g	2892
gene-DEHA2E21010g	5294
gene-DEHA2E21032g	12351
gene-DEHA2E21054g	13208
gene-DEHA2E21076g	3157
gene-DEHA2E21098g	1346
gene-DEHA2E21120g	3946
gene-DEHA2E21142g	2998
gene-DEHA2E21164g	425
gene-DEHA2E21186g	14
gene-DEHA2E21208g	143
gene-DEHA2E21230g	2311
gene-DEHA2E21252g	722
gene-DEHA2E21274g	3673
gene-DEHA2E21296g	162
gene-DEHA2E21318g	3576
gene-DEHA2E21340g	2183
gene-DEHA2E21362g	169
gene-DEHA2E21384g	2316
gene-DEHA2E21406r	2
gene-DEHA2E21428g	3791
gene-DEHA2E21450g	391
gene-DEHA2E21472g	1758
gene-DEHA2E21494g	3216
gene-DEHA2E21516g	291
gene-DEHA2E21538r	0
gene-DEHA2E21560g	2015
gene-DEHA2E21582g	461
gene-DEHA2E21604g	8252
gene-DEHA2E21626g	3550
gene-DEHA2E21648g	3705
gene-DEHA2E21670g	6804
gene-DEHA2E21692g	3962
gene-DEHA2E21736g	9513
gene-DEHA2E21758r	5
gene-DEHA2E21780g	3258
gene-DEHA2E21802g	8930
gene-DEHA2E21824g	5839
gene-DEHA2E21846g	9921
gene-DEHA2E21868g	2823
gene-DEHA2E21890g	3453
gene-DEHA2E21912g	5180
gene-DEHA2E21934g	1954
gene-DEHA2E21956g	6303
gene-DEHA2E21978g	2541
gene-DEHA2E22000g	3439
gene-DEHA2E22022g	1123
gene-DEHA2E22044g	3230
gene-DEHA2E22066g	1125
gene-DEHA2E22088g	1825
gene-DEHA2E22110g	2707
gene-DEHA2E22132g	4977
gene-DEHA2E22154g	2444
gene-DEHA2E22176g	1368
gene-DEHA2E22198g	21211
gene-DEHA2E22220g	14744
gene-DEHA2E22242g	3297
gene-DEHA2E22264g	1688
gene-DEHA2E22286g	5703
gene-DEHA2E22308g	3376
gene-DEHA2E22330g	4424
gene-DEHA2E22352g	1750
gene-DEHA2E22374r	1
gene-DEHA2E22396g	1747
gene-DEHA2E22418g	1885
gene-DEHA2E22440g	10302
gene-DEHA2E22462g	3961
gene-DEHA2E22484g	3508
gene-DEHA2E22506g	2240
gene-DEHA2E22528g	1965
gene-DEHA2E22550g	1223
gene-DEHA2E22572g	2859
gene-DEHA2E22594g	5744
gene-DEHA2E22616g	10943
gene-DEHA2E22638g	2989
gene-DEHA2E22660g	430
gene-DEHA2E22682r	1
gene-DEHA2E22704g	2827
gene-DEHA2E22726g	3372
gene-DEHA2E22748g	5340
gene-DEHA2E22770g	1146
gene-DEHA2E22792g	139
gene-DEHA2E22814g	2890
gene-DEHA2E22836r	1
gene-DEHA2E22858g	2339
gene-DEHA2E22880g	1273
gene-DEHA2E22902g	4636
gene-DEHA2E22924g	2648
gene-DEHA2E22946g	8322
gene-DEHA2E22968g	32644
gene-DEHA2E22990g	1920
gene-DEHA2E23012r	25
gene-DEHA2E23034g	855
gene-DEHA2E23056g	2502
gene-DEHA2E23078g	11462
gene-DEHA2E23100g	1445
gene-DEHA2E23122g	660
gene-DEHA2E23144g	245
gene-DEHA2E23166g	657
gene-DEHA2E23188g	1078
gene-DEHA2E23210g	32
gene-DEHA2E23232g	1143
gene-DEHA2E23254g	3035
gene-DEHA2E23276g	298
gene-DEHA2E23298g	2379
gene-DEHA2E23320g	2042
gene-DEHA2E23342g	3716
gene-DEHA2E23364g	528
gene-DEHA2E23386g	1544
gene-DEHA2E23408g	723
gene-DEHA2E23430g	523
gene-DEHA2E23452g	866
gene-DEHA2E23474g	2064
gene-DEHA2E23518g	889
gene-DEHA2E23540g	1383
gene-DEHA2E23562g	1436
gene-DEHA2E23584g	2085
gene-DEHA2E23606g	1782
gene-DEHA2E23628g	16288
gene-DEHA2E23650g	10045
gene-DEHA2E23672g	11896
gene-DEHA2E23694g	1325
gene-DEHA2E23716g	7531
gene-DEHA2E23738g	4224
gene-DEHA2E23760g	5781
gene-DEHA2E23782g	1026
gene-DEHA2E23804g	1967
gene-DEHA2E23826g	2961
gene-DEHA2E23848g	2291
gene-DEHA2E23870g	3526
gene-DEHA2E23892g	636
gene-DEHA2E23914g	6165
gene-DEHA2E23936g	2714
gene-DEHA2E23958g	1835
gene-DEHA2E23980g	2325
gene-DEHA2E24002g	760
gene-DEHA2E24024g	1612
gene-DEHA2E24046g	155
gene-DEHA2E24068g	10
gene-DEHA2E24090g	1762
gene-DEHA2E24112g	61
gene-DEHA2E24134g	41
gene-DEHA2E24156g	143
gene-DEHA2E24178g	815
gene-DEHA2E24200g	8460
gene-DEHA2E24222g	9
gene-DEHA2E24244g	126
gene-DEHA2E24266g	1142
gene-DEHA2E24288g	868
gene-DEHA2E24310g	10
gene-DEHA2E24332g	4
gene-DEHA2E24354g	0
gene-DEHA2E24376g	5
gene-DEHA2E24398g	10
gene-DEHA2F00110g	80
gene-DEHA2F00132g	4
gene-DEHA2F00154g	6
gene-DEHA2F00176g	423
gene-DEHA2F00198g	12
gene-DEHA2F00220g	644
gene-DEHA2F00242g	164
gene-DEHA2F00264g	18
gene-DEHA2F00286g	15
gene-DEHA2F00308g	8974
gene-DEHA2F00330g	777
gene-DEHA2F00352g	195
gene-DEHA2F00374g	369
gene-DEHA2F00396g	339
gene-DEHA2F00418g	9
gene-DEHA2F00440g	6
gene-DEHA2F00462g	30
gene-DEHA2F00528g	766
gene-DEHA2F00550g	3855
gene-DEHA2F00572g	1293
gene-DEHA2F00594g	3302
gene-DEHA2F00616g	0
gene-DEHA2F00638g	477
gene-DEHA2F00660g	272
gene-DEHA2F00682g	1950
gene-DEHA2F00726g	66
gene-DEHA2F00748g	149
gene-DEHA2F00770g	212
gene-DEHA2F00792g	757
gene-DEHA2F00814g	1682
gene-DEHA2F00836g	1267
gene-DEHA2F00858g	1749
gene-DEHA2F00880g	2926
gene-DEHA2F00902g	1019
gene-DEHA2F00924g	5326
gene-DEHA2F00946g	4709
gene-DEHA2F00968g	692
gene-DEHA2F00990g	16
gene-DEHA2F01012g	56
gene-DEHA2F01034g	93
gene-DEHA2F01056g	31855
gene-DEHA2F01078g	1353
gene-DEHA2F01100g	6850
gene-DEHA2F01122g	1623
gene-DEHA2F01144g	10638
gene-DEHA2F01166g	8579
gene-DEHA2F01188g	12084
gene-DEHA2F01210g	2917
gene-DEHA2F01232g	6191
gene-DEHA2F01254g	5959
gene-DEHA2F01276g	1824
gene-DEHA2F01298g	3111
gene-DEHA2F01320g	3803
gene-DEHA2F01342g	2936
gene-DEHA2F01364g	6449
gene-DEHA2F01386g	3001
gene-DEHA2F01408g	9045
gene-DEHA2F01430g	1930
gene-DEHA2F01452g	14
gene-DEHA2F01474g	5993
gene-DEHA2F01496g	22951
gene-DEHA2F01518g	27806
gene-DEHA2F01540g	4217
gene-DEHA2F01562g	1102
gene-DEHA2F01584g	2887
gene-DEHA2F01606g	3576
gene-DEHA2F01628g	1629
gene-DEHA2F01650g	673
gene-DEHA2F01672g	10485
gene-DEHA2F01694g	79131
gene-DEHA2F01716g	1499
gene-DEHA2F01738g	3164
gene-DEHA2F01760g	1013
gene-DEHA2F01782g	8067
gene-DEHA2F01804g	17652
gene-DEHA2F01826g	718
gene-DEHA2F01848g	4441
gene-DEHA2F01870g	4340
gene-DEHA2F01892g	342
gene-DEHA2F01914g	790
gene-DEHA2F01936g	1261
gene-DEHA2F01958g	9249
gene-DEHA2F01980g	36750
gene-DEHA2F02002g	1637
gene-DEHA2F02024g	12133
gene-DEHA2F02046g	1275
gene-DEHA2F02068g	1872
gene-DEHA2F02090g	2234
gene-DEHA2F02112g	5929
gene-DEHA2F02134g	6464
gene-DEHA2F02156g	1694
gene-DEHA2F02178g	1254
gene-DEHA2F02200g	5382
gene-DEHA2F02222g	3168
gene-DEHA2F02244g	3734
gene-DEHA2F02266g	12
gene-DEHA2F02288g	10
gene-DEHA2F02310r	2
gene-DEHA2F02332r	2
gene-DEHA2F02354g	5266
gene-DEHA2F02376g	2644
gene-DEHA2F02398g	2753
gene-DEHA2F02420g	5556
gene-DEHA2F02442g	2086
gene-DEHA2F02464g	31197
gene-DEHA2F02486g	1918
gene-DEHA2F02508g	2617
gene-DEHA2F02530g	427
gene-DEHA2F02552g	1654
gene-DEHA2F02574g	12880
gene-DEHA2F02596g	4104
gene-DEHA2F02618g	2179
gene-DEHA2F02640g	3344
gene-DEHA2F02662g	13556
gene-DEHA2F02684g	11268
gene-DEHA2F02706g	3204
gene-DEHA2F02728g	6557
gene-DEHA2F02750g	5883
gene-DEHA2F02772g	5935
gene-DEHA2F02794g	8118
gene-DEHA2F02816g	37536
gene-DEHA2F02838g	6121
gene-DEHA2F02860g	2541
gene-DEHA2F02882g	29077
gene-DEHA2F02904g	6595
gene-DEHA2F02926g	39881
gene-DEHA2F02948g	1215
gene-DEHA2F02970g	755
gene-DEHA2F02992g	4701
gene-DEHA2F03014g	3753
gene-DEHA2F03036g	4626
gene-DEHA2F03058g	3695
gene-DEHA2F03080g	4077
gene-DEHA2F03102g	8619
gene-DEHA2F03124g	6366
gene-DEHA2F03146g	7845
gene-DEHA2F03168g	264
gene-DEHA2F03190g	6051
gene-DEHA2F03212g	988
gene-DEHA2F03234g	389
gene-DEHA2F03256g	2204
gene-DEHA2F03278g	3520
gene-DEHA2F03300g	30319
gene-DEHA2F03322g	5952
gene-DEHA2F03344g	6184
gene-DEHA2F03366g	11834
gene-DEHA2F03388g	4666
gene-DEHA2F03410g	20973
gene-DEHA2F03432g	7126
gene-DEHA2F03454g	2915
gene-DEHA2F03476g	477
gene-DEHA2F03498g	3849
gene-DEHA2F03520g	3654
gene-DEHA2F03542g	2877
gene-DEHA2F03564g	4867
gene-DEHA2F03586g	25887
gene-DEHA2F03608g	5152
gene-DEHA2F03630g	1871
gene-DEHA2F03652g	876
gene-DEHA2F03674g	2841
gene-DEHA2F03696g	6063
gene-DEHA2F03718g	4387
gene-DEHA2F03740g	1378
gene-DEHA2F03762g	4573
gene-DEHA2F03784g	6181
gene-DEHA2F03806g	5455
gene-DEHA2F03828g	51831
gene-DEHA2F03850g	11399
gene-DEHA2F03872g	53985
gene-DEHA2F03894g	4073
gene-DEHA2F03916g	230
gene-DEHA2F03938g	988
gene-DEHA2F03960g	52970
gene-DEHA2F03982g	3973
gene-DEHA2F04004g	12144
gene-DEHA2F04026g	1070
gene-DEHA2F04048g	7021
gene-DEHA2F04070g	5145
gene-DEHA2F04092g	4556
gene-DEHA2F04114g	6174
gene-DEHA2F04136g	9396
gene-DEHA2F04158g	734
gene-DEHA2F04180g	2750
gene-DEHA2F04202g	4026
gene-DEHA2F04224g	1362
gene-DEHA2F04246g	2149
gene-DEHA2F04268g	2511
gene-DEHA2F04290g	3489
gene-DEHA2F04312g	7302
gene-DEHA2F04334g	4020
gene-DEHA2F04356g	6618
gene-DEHA2F04378g	2326
gene-DEHA2F04400g	838
gene-DEHA2F04422g	13532
gene-DEHA2F04444g	2912
gene-DEHA2F04466g	5741
gene-DEHA2F04488g	3408
gene-DEHA2F04510g	5998
gene-DEHA2F04532g	2527
gene-DEHA2F04554g	3099
gene-DEHA2F04576g	612
gene-DEHA2F04598g	778
gene-DEHA2F04620g	4446
gene-DEHA2F04642g	2753
gene-DEHA2F04664g	5376
gene-DEHA2F04686g	2380
gene-DEHA2F04708g	4262
gene-DEHA2F04730r	1
gene-DEHA2F04752g	4136
gene-DEHA2F04774g	533
gene-DEHA2F04796g	77457
gene-DEHA2F04818g	1934
gene-DEHA2F04840g	14570
gene-DEHA2F04862g	3468
gene-DEHA2F04884g	9116
gene-DEHA2F04906g	5092
gene-DEHA2F04928g	1216
gene-DEHA2F04950r	5
gene-DEHA2F04972g	11155
gene-DEHA2F04994g	814
gene-DEHA2F05016g	15325
gene-DEHA2F05038g	2534
gene-DEHA2F05060g	253
gene-DEHA2F05082g	1989
gene-DEHA2F05104g	1874
gene-DEHA2F05126g	7470
gene-DEHA2F05148g	2944
gene-DEHA2F05170g	1815
gene-DEHA2F05192g	2255
gene-DEHA2F05214r	0
gene-DEHA2F05236g	1305
gene-DEHA2F05258g	3690
gene-DEHA2F05280g	1754
gene-DEHA2F05302g	3523
gene-DEHA2F05324g	1398
gene-DEHA2F05346g	6193
gene-DEHA2F05368g	2798
gene-DEHA2F05390g	2886
gene-DEHA2F05412g	1869
gene-DEHA2F05434g	3318
gene-DEHA2F05456g	5632
gene-DEHA2F05478g	5232
gene-DEHA2F05500r	0
gene-DEHA2F05522g	3927
gene-DEHA2F05544g	1179
gene-DEHA2F05566g	1691
gene-DEHA2F05588g	2620
gene-DEHA2F05610g	1150
gene-DEHA2F05632g	3094
gene-DEHA2F05654g	1267
gene-DEHA2F05676g	4737
gene-DEHA2F05698g	3042
gene-DEHA2F05720g	51
gene-DEHA2F05742g	3293
gene-DEHA2F05764g	4321
gene-DEHA2F05786g	2276
gene-DEHA2F05808g	8228
gene-DEHA2F05830g	2651
gene-DEHA2F05852g	1050
gene-DEHA2F05874g	1530
gene-DEHA2F05896g	4743
gene-DEHA2F05918g	4146
gene-DEHA2F05940r	0
gene-DEHA2F05962g	2177
gene-DEHA2F05984g	6380
gene-DEHA2F06006g	18658
gene-DEHA2F06028g	3198
gene-DEHA2F06050g	3036
gene-DEHA2F06072g	2959
gene-DEHA2F06094g	3108
gene-DEHA2F06116g	1474
gene-DEHA2F06138g	11529
gene-DEHA2F06160g	3867
gene-DEHA2F06182g	3228
gene-DEHA2F06204g	3293
gene-DEHA2F06226g	61484
gene-DEHA2F06248g	14567
