Geneid	RNA STAR on 1MKCl4: mapped.bam
gene-DEHA2D10758g	1286
gene-DEHA2D10769g	17
gene-DEHA2D10780g	1928
gene-DEHA2D10802g	2611
gene-DEHA2D10824g	14792
gene-DEHA2D10846r	39
gene-DEHA2D10868g	2350
gene-DEHA2D10890g	4253
gene-DEHA2D10912g	3773
gene-DEHA2D10934g	2771
gene-DEHA2D10956g	765
gene-DEHA2D10978g	4961
gene-DEHA2D11000g	2367
gene-DEHA2D11022g	9013
gene-DEHA2D11044g	30040
gene-DEHA2D11066g	504
gene-DEHA2D11088g	3645
gene-DEHA2D11110g	32023
gene-DEHA2D11132g	2
gene-DEHA2D11154g	905
gene-DEHA2D11176g	722
gene-DEHA2D11198g	4888
gene-DEHA2D11220g	3762
gene-DEHA2D11242g	2024
gene-DEHA2D11264g	7517
gene-DEHA2D11286g	6741
gene-DEHA2D11308g	4868
gene-DEHA2D11330g	1207
gene-DEHA2D11352g	960
gene-DEHA2D11374g	10608
gene-DEHA2D11396g	11763
gene-DEHA2D11418g	3846
gene-DEHA2D11440g	8528
gene-DEHA2D11462g	4238
gene-DEHA2D11484g	31
gene-DEHA2D11506g	375
gene-DEHA2D11528g	3567
gene-DEHA2D11550g	8
gene-DEHA2D11572g	2930
gene-DEHA2D11594g	2306
gene-DEHA2D11616g	2463
gene-DEHA2D11638g	3245
gene-DEHA2D11660g	4645
gene-DEHA2D11682g	7372
gene-DEHA2D11704g	1344
gene-DEHA2D11726g	19
gene-DEHA2D11748g	4702
gene-DEHA2D11770g	261
gene-DEHA2D11792g	3441
gene-DEHA2D11814g	2383
gene-DEHA2D11836g	2653
gene-DEHA2D11858g	1593
gene-DEHA2D11880g	3513
gene-DEHA2D11902g	9165
gene-DEHA2D11924g	1431
gene-DEHA2D11946g	343
gene-DEHA2D11968g	40945
gene-DEHA2D11990g	12108
gene-DEHA2D12012g	22103
gene-DEHA2D12034g	33270
gene-DEHA2D12056g	9044
gene-DEHA2D12078g	1264
gene-DEHA2D12100g	792
gene-DEHA2D12122g	522
gene-DEHA2D12144g	253
gene-DEHA2D12166g	1939
gene-DEHA2D12188g	2329
gene-DEHA2D12210g	109
gene-DEHA2D12232g	3617
gene-DEHA2D12254g	4105
gene-DEHA2D12276g	2766
gene-DEHA2D12298g	337
gene-DEHA2D12320g	5124
gene-DEHA2D12342g	985
gene-DEHA2D12364g	1407
gene-DEHA2D12386g	2296
gene-DEHA2D12408g	1818
gene-DEHA2D12430g	3462
gene-DEHA2D12452g	823
gene-DEHA2D12474g	3772
gene-DEHA2D12496g	16691
gene-DEHA2D12518g	5190
gene-DEHA2D12540g	9840
gene-DEHA2D12562g	7125
gene-DEHA2D12584g	32584
gene-DEHA2D12606g	7435
gene-DEHA2D12628g	2673
gene-DEHA2D12650g	1117
gene-DEHA2D12672g	585
gene-DEHA2D12694g	34565
gene-DEHA2D12716g	45742
gene-DEHA2D12738g	1469
gene-DEHA2D12760g	1999
gene-DEHA2D12782g	1686
gene-DEHA2D12804g	796
gene-DEHA2D12826g	16
gene-DEHA2D12848g	6795
gene-DEHA2D12870g	1395
gene-DEHA2D12892g	349
gene-DEHA2D12914g	4
gene-DEHA2D12936g	1795
gene-DEHA2D12958g	1731
gene-DEHA2D12980g	4351
gene-DEHA2D13002g	5533
gene-DEHA2D13024g	2119
gene-DEHA2D13046g	1025
gene-DEHA2D13068g	1955
gene-DEHA2D13090g	977
gene-DEHA2D13112g	12131
gene-DEHA2D13134g	4182
gene-DEHA2D13156g	5128
gene-DEHA2D13178g	11920
gene-DEHA2D13200g	694
gene-DEHA2D13222g	4119
gene-DEHA2D13244g	2752
gene-DEHA2D13266g	3086
gene-DEHA2D13288g	1032
gene-DEHA2D13310g	2003
gene-DEHA2D13332g	5194
gene-DEHA2D13354g	1067
gene-DEHA2D13376g	9040
gene-DEHA2D13398g	45683
gene-DEHA2D13420g	3734
gene-DEHA2D13442g	951
gene-DEHA2D13464g	5074
gene-DEHA2D13486g	4128
gene-DEHA2D13508g	3851
gene-DEHA2D13530g	3856
gene-DEHA2D13552g	3006
gene-DEHA2D13574g	2646
gene-DEHA2D13596g	1617
gene-DEHA2D13618g	4346
gene-DEHA2D13640g	13299
gene-DEHA2D13662g	133
gene-DEHA2D13684g	73
gene-DEHA2D13706g	4852
gene-DEHA2D13728g	16394
gene-DEHA2D13750g	2367
gene-DEHA2D13772g	6957
gene-DEHA2D13794g	4758
gene-DEHA2D13816g	8668
gene-DEHA2D13838g	4009
gene-DEHA2D13860g	2001
gene-DEHA2D13882g	2031
gene-DEHA2D13904g	11175
gene-DEHA2D13926g	15699
gene-DEHA2D13948g	5617
gene-DEHA2D13970g	3444
gene-DEHA2D13992g	2212
gene-DEHA2D14014g	2583
gene-DEHA2D14036g	4704
gene-DEHA2D14058g	36
gene-DEHA2D14080g	4039
gene-DEHA2D14102g	920
gene-DEHA2D14124g	4138
gene-DEHA2D14146g	10
gene-DEHA2D14168g	2042
gene-DEHA2D14190g	2806
gene-DEHA2D14212g	3849
gene-DEHA2D14234g	540
gene-DEHA2D14256g	14610
gene-DEHA2D14278g	1664
gene-DEHA2D14300g	5589
gene-DEHA2D14322g	2801
gene-DEHA2D14344g	4185
gene-DEHA2D14366g	17
gene-DEHA2D14388g	31
gene-DEHA2D14410g	27462
gene-DEHA2D14432g	3846
gene-DEHA2D14454g	4060
gene-DEHA2D14476g	9913
gene-DEHA2D14498g	3555
gene-DEHA2D14520g	3613
gene-DEHA2D14542g	1226
gene-DEHA2D14564g	2911
gene-DEHA2D14586g	3497
gene-DEHA2D14608g	10261
gene-DEHA2D14630g	22
gene-DEHA2D14652g	3845
gene-DEHA2D14674g	2686
gene-DEHA2D14696g	2832
gene-DEHA2D14718g	3883
gene-DEHA2D14740g	49
gene-DEHA2D14762g	4066
gene-DEHA2D14784g	918
gene-DEHA2D14806g	8736
gene-DEHA2D14828g	920
gene-DEHA2D14850g	3382
gene-DEHA2D14872g	896
gene-DEHA2D14894g	612
gene-DEHA2D14916g	4208
gene-DEHA2D14938g	6352
gene-DEHA2D14960g	12827
gene-DEHA2D14982g	2514
gene-DEHA2D15004g	676
gene-DEHA2D15026g	1444
gene-DEHA2D15048g	29940
gene-DEHA2D15070g	899
gene-DEHA2D15092g	21896
gene-DEHA2D15114g	1788
gene-DEHA2D15136g	674
gene-DEHA2D15158g	3525
gene-DEHA2D15180g	3768
gene-DEHA2D15202g	16
gene-DEHA2D15224g	85016
gene-DEHA2D15246g	1609
gene-DEHA2D15268g	2925
gene-DEHA2D15290g	13664
gene-DEHA2D15312g	10216
gene-DEHA2D15334g	711
gene-DEHA2D15356g	16346
gene-DEHA2D15378g	196
gene-DEHA2D15400g	3733
gene-DEHA2D15422g	2086
gene-DEHA2D15444g	5939
gene-DEHA2D15466g	2057
gene-DEHA2D15488g	2649
gene-DEHA2D15510g	3206
gene-DEHA2D15532g	15456
gene-DEHA2D15554g	15457
gene-DEHA2D15576g	8085
gene-DEHA2D15598g	1154
gene-DEHA2D15620g	476
gene-DEHA2D15642g	2981
gene-DEHA2D15664g	10847
gene-DEHA2D15686g	2756
gene-DEHA2D15708g	12652
gene-DEHA2D15730g	7908
gene-DEHA2D15752g	1795
gene-DEHA2D15774r	6
gene-DEHA2D15796g	132
gene-DEHA2D15818g	2986
gene-DEHA2D15840g	30828
gene-DEHA2D15862g	5135
gene-DEHA2D15884g	6455
gene-DEHA2D15906g	3992
gene-DEHA2D15928g	1205
gene-DEHA2D15950g	15383
gene-DEHA2D15972g	7374
gene-DEHA2D15994g	15614
gene-DEHA2D16016g	1387
gene-DEHA2D16038g	118
gene-DEHA2D16060g	530
gene-DEHA2D16082g	2802
gene-DEHA2D16104g	635
gene-DEHA2D16126g	4322
gene-DEHA2D16148g	2143
gene-DEHA2D16170g	610
gene-DEHA2D16192g	4047
gene-DEHA2D16214g	4608
gene-DEHA2D16236g	2620
gene-DEHA2D16258g	10391
gene-DEHA2D16280g	7287
gene-DEHA2D16302g	248
gene-DEHA2D16324g	3820
gene-DEHA2D16346g	2694
gene-DEHA2D16368g	9386
gene-DEHA2D16390g	2875
gene-DEHA2D16412g	1719
gene-DEHA2D16434g	2347
gene-DEHA2D16456g	36100
gene-DEHA2D16478g	53
gene-DEHA2D16500g	1512
gene-DEHA2D16522g	13661
gene-DEHA2D16544g	2154
gene-DEHA2D16566g	4294
gene-DEHA2D16588g	42217
gene-DEHA2D16610g	42335
gene-DEHA2D16632g	1977
gene-DEHA2D16654g	566
gene-DEHA2D16676g	3515
gene-DEHA2D16698g	4330
gene-DEHA2D16720g	5003
gene-DEHA2D16742g	892
gene-DEHA2D16764g	3444
gene-DEHA2D16786g	15725
gene-DEHA2D16808g	1840
gene-DEHA2D16830g	5130
gene-DEHA2D16852r	39
gene-DEHA2D16896g	3126
gene-DEHA2D16918g	3016
gene-DEHA2D16940g	2393
gene-DEHA2D16962g	2035
gene-DEHA2D16984g	8826
gene-DEHA2D17006r	20
gene-DEHA2D17028g	5350
gene-DEHA2D17050r	7
gene-DEHA2D17072g	8306
gene-DEHA2D17094g	11074
gene-DEHA2D17116g	6160
gene-DEHA2D17138g	1352
gene-DEHA2D17160g	3268
gene-DEHA2D17182r	0
gene-DEHA2D17204g	990
gene-DEHA2D17226g	5
gene-DEHA2D17248g	3325
gene-DEHA2D17270g	4411
gene-DEHA2D17292g	8238
gene-DEHA2D17314g	3094
gene-DEHA2D17336g	21
gene-DEHA2D17358g	6178
gene-DEHA2D17380g	4480
gene-DEHA2D17402g	10519
gene-DEHA2D17424r	2
gene-DEHA2D17446g	393
gene-DEHA2D17468g	5553
gene-DEHA2D17490g	1217
gene-DEHA2D17512g	45128
gene-DEHA2D17534g	750
gene-DEHA2D17556g	1320
gene-DEHA2D17578g	7266
gene-DEHA2D17600g	1715
gene-DEHA2D17622g	20145
gene-DEHA2D17644g	4355
gene-DEHA2D17666r	0
gene-DEHA2D17688g	2842
gene-DEHA2D17710g	16675
gene-DEHA2D17732g	23376
gene-DEHA2D17754g	2950
gene-DEHA2D17776g	1909
gene-DEHA2D17798g	30008
gene-DEHA2D17820g	1656
gene-DEHA2D17842g	9385
gene-DEHA2D17864g	4429
gene-DEHA2D17886g	5177
gene-DEHA2D17908g	1614
gene-DEHA2D17930g	1726
gene-DEHA2D17952g	39
gene-DEHA2D17974g	88
gene-DEHA2D17996g	8344
gene-DEHA2D18018g	2590
gene-DEHA2D18040g	1250
gene-DEHA2D18062g	2038
gene-DEHA2D18084g	3089
gene-DEHA2D18106g	208
gene-DEHA2D18128g	309
gene-DEHA2D18150g	5179
gene-DEHA2D18172g	31
gene-DEHA2D18194g	56
gene-DEHA2D18216g	4448
gene-DEHA2D18238g	334
gene-DEHA2D18260r	2
gene-DEHA2D18282g	1624
gene-DEHA2D18304g	11105
gene-DEHA2D18326g	5895
gene-DEHA2D18348g	3094
gene-DEHA2D18370g	2511
gene-DEHA2D18392g	6145
gene-DEHA2D18414g	1866
gene-DEHA2D18436g	114
gene-DEHA2D18458r	0
gene-DEHA2D18480g	918
gene-DEHA2D18502g	4814
gene-DEHA2D18524g	963
gene-DEHA2D18546g	2151
gene-DEHA2D18568g	6155
gene-DEHA2D18590g	3546
gene-DEHA2D18612g	3236
gene-DEHA2D18634g	6617
gene-DEHA2D18656g	155
gene-DEHA2D18678g	3540
gene-DEHA2D18700g	1522
gene-DEHA2D18722g	2761
gene-DEHA2D18744g	2724
gene-DEHA2D18766g	2301
gene-DEHA2D18788g	3189
gene-DEHA2D18810g	1817
gene-DEHA2D18832g	166
gene-DEHA2D18854g	648
gene-DEHA2D18876g	14090
gene-DEHA2D18898g	1166
gene-DEHA2D18920g	8
gene-DEHA2D18942g	9
gene-DEHA2D18964g	2
gene-DEHA2D18986g	10
gene-DEHA2D19008g	443
gene-DEHA2D19030g	979
gene-DEHA2D19052g	14
gene-DEHA2D19096g	264
gene-DEHA2D19118g	0
gene-DEHA2D19140g	0
gene-DEHA2D19162g	0
gene-DEHA2D19184g	1
gene-DEHA2D19206g	0
gene-DEHA2D19228g	0
gene-DEHA2D19250g	0
gene-DEHA2D19272g	2
gene-DEHA2D19294g	2
gene-DEHA2D19316g	0
gene-DEHA2D19338g	0
gene-DEHA2D19360g	0
gene-DEHA2D19382g	12
gene-DEHA2D19404g	2273
gene-DEHA2D19426g	1
gene-DEHA2D19448g	6
gene-DEHA2D19470g	17
gene-DEHA2E00110g	10
gene-DEHA2E00132g	1
gene-DEHA2E00154g	0
gene-DEHA2E00176g	155
gene-DEHA2E00198g	24
gene-DEHA2E00220g	91
gene-DEHA2E00242g	262
gene-DEHA2E00264g	17
gene-DEHA2E00286g	7
gene-DEHA2E00308g	6
gene-DEHA2E00330g	0
gene-DEHA2E00352g	0
gene-DEHA2E00374g	2
gene-DEHA2E00396g	4
gene-DEHA2E00418g	7
gene-DEHA2E00440g	5382
gene-DEHA2E00484g	122
gene-DEHA2E00506g	815
gene-DEHA2E00528g	60
gene-DEHA2E00550g	43
gene-DEHA2E00572g	208
gene-DEHA2E00594g	392
gene-DEHA2E00616g	2689
gene-DEHA2E00638g	1134
gene-DEHA2E00660g	114
gene-DEHA2E00682g	28
gene-DEHA2E00704g	799
gene-DEHA2E00726g	1167
gene-DEHA2E00748g	913
gene-DEHA2E00770g	879
gene-DEHA2E00792g	18
gene-DEHA2E00814g	217
gene-DEHA2E00836g	4489
gene-DEHA2E00858g	84
gene-DEHA2E00880g	938
gene-DEHA2E00902g	645
gene-DEHA2E00924g	628
gene-DEHA2E00946g	848
gene-DEHA2E00968g	0
gene-DEHA2E00990g	109
gene-DEHA2E01012g	100
gene-DEHA2E01056g	684
gene-DEHA2E01078g	3477
gene-DEHA2E01100g	3882
gene-DEHA2E01122g	827
gene-DEHA2E01144g	14422
gene-DEHA2E01166g	92
gene-DEHA2E01188g	97
gene-DEHA2E01210g	296
gene-DEHA2E01232g	973
gene-DEHA2E01254g	8
gene-DEHA2E01276g	289
gene-DEHA2E01298g	1101
gene-DEHA2E01320g	934
gene-DEHA2E01342g	4
gene-DEHA2E01364g	38356
gene-DEHA2E01386g	1680
gene-DEHA2E01408g	4900
gene-DEHA2E01430g	9213
gene-DEHA2E01452g	2614
gene-DEHA2E01474g	13396
gene-DEHA2E01496g	4625
gene-DEHA2E01518g	3348
gene-DEHA2E01540g	5537
gene-DEHA2E01562g	3563
gene-DEHA2E01573g	7946
gene-DEHA2E01584g	3248
gene-DEHA2E01606g	6978
gene-DEHA2E01628g	6317
gene-DEHA2E01650g	1921
gene-DEHA2E01672g	92
gene-DEHA2E01694g	1627
gene-DEHA2E01716g	3682
gene-DEHA2E01738g	4845
gene-DEHA2E01760g	36
gene-DEHA2E01782g	4414
gene-DEHA2E01804g	1020
gene-DEHA2E01826g	633
gene-DEHA2E01848g	8
gene-DEHA2E01870g	2327
gene-DEHA2E01892g	2106
gene-DEHA2E01914g	5222
gene-DEHA2E01936g	5666
gene-DEHA2E01958g	609
gene-DEHA2E01980g	2664
gene-DEHA2E02002g	25814
gene-DEHA2E02024g	4564
gene-DEHA2E02046g	2543
gene-DEHA2E02068g	3010
gene-DEHA2E02090g	3366
gene-DEHA2E02112g	2829
gene-DEHA2E02134g	8511
gene-DEHA2E02156g	1893
gene-DEHA2E02178g	4131
gene-DEHA2E02200g	2783
gene-DEHA2E02222g	218
gene-DEHA2E02244g	3372
gene-DEHA2E02266g	17830
gene-DEHA2E02288g	738
gene-DEHA2E02310r	7
gene-DEHA2E02332g	10625
gene-DEHA2E02354g	4339
gene-DEHA2E02376g	3770
gene-DEHA2E02398g	2986
gene-DEHA2E02420g	2452
gene-DEHA2E02442r	1
gene-DEHA2E02464g	63
gene-DEHA2E02486r	2
gene-DEHA2E02508g	3524
gene-DEHA2E02530g	246
gene-DEHA2E02552g	15
gene-DEHA2E02574g	69234
gene-DEHA2E02596g	36029
gene-DEHA2E02618g	1472
gene-DEHA2E02640g	1005
gene-DEHA2E02662g	3416
gene-DEHA2E02684r	2
gene-DEHA2E02706r	1
gene-DEHA2E02728g	2441
gene-DEHA2E02750g	1705
gene-DEHA2E02772g	86
gene-DEHA2E02794g	768
gene-DEHA2E02816g	2105
gene-DEHA2E02838g	3849
gene-DEHA2E02860g	2131
gene-DEHA2E02882g	4460
gene-DEHA2E02904g	3151
gene-DEHA2E02926g	2826
gene-DEHA2E02948g	570
gene-DEHA2E02970g	6089
gene-DEHA2E02992g	4011
gene-DEHA2E03014r	0
gene-DEHA2E03036g	461
gene-DEHA2E03058g	2980
gene-DEHA2E03080r	0
gene-DEHA2E03102r	0
gene-DEHA2E03124g	1160
gene-DEHA2E03146g	6305
gene-DEHA2E03168g	3605
gene-DEHA2E03190g	2908
gene-DEHA2E03212g	2018
gene-DEHA2E03234g	1710
gene-DEHA2E03256g	1781
gene-DEHA2E03278g	1693
gene-DEHA2E03300g	2245
gene-DEHA2E03322g	2871
gene-DEHA2E03344g	2893
gene-DEHA2E03366g	1655
gene-DEHA2E03388g	1644
gene-DEHA2E03410g	8809
gene-DEHA2E03432r	1
gene-DEHA2E03454g	3997
gene-DEHA2E03476g	1671
gene-DEHA2E03498g	1064
gene-DEHA2E03520g	7820
gene-DEHA2E03542g	3539
gene-DEHA2E03564g	18764
gene-DEHA2E03586g	2848
gene-DEHA2E03608g	7079
gene-DEHA2E03630g	8177
gene-DEHA2E03652g	37143
gene-DEHA2E03674g	11947
gene-DEHA2E03696g	3008
gene-DEHA2E03718g	4412
gene-DEHA2E03740g	665
gene-DEHA2E03762g	471
gene-DEHA2E03784g	14858
gene-DEHA2E03806g	5894
gene-DEHA2E03828g	3148
gene-DEHA2E03850g	2392
gene-DEHA2E03872g	40
gene-DEHA2E03894g	7521
gene-DEHA2E03916g	1321
gene-DEHA2E03938g	737
gene-DEHA2E03960g	6493
gene-DEHA2E03982g	3620
gene-DEHA2E04004g	7302
gene-DEHA2E04026g	4041
gene-DEHA2E04048g	3
gene-DEHA2E04070g	36
gene-DEHA2E04092g	13
gene-DEHA2E04114r	1
gene-DEHA2E04136g	4366
gene-DEHA2E04158g	413
gene-DEHA2E04180g	458
gene-DEHA2E04202g	736
gene-DEHA2E04224g	964
gene-DEHA2E04246g	65
gene-DEHA2E04268g	3286
gene-DEHA2E04290g	950
gene-DEHA2E04312g	777
gene-DEHA2E04334g	2637
gene-DEHA2E04356g	22
gene-DEHA2E04378g	4187
gene-DEHA2E04400g	2753
gene-DEHA2E04422g	2520
gene-DEHA2E04444g	1290
gene-DEHA2E04466g	2171
gene-DEHA2E04488g	2393
gene-DEHA2E04510g	2231
gene-DEHA2E04532g	6349
gene-DEHA2E04554g	4671
gene-DEHA2E04576g	2127
gene-DEHA2E04598g	5396
gene-DEHA2E04620r	14
gene-DEHA2E04642g	5890
gene-DEHA2E04664g	2166
gene-DEHA2E04686g	4079
gene-DEHA2E04708g	4861
gene-DEHA2E04730g	1569
gene-DEHA2E04752g	6
gene-DEHA2E04774g	1068
gene-DEHA2E04796g	2
gene-DEHA2E04818r	0
gene-DEHA2E04840g	2000
gene-DEHA2E04862g	6556
gene-DEHA2E04884g	1802
gene-DEHA2E04906g	21759
gene-DEHA2E04928g	1184
gene-DEHA2E04950g	1734
gene-DEHA2E04972g	2320
gene-DEHA2E04994g	2520
gene-DEHA2E05016g	2579
gene-DEHA2E05038g	896
gene-DEHA2E05060g	4523
gene-DEHA2E05082g	5121
gene-DEHA2E05104g	54284
gene-DEHA2E05126g	1427
gene-DEHA2E05148g	27911
gene-DEHA2E05170g	544
gene-DEHA2E05192g	7374
gene-DEHA2E05214g	3261
gene-DEHA2E05236g	2120
gene-DEHA2E05258g	200
gene-DEHA2E05280r	6
gene-DEHA2E05302g	2002
gene-DEHA2E05324g	6762
gene-DEHA2E05346g	2076
gene-DEHA2E05368g	1031
gene-DEHA2E05390g	1409
gene-DEHA2E05412g	3604
gene-DEHA2E05434g	1263
gene-DEHA2E05456g	7
gene-DEHA2E05478g	13579
gene-DEHA2E05500g	19644
gene-DEHA2E05522g	3443
gene-DEHA2E05544g	3932
gene-DEHA2E05566g	2
gene-DEHA2E05588g	1423
gene-DEHA2E05610g	7783
gene-DEHA2E05632g	9621
gene-DEHA2E05654g	1198
gene-DEHA2E05676g	1582
gene-DEHA2E05698g	1980
gene-DEHA2E05720g	10423
gene-DEHA2E05742g	1955
gene-DEHA2E05764g	0
gene-DEHA2E05786g	6372
gene-DEHA2E05808g	27473
gene-DEHA2E05830g	2043
gene-DEHA2E05852g	2863
gene-DEHA2E05874g	4376
gene-DEHA2E05896g	3399
gene-DEHA2E05918g	2165
gene-DEHA2E05940g	1075
gene-DEHA2E05962g	21
gene-DEHA2E05984g	3321
gene-DEHA2E06006g	2273
gene-DEHA2E06028g	807
gene-DEHA2E06050g	4570
gene-DEHA2E06072g	4544
gene-DEHA2E06094g	1564
gene-DEHA2E06116g	3284
gene-DEHA2E06138g	1511
gene-DEHA2E06160g	1351
gene-DEHA2E06556g	10900
gene-DEHA2E06578g	2863
gene-DEHA2E06600g	11288
gene-DEHA2E06622g	4733
gene-DEHA2E06644g	1471
gene-DEHA2E06666g	1566
gene-DEHA2E06688g	8
gene-DEHA2E06710g	2744
gene-DEHA2E06732g	2081
gene-DEHA2E06754g	4158
gene-DEHA2E06776g	2463
gene-DEHA2E06798g	2940
gene-DEHA2E06820g	2718
gene-DEHA2E06842g	6809
gene-DEHA2E06864g	3396
gene-DEHA2E06886g	3052
gene-DEHA2E06908g	9161
gene-DEHA2E06930g	2534
gene-DEHA2E06952g	2143
gene-DEHA2E06974g	1178
gene-DEHA2E06996g	10032
gene-DEHA2E07018g	3788
gene-DEHA2E07040g	9089
gene-DEHA2E07062g	83
gene-DEHA2E07084g	7799
gene-DEHA2E07106g	3888
gene-DEHA2E07128g	1179
gene-DEHA2E07150g	2830
gene-DEHA2E07172g	1987
gene-DEHA2E07194g	14
gene-DEHA2E07216r	4
gene-DEHA2E07238g	1751
gene-DEHA2E07260g	6694
gene-DEHA2E07282g	217
gene-DEHA2E07304g	6087
gene-DEHA2E07326g	10
gene-DEHA2E07348g	724
gene-DEHA2E07370g	2883
gene-DEHA2E07392g	1166
gene-DEHA2E07414g	2139
gene-DEHA2E07436g	14985
gene-DEHA2E07458g	13973
gene-DEHA2E07480g	5354
gene-DEHA2E07502g	9625
gene-DEHA2E07524g	1710
gene-DEHA2E07546g	785
gene-DEHA2E07568g	19406
gene-DEHA2E07590g	1211
gene-DEHA2E07612g	126
gene-DEHA2E07634g	738
gene-DEHA2E07656g	2670
gene-DEHA2E07678g	378
gene-DEHA2E07700r	0
gene-DEHA2E07722g	16504
gene-DEHA2E07744g	334
gene-DEHA2E07766g	181
gene-DEHA2E07788g	68
gene-DEHA2E07810g	3134
gene-DEHA2E07832g	3736
gene-DEHA2E07854g	262
gene-DEHA2E07876g	3185
gene-DEHA2E07898g	3215
gene-DEHA2E07920g	10532
gene-DEHA2E07942g	226
gene-DEHA2E07964g	2695
gene-DEHA2E07986g	3463
gene-DEHA2E08008g	1707
gene-DEHA2E08030g	867
gene-DEHA2E08052g	5851
gene-DEHA2E08074g	14280
gene-DEHA2E08096g	899
gene-DEHA2E08118g	1154
gene-DEHA2E08140g	19978
gene-DEHA2E08162g	112
gene-DEHA2E08184g	990
gene-DEHA2E08206g	952
gene-DEHA2E08228g	12501
gene-DEHA2E08250g	1802
gene-DEHA2E08272r	0
gene-DEHA2E08294g	1014
gene-DEHA2E08316g	2007
gene-DEHA2E08338g	87479
gene-DEHA2E08360g	10949
gene-DEHA2E08382g	7104
gene-DEHA2E08404g	18
gene-DEHA2E08426g	31
gene-DEHA2E08448g	1492
gene-DEHA2E08470g	4079
gene-DEHA2E08492g	2842
gene-DEHA2E08514g	1458
gene-DEHA2E08536g	2992
gene-DEHA2E08558g	1569
gene-DEHA2E08580g	2378
gene-DEHA2E08602g	299
gene-DEHA2E08624g	17455
gene-DEHA2E08646g	3615
gene-DEHA2E08668g	4291
gene-DEHA2E08690g	1537
gene-DEHA2E08712g	17658
gene-DEHA2E08734g	8994
gene-DEHA2E08756g	6318
gene-DEHA2E08778g	147
gene-DEHA2E08800g	1898
gene-DEHA2E08822g	2057
gene-DEHA2E08844r	0
gene-DEHA2E08866g	17087
gene-DEHA2E08888g	3880
gene-DEHA2E08910g	7433
gene-DEHA2E08932g	5284
gene-DEHA2E08954g	2644
gene-DEHA2E08976g	3746
gene-DEHA2E08998g	1371
gene-DEHA2E09020g	4052
gene-DEHA2E09042g	4405
gene-DEHA2E09064g	5692
gene-DEHA2E09086g	3946
gene-DEHA2E09108g	2290
gene-DEHA2E09130g	6156
gene-DEHA2E09152g	1871
gene-DEHA2E09174g	6986
gene-DEHA2E09196g	9655
gene-DEHA2E09218g	1021
gene-DEHA2E09240g	2691
gene-DEHA2E09262g	1965
gene-DEHA2E09284g	2120
gene-DEHA2E09306g	612
gene-DEHA2E09328g	5979
gene-DEHA2E09350g	4083
gene-DEHA2E09372g	1317
gene-DEHA2E09394g	7
gene-DEHA2E09416g	9
gene-DEHA2E09438g	13
gene-DEHA2E09460g	6952
gene-DEHA2E09482g	4700
gene-DEHA2E09504g	702
gene-DEHA2E09526g	1850
gene-DEHA2E09548g	3594
gene-DEHA2E09570g	6473
gene-DEHA2E09592g	2882
gene-DEHA2E09614g	2878
gene-DEHA2E09636g	5339
gene-DEHA2E09658g	11160
gene-DEHA2E09680g	4946
gene-DEHA2E09702g	3661
gene-DEHA2E09724g	3342
gene-DEHA2E09746g	7087
gene-DEHA2E09768g	2590
gene-DEHA2E09790g	1428
gene-DEHA2E09812g	7717
gene-DEHA2E09834g	8176
gene-DEHA2E09856g	2065
gene-DEHA2E09878g	3147
gene-DEHA2E09900g	2775
gene-DEHA2E09922g	4830
gene-DEHA2E09944g	269
gene-DEHA2E09966g	41728
gene-DEHA2E09988g	5110
gene-DEHA2E10010g	5172
gene-DEHA2E10032r	0
gene-DEHA2E10054g	1778
gene-DEHA2E10076g	11626
gene-DEHA2E10098g	2574
gene-DEHA2E10120g	3531
gene-DEHA2E10142g	16071
gene-DEHA2E10164g	759
gene-DEHA2E10186g	2346
gene-DEHA2E10208g	8839
gene-DEHA2E10230r	3
gene-DEHA2E10252g	2
gene-DEHA2E10274g	963
gene-DEHA2E10296g	542
gene-DEHA2E10318g	2159
gene-DEHA2E10340r	0
gene-DEHA2E10362g	2063
gene-DEHA2E10384g	17520
gene-DEHA2E10406g	683
gene-DEHA2E10428g	2453
gene-DEHA2E10450g	2780
gene-DEHA2E10472g	1774
gene-DEHA2E10494g	2949
gene-DEHA2E10516g	234
gene-DEHA2E10538g	2795
gene-DEHA2E10560g	544
gene-DEHA2E10582g	4424
gene-DEHA2E10604g	2228
gene-DEHA2E10626g	9999
gene-DEHA2E10648g	4659
gene-DEHA2E10670g	1481
gene-DEHA2E10692g	10788
gene-DEHA2E10714g	2301
gene-DEHA2E10736g	2032
gene-DEHA2E10758g	3454
gene-DEHA2E10780g	5020
gene-DEHA2E10802g	1841
gene-DEHA2E10824g	6304
gene-DEHA2E10846g	3177
gene-DEHA2E10868g	2842
gene-DEHA2E10890g	2838
gene-DEHA2E10912g	3513
gene-DEHA2E10934g	2670
gene-DEHA2E10956g	357
gene-DEHA2E10978g	10458
gene-DEHA2E11000g	4018
gene-DEHA2E11022g	6178
gene-DEHA2E11044g	2445
gene-DEHA2E11066g	3325
gene-DEHA2E11088g	3202
gene-DEHA2E11110g	1990
gene-DEHA2E11132g	219
gene-DEHA2E11154g	54
gene-DEHA2E11176g	8
gene-DEHA2E11198g	2064
gene-DEHA2E11220g	3371
gene-DEHA2E11242g	26
gene-DEHA2E11264g	6487
gene-DEHA2E11286g	6353
gene-DEHA2E11308g	4841
gene-DEHA2E11330g	3579
