ProteinID	NaCl3
B5RTJ6	26961.02148
B5RTJ6	0
B5RTJ6	333661.5313
B5RTJ6	188800.4688
B5RTJ6	84281.09375
B5RTJ6	185483.0938
B5RTJ7	219393.8594
B5RTJ7	50662.39453
B5RTJ7	4871.157715
B5RTK0	298587.8438
B5RTK0	241712.5
B5RTK0	4463.085449
B5RTK0	17747.42773
B5RTK0	0
B5RTK0	0
B5RTL0	346513.1563
B5RTL0	956382.5625
B5RTL0	304898.8125
B5RTL0	375456
B5RTL0	83505.32031
B5RTL0	117369.6641
B5RTL0	76251.99219
B5RTL0	60467.44141
B5RTL0	0
B5RTL0	29456.18164
B5RTL0	11882.90527
B5RTL0	77779.1875
B5RTL0	0
B5RTL0	115590.1328
B5RTL0	1260.54541
B5RTL0	0
B5RTL0	1478.952637
B5RTL2	305539.625
B5RTL2	114129.3281
B5RTL2	78387.17969
B5RTL2	167413.3438
B5RTL2	19495.10352
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL2	12230.56836
B5RTL2	45965.31641
B5RTL2	172287.5156
B5RTL2	0
B5RTL2	0
B5RTL2	12075.89453
B5RTL2	11542.94141
B5RTL2	0
B5RTL2	4182.444336
B5RTL2	2602.850098
B5RTL2	20076.21875
B5RTL2	0
B5RTL2	0
B5RTL2	1088.06958
B5RTL2	908.5606689
B5RTL2	3958.738037
B5RTL2	1587.955933
B5RTL2	0
B5RTL2	0
B5RTL2	0
B5RTL6	205411.4219
B5RTL6	56759.44141
B5RTL6	32790.20703
B5RTL6	0
B5RTL6	333563.2813
B5RTL6	330951.0313
B5RTL6	51788.45703
B5RTL6	714552.625
B5RTL6	40762.96484
B5RTL6	9849.161133
B5RTL6	49682.67578
B5RTL6	159720.6719
B5RTL6	31138.14844
B5RTL6	0
B5RTL6	2170.060303
B5RTL6	982.6158447
B5RTL6	56429.42188
B5RTL6	31747.67188
B5RTL6	17368.32422
B5RTL6	13441.72754
B5RTL6	92311.95313
B5RTL6	5246.522949
B5RTL6	19711.86523
B5RTL6	14500.13867
B5RTL6	0
B5RTL6	0
B5RTL6	9797.972656
B5RTL6	16473.36523
B5RTL6	5830.516602
B5RTL6	2900.154297
B5RTL7	0
B5RTL7	268839.8438
B5RTL7	139557.2188
B5RTL7	0
B5RTM0	9760.364258
B5RTM3	37815.35938
B5RTM3	0
B5RTM3	26553.71875
B5RTM8	72476.59375
B5RTM8	1840.531006
B5RTM8	3594.894775
B5RTM9	13968.16797
B5RTM9	5869.038086
B5RTQ5	124345.6406
B5RTQ5	24672.92773
B5RTQ5	20297.51367
B5RTQ5	17247.33984
B5RTQ7	115157.7969
B5RTQ7	33984.77344
B5RTQ9	0
B5RTQ9	27899.58203
B5RTQ9	12367.8584
B5RTR1	1012.729065
B5RTR2	7957.484863
B5RTR4	7964.467773
B5RTS5	22516.61133
B5RTS7	61924.41016
B5RTS8	296072.6563
B5RTS8	24686.01172
B5RTS8	76939.05469
B5RTS8	34035.34766
B5RTS8	0
B5RTS8	0
B5RTS8	30737.7832
B5RTS8	30171.38086
B5RTS8	0
B5RTS8	12102.28223
B5RTT6	75729.04688
B5RTT6	0
B5RTT6	0
B5RTT7	173335.2344
B5RTT7	8627.978516
B5RTT9	0
B5RTU0	18606.08398
B5RTU0	0
B5RTU1	7635.099121
B5RTU1	0
B5RTU5	0
B5RTU7	68641.63281
B5RTU7	0
B5RTU7	0
B5RTV2	35878.45703
B5RTV2	0
B5RTV2	0
B5RTV3	52132.60156
B5RTV3	186919.6406
B5RTV3	0
B5RTV3	0
B5RTV3	22815.44336
B5RTV5	0
B5RTW3	0
B5RTX5	27942.83398
B5RTX7	9875.744141
B5RTX7	7075.57959
B5RTX7	0
B5RTX7	0
B5RTX7	3337.11499
B5RTX7	0
B5RTX7	2388.670654
B5RTX7	0
B5RTY0	96191.44531
B5RTY0	64398.69531
B5RTY0	100624.125
B5RTY0	235066.8906
B5RTY0	36033.03516
B5RTY0	88949.9375
B5RTY0	0
B5RTY0	0
B5RTY0	0
B5RTY0	0
B5RTY0	10012.04395
B5RTY0	5044.096191
B5RTY0	574.5408325
B5RTY0	2284.416748
B5RTY0	8537.107422
B5RTY5	596347.9375
B5RTY5	0
B5RTY8	5613.10791
B5RTY8	9939.80957
B5RTZ6	26795.43359
B5RTZ7	141319.125
B5RTZ7	3206.06543
B5RTZ8	7761.393066
B5RU03	186357.9844
B5RU03	0
B5RU03	155645.4063
B5RU03	0
B5RU03	27699.63867
B5RU03	24761.39453
B5RU03	13460.4834
B5RU11	114442.8281
B5RU11	13782.50293
B5RU11	106247.1719
B5RU12	25434.41797
B5RU12	68420.10938
B5RU14	43591.5
B5RU14	41494.87891
B5RU18	14954.58789
B5RU18	0
B5RU18	5010.964355
B5RU19	13952.25098
B5RU19	42602.02734
B5RU19	0
B5RU19	11539.64648
B5RU19	5680.032227
B5RU21	5818.976563
B5RU21	5028.760254
B5RU23	20505.11328
B5RU23	0
B5RU26	14642.24414
B5RU26	12667.22168
B5RU26	3640.77002
B5RU26	16586.125
B5RU26	124114.5234
B5RU26	84097.40625
B5RU26	61074.20313
B5RU26	27722.25
B5RU26	1201.717651
B5RU26	55183.80078
B5RU26	0
B5RU26	0
B5RU26	12434.47656
B5RU26	0
B5RU26	0
B5RU26	7710.099609
B5RU26	1450.17749
B5RU26	0
B5RU26	0
B5RU26	1273.325195
B5RU26	8996.646484
B5RU26	0
B5RU26	0
B5RU26	1498.286133
B5RU26	816.2349243
B5RU26	0
B5RU34	11010.06348
B5RU44	0
B5RU44	4655.604492
B5RU45	0
B5RU45	31866.88477
B5RU45	5085.37207
B5RU45	0
B5RU45	95059.51563
B5RU45	51465.45703
B5RU45	9354.583008
B5RU45	19189.34961
B5RU45	0
B5RU49	123647.0078
B5RU49	10577.05176
B5RU49	5649.586426
B5RU52	74800.35156
B5RU52	45446.60547
B5RU52	55616.11719
B5RU52	30281.73828
B5RU52	0
B5RU52	0
B5RU52	0
B5RU52	31026.29492
B5RU52	9446.820313
B5RU52	5453.027344
B5RU52	4478.067871
B5RU52	24125.42383
B5RU52	8460.256836
B5RU52	6989.732422
B5RU52	28371.45117
B5RU52	27785.74805
B5RU52	15000.50293
B5RU52	15529.58789
B5RU52	5965.828125
B5RU52	0
B5RU57	2327.268311
B5RU57	2222.194092
B5RU58	23019.28711
B5RU58	298479.4688
B5RU58	7498.08252
B5RU58	0
B5RU68	0
B5RU68	24588.42578
B5RU68	15253.56152
B5RU68	0
B5RU78	5631.689453
B5RU78	2661.611572
B5RU78	2272.459717
B5RU82	369718.1563
B5RU86	9407.233398
B5RU86	2722.486328
B5RU87	2859.579834
B5RU96	3202.727539
B5RU96	5806.38916
B5RU96	26389.16406
B5RU96	0
B5RUA9	244540.8125
B5RUA9	179049.9219
B5RUA9	21283.03125
B5RUA9	7663.708008
B5RUA9	12819.38281
B5RUA9	13306.6416
B5RUA9	9003.268555
B5RUA9	6622.87207
B5RUA9	3639.264404
B5RUA9	7071.613281
B5RUA9	3293.808838
B5RUA9	8609.916016
B5RUA9	6604.581055
B5RUA9	5375.870117
B5RUB0	2509.212402
B5RUB2	18924.79492
B5RUB2	159760.9531
B5RUB2	0
B5RUB2	0
B5RUB2	0
B5RUB2	27400.84961
B5RUB2	0
B5RUB2	24885.67383
B5RUB2	8291.856445
B5RUB2	7300.993652
B5RUB2	0
B5RUB2	0
B5RUB2	4975.536133
B5RUB2	4594.994141
B5RUB2	632.6731567
B5RUB2	0
B5RUB3	18240.74414
B5RUB3	0
B5RUB4	0
B5RUB4	44897.57031
B5RUB4	12951.85938
B5RUB4	4777.165039
B5RUB4	3374.494873
B5RUB4	0
B5RUB4	0
B5RUB6	11624.53809
B5RUB6	36152.92188
B5RUB8	4256.444336
B5RUC0	44308.98828
B5RUC0	7722.362793
B5RUC2	213460.0625
B5RUC2	9673.097656
B5RUC2	65099.87109
B5RUC2	13504.08008
B5RUC2	15999.92969
B5RUC2	0
B5RUC2	13016.00098
B5RUC2	25660.40039
B5RUC2	1150.402588
B5RUC2	15790.12695
B5RUC2	15611.25684
B5RUC2	0
B5RUC2	0
B5RUC6	6774.394043
B5RUC6	3849.3396
B5RUD2	0
B5RUD3	11209.56055
B5RUD3	0
B5RUD3	48955.625
B5RUD3	18577.25781
B5RUD4	19935.3125
B5RUD4	18109.98633
B5RUD4	5183.513184
B5RUD6	0
B5RUD6	43455.51953
B5RUD6	19280.28906
B5RUD6	11167.56934
B5RUD6	7763.720703
B5RUD6	11650.25391
B5RUD6	11828.49023
B5RUD6	741.4850464
B5RUF2	0
B5RUF3	15825.69336
B5RUF3	6392.585938
B5RUF3	0
B5RUF3	7449.870117
B5RUF3	8376.487305
B5RUF3	0
B5RUF3	22854.98047
B5RUF3	0
B5RUF3	0
B5RUG0	21159.95703
B5RUG0	0
B5RUG0	356688.625
B5RUG9	13412.9541
B5RUH3	181729.2656
B5RUH3	0
B5RUH5	97121.13281
B5RUH6	14171.70996
B5RUH6	10980.17871
B5RUI0	100487.8125
B5RUI0	49210.71875
B5RUI0	55267.90625
B5RUI0	6269.102539
B5RUI1	6718.436523
B5RUI3	36102.17969
B5RUI3	14886.71875
B5RUI3	6072.710449
B5RUI3	151401.7188
B5RUI3	17514.36523
B5RUI3	29313.01172
B5RUI3	16968.83398
B5RUI5	10241.59961
B5RUI6	393400.5
B5RUI6	0
B5RUI8	0
B5RUI8	25597.34766
B5RUI8	0
B5RUI8	0
B5RUJ3	59894.53516
B5RUJ3	13580.82617
B5RUJ3	44340.85156
B5RUJ3	5259.007324
B5RUJ3	5797.334473
B5RUJ4	0
B5RUJ4	8168.496582
B5RUJ4	2534.368164
B5RUJ9	0
B5RUJ9	0
B5RUK1	15326.7666
B5RUK1	3942.27124
B5RUK3	115048.8984
B5RUK3	119550.5469
B5RUK3	125004.3203
B5RUK3	402950.2813
B5RUK3	293938.1875
B5RUK3	183988.4219
B5RUK3	0
B5RUK3	163130.4063
B5RUK3	0
B5RUK3	23010.15234
B5RUK3	0
B5RUK3	618116.625
B5RUK3	21429.29883
B5RUK3	141193.7813
B5RUK3	117747.5391
B5RUK3	0
B5RUK3	0
B5RUK3	366567
B5RUK3	38838.88281
B5RUK3	230936.0625
B5RUK3	134782.3281
B5RUK3	14523.24512
B5RUK3	157200.1875
B5RUK3	90431.85156
B5RUK3	45517.88281
B5RUK3	0
B5RUK3	0
B5RUK3	24402.31641
B5RUK3	0
B5RUK3	10228.67676
B5RUK3	0
B5RUK3	5476.692871
B5RUK3	0
B5RUK3	0
B5RUK3	24579.50781
B5RUK3	0
B5RUK3	0
B5RUK3	0
B5RUK3	47145.12109
B5RUK3	10578.90332
B5RUK3	13734.00781
B5RUK3	12528.81641
B5RUK3	3311.159912
B5RUK3	17752.42383
B5RUK3	5705.797852
B5RUK3	2893.300781
B5RUK3	2615.770996
B5RUK3	6991.359863
B5RUK3	708.7145996
B5RUK3	9119.319336
B5RUK3	11009.32617
B5RUK3	522.6707153
B5RUK6	0
B5RUK8	4260.214844
B5RUL0	23715.51172
B5RUL0	18361.47852
B5RUL0	0
B5RUL2	2993.314697
B5RUL3	14932.9541
B5RUM0	10883.26855
B5RUM0	2672.07251
B5RUM0	4623.275879
B5RUM0	1113.057495
B5RUM7	8350.936523
B5RUM7	22611.33398
B5RUM7	0
B5RUM7	0
B5RUM7	3823.78125
B5RUN9	21609.31836
B5RUN9	0
B5RUN9	5472.028809
B5RUN9	13085.27148
B5RUN9	5142.689941
B5RUP5	38654.73438
B5RUP5	40966.40234
B5RUQ2	257339.8281
B5RUQ2	301142.7813
B5RUQ2	74296.71094
B5RUQ2	12163.51855
B5RUQ2	6925.20459
B5RUQ2	0
B5RUQ2	0
B5RUQ5	86972.21094
B5RUQ5	24817.67188
B5RUQ5	19490.17188
B5RUQ5	18518.58984
B5RUQ5	21250.17188
B5RUQ6	95942.92188
B5RUQ6	0
B5RUQ6	0
B5RUQ6	0
B5RUQ6	0
B5RUQ9	0
B5RUQ9	161239.4844
B5RUQ9	19559.49023
B5RUQ9	31511.69531
B5RUQ9	0
B5RUQ9	9067.229492
B5RUQ9	13098.28906
B5RUR9	0
B5RUS3	9904.388672
B5RUS3	13602.29785
B5RUS3	7690.812988
B5RUS7	228501.0781
B5RUS7	25989.90625
B5RUS7	10894.3584
B5RUS7	0
B5RUS7	7618.79834
B5RUS7	1450.940796
B5RUS7	0
B5RUS7	0
B5RUS7	10472.05176
B5RUS7	0
B5RUS7	1491.190918
B5RUS7	56615.96094
B5RUS7	20140.76758
B5RUS7	16897
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS7	6404.229004
B5RUS7	2301.26709
B5RUS7	0
B5RUS7	0
B5RUS7	0
B5RUS9	2805.498779
B5RUT0	8543.509766
B5RUT1	193876.75
B5RUT1	137743.5
B5RUT1	100513.5469
B5RUT1	0
B5RUT1	133549.9375
B5RUT1	177685.2813
B5RUT4	4713.986328
B5RUT9	2464.946777
B5RUU0	103009.8672
B5RUU0	43257.73047
B5RUU2	0
B5RUV0	3811.661133
B5RUV3	28374.97852
B5RUV3	12407.81543
B5RUV3	4732.673828
B5RUV3	6245.5
B5RUV3	12173.05566
B5RUV3	10523.0332
B5RUV3	0
B5RUV3	31799.22461
B5RUV3	14513.32129
B5RUV3	4372.304688
B5RUV3	7324.981934
B5RUV3	7832.03125
B5RUV3	10839.87207
B5RUV5	6740.244629
B5RUV5	13300.1084
B5RUV5	8427.713867
B5RUV5	0
B5RUV5	0
B5RUV5	0
B5RUV5	4149.987305
B5RUX2	25039.97461
B5RUX2	0
B5RUX2	18786.27734
B5RUX4	0
B5RUX4	56713.42969
B5RUX5	0
B5RUX5	0
B5RUX5	3133.465088
B5RUX5	92875.47656
B5RUX5	78551.40625
B5RUX5	8139.774902
B5RUX5	170233.4688
B5RUX5	11315.31836
B5RUX5	0
B5RUX5	0
B5RUX7	10112.74512
B5RUY4	44586.90234
B5RUY4	8601.365234
B5RUY4	10473.2373
B5RUY4	12601.84766
B5RUY8	9924.898438
B5RUY8	6696.300781
B5RUY8	0
B5RUZ2	14048.6416
B5RUZ2	8135.401855
B5RUZ2	6089557
B5RUZ2	0
B5RUZ2	0
B5RUZ2	0
B5RUZ2	0
B5RUZ2	0
B5RV01	462763.9375
B5RV01	0
B5RV01	222682.6563
B5RV01	185250.5625
B5RV01	55267.74609
B5RV01	20791.7832
B5RV01	27948.79688
B5RV01	136776.0469
B5RV01	25811.53906
B5RV01	12705.24219
B5RV01	6587.785645
B5RV01	18985.91016
B5RV01	5287.65625
B5RV01	38869.20313
B5RV01	25694.29297
B5RV01	0
B5RV01	0
B5RV01	15356.74707
B5RV01	53798.23047
B5RV01	48446.58203
B5RV01	33480.90625
B5RV01	13554.0918
B5RV01	38427.04297
B5RV01	0
B5RV01	0
B5RV01	0
B5RV01	0
B5RV01	2.980781555
B5RV09	96123.6875
B5RV09	0
B5RV13	0
B5RV13	0
B5RV16	0
B5RV16	7512.318359
B5RV16	1967.313232
B5RV18	41002.07031
B5RV18	30127.75586
B5RV18	455549.8125
B5RV18	113626.1641
B5RV18	60985.60156
B5RV18	6401.061035
B5RV18	16163.20898
B5RV18	0
B5RV18	23572.67969
B5RV18	0
B5RV18	9707.046875
B5RV18	34032.47656
B5RV18	13126.80664
B5RV18	0
B5RV18	26436.17383
B5RV18	6725.896484
B5RV18	18182.70508
B5RV18	8763.554688
B5RV18	11081.66016
B5RV18	9340.936523
B5RV18	0
B5RV20	0
B5RV20	2579.076416
B5RV20	10315.90137
B5RV20	1887.895142
B5RV21	285772.1563
B5RV25	7863.106445
B5RV25	9862.732422
B5RV25	15670.73047
B5RV25	30681.31641
B5RV25	4311.009277
B5RV25	1723.42627
B5RV25	1875.653198
B5RV25	12907.53809
B5RV25	963.8457642
B5RV26	60545.89453
B5RV31	0
B5RV34	0
B5RV34	0
B5RV34	52180.53125
B5RV34	7651.444824
B5RV34	17035.25586
B5RV34	23567.54688
B5RV34	17328.63281
B5RV45	1348.046875
B5RV46	622855.25
B5RV46	0
B5RV46	0
B5RV49	114468.3828
B5RV49	111749.6797
B5RV51	4806.569336
B5RV52	132783.5156
B5RV52	38571.62891
B5RV55	15601.50879
B5RV55	12718.5791
B5RV55	0
B5RV55	0
B5RV55	2397.517334
B5RV56	0
B5RV56	0
B5RV56	0
B5RV56	0
B5RV56	0
B5RV56	4167.69043
B5RV58	29863.28906
B5RV58	5453.82373
B5RV59	47682.34766
B5RV59	1914.592896
B5RV59	1731.88147
O42724	89385.875
O42724	15908.11523
Q6B458	11504.64844
Q6B4U7	58151.11719
Q6B4U7	7979.176758
Q6BGQ1	22000.16406
Q6BGQ1	28116.51953
Q6BGQ1	17180.95313
Q6BGQ1	4969.328125
Q6BGQ1	0
Q6BGQ1	49912.28125
Q6BGQ1	29103.99609
Q6BGQ6	0
Q6BGQ6	45080.16406
Q6BGQ6	44274.125
Q6BGQ6	38691.57031
Q6BGQ7	42632.55078
Q6BGR3	723.9726563
Q6BGR3	1213.631714
Q6BGR5	43480.875
Q6BGR5	42387.88672
Q6BGR8	199186.2344
Q6BGR8	21047.23438
Q6BGR8	5930.427246
Q6BGR8	173565.7188
Q6BGR8	38457.47266
Q6BGR9	169698.0469
Q6BGR9	0
Q6BGR9	4180.932129
Q6BGR9	24884.89063
Q6BGR9	22705.35547
Q6BGR9	11978.94434
Q6BGS5	63887.04688
Q6BGS5	1440704.625
Q6BGS5	981525.5
Q6BGS6	34930.875
Q6BGS6	30064.76367
Q6BGS6	5435.150391
Q6BGT0	13170.12891
Q6BGT0	7646.671875
Q6BGT0	2680.340088
Q6BGT2	0
Q6BGT5	0
Q6BGT5	0
Q6BGT5	12285.39355
Q6BGT5	0
Q6BGT5	36438.85547
Q6BGT5	174452.5
Q6BGT5	0
Q6BGT9	0
Q6BGT9	0
Q6BGU1	294834.7813
Q6BGU1	0
Q6BGU1	48226.97266
Q6BGU2	402311.875
Q6BGU2	26641.06445
Q6BGU2	7543.719238
Q6BGU2	4332.298828
Q6BGU2	4001.196533
Q6BGU2	415.9402466
Q6BGU2	2168.799072
Q6BGU2	3415.391846
Q6BGU2	367.5796814
Q6BGU4	0
Q6BGV0	1617.411743
Q6BGV0	2046.603394
Q6BGV0	0
Q6BGV1	7918.209473
Q6BGV1	67366.97656
Q6BGV1	14276.63086
Q6BGV1	3695.813232
Q6BGV5	0
Q6BGV5	0
Q6BGV5	43106.36328
Q6BGV5	64523.71094
Q6BGV6	62991.52734
Q6BGV6	27554.19336
Q6BGV6	5170.369629
Q6BGV6	9238.449219
