Geneid	RNA STAR on 1MNaCl2: mapped.bam
gene-DEHA2F06446g	3253
gene-DEHA2F06468g	2145
gene-DEHA2F06490g	966
gene-DEHA2F06512g	1346
gene-DEHA2F06534g	1507
gene-DEHA2F06556g	651
gene-DEHA2F06578g	3093
gene-DEHA2F06600g	6730
gene-DEHA2F06622g	4781
gene-DEHA2F06644g	5590
gene-DEHA2F06666g	9755
gene-DEHA2F06688g	2981
gene-DEHA2F06710g	5714
gene-DEHA2F06732g	702
gene-DEHA2F06754g	22998
gene-DEHA2F06776g	2168
gene-DEHA2F06798g	11141
gene-DEHA2F06820g	15367
gene-DEHA2F06842g	1674
gene-DEHA2F06864g	2372
gene-DEHA2F06886g	2949
gene-DEHA2F06908g	2618
gene-DEHA2F06930g	1395
gene-DEHA2F06952r	1
gene-DEHA2F06974r	3
gene-DEHA2F06996g	2329
gene-DEHA2F07018g	1838
gene-DEHA2F07040g	7223
gene-DEHA2F07062g	2245
gene-DEHA2F07084g	4357
gene-DEHA2F07106g	3812
gene-DEHA2F07128g	507
gene-DEHA2F07150g	4115
gene-DEHA2F07172g	3403
gene-DEHA2F07194g	102
gene-DEHA2F07216r	0
gene-DEHA2F07238g	3540
gene-DEHA2F07260g	403
gene-DEHA2F07282g	5685
gene-DEHA2F07304g	23187
gene-DEHA2F07326g	1682
gene-DEHA2F07348g	2077
gene-DEHA2F07370g	5213
gene-DEHA2F07392g	11748
gene-DEHA2F07414g	14752
gene-DEHA2F07436g	3086
gene-DEHA2F07458g	2486
gene-DEHA2F07480g	1421
gene-DEHA2F07502g	5564
gene-DEHA2F07524g	27
gene-DEHA2F07546g	2535
gene-DEHA2F07568g	8790
gene-DEHA2F07590g	13140
gene-DEHA2F07612g	7698
gene-DEHA2F07634g	401
gene-DEHA2F07656g	1931
gene-DEHA2F07678g	10981
gene-DEHA2F07700g	358
gene-DEHA2F07722g	4294
gene-DEHA2F07744g	2612
gene-DEHA2F07766g	4045
gene-DEHA2F07788g	6942
gene-DEHA2F07810g	276
gene-DEHA2F07832g	691
gene-DEHA2F07854g	2034
gene-DEHA2F07876g	4725
gene-DEHA2F07898g	1195
gene-DEHA2F07920g	1880
gene-DEHA2F07942g	18892
gene-DEHA2F07964g	855
gene-DEHA2F07986g	1599
gene-DEHA2F08008g	207
gene-DEHA2F08030g	721
gene-DEHA2F08052g	1965
gene-DEHA2F08074g	3775
gene-DEHA2F08096g	5406
gene-DEHA2F08118g	1488
gene-DEHA2F08140g	1704
gene-DEHA2F08162g	3417
gene-DEHA2F08184g	5364
gene-DEHA2F08206g	7844
gene-DEHA2F08228g	22214
gene-DEHA2F08250g	6057
gene-DEHA2F08272g	9785
gene-DEHA2F08294g	10189
gene-DEHA2F08316g	1130
gene-DEHA2F08338g	360
gene-DEHA2F08360g	9406
gene-DEHA2F08382g	3930
gene-DEHA2F08404g	1228
gene-DEHA2F08426g	562
gene-DEHA2F08448g	2454
gene-DEHA2F08470g	8104
gene-DEHA2F08492g	10515
gene-DEHA2F08514g	8554
gene-DEHA2F08536g	8048
gene-DEHA2F08558g	3856
gene-DEHA2F08580g	8916
gene-DEHA2F08602g	3937
gene-DEHA2F08624g	1874
gene-DEHA2F08646g	547
gene-DEHA2F08668g	1684
gene-DEHA2F08690g	3132
gene-DEHA2F08712g	11967
gene-DEHA2F08734g	2645
gene-DEHA2F08756g	4058
gene-DEHA2F08778g	7
gene-DEHA2F08800g	50
gene-DEHA2F08822g	1200
gene-DEHA2F08844g	1259
gene-DEHA2F08866g	24442
gene-DEHA2F08888g	6116
gene-DEHA2F08910g	2524
gene-DEHA2F08932g	4544
gene-DEHA2F08954g	1752
gene-DEHA2F08976g	5313
gene-DEHA2F08998g	7657
gene-DEHA2F09020g	3401
gene-DEHA2F09042r	1
gene-DEHA2F09064g	1244
gene-DEHA2F09086g	8799
gene-DEHA2F09108g	5277
gene-DEHA2F09130g	4856
gene-DEHA2F09152g	2805
gene-DEHA2F09174g	1200
gene-DEHA2F09196g	2488
gene-DEHA2F09218r	0
gene-DEHA2F09240g	2228
gene-DEHA2F09262g	8709
gene-DEHA2F09284g	5295
gene-DEHA2F09306g	832
gene-DEHA2F09328g	6327
gene-DEHA2F09350g	4853
gene-DEHA2F09372g	9804
gene-DEHA2F09394g	8641
gene-DEHA2F09416g	2838
gene-DEHA2F09438g	7450
gene-DEHA2F09460g	2260
gene-DEHA2F09482g	2226
gene-DEHA2F09504g	8246
gene-DEHA2F09526g	18085
gene-DEHA2F09548g	7544
gene-DEHA2F09570g	8860
gene-DEHA2F09592g	1177
gene-DEHA2F09614g	23291
gene-DEHA2F09636g	3061
gene-DEHA2F09658g	2154
gene-DEHA2F09680g	21633
gene-DEHA2F09702g	3771
gene-DEHA2F09724g	20377
gene-DEHA2F09746g	1972
gene-DEHA2F09768g	8843
gene-DEHA2F09790g	1223
gene-DEHA2F09812g	1975
gene-DEHA2F09834g	3702
gene-DEHA2F09856g	2761
gene-DEHA2F09878g	2149
gene-DEHA2F09900g	16089
gene-DEHA2F09922g	2081
gene-DEHA2F09944g	3190
gene-DEHA2F09966g	5300
gene-DEHA2F09988g	4495
gene-DEHA2F10010g	1253
gene-DEHA2F10032g	1398
gene-DEHA2F10054g	1772
gene-DEHA2F10076g	6164
gene-DEHA2F10098g	767
gene-DEHA2F10120g	6642
gene-DEHA2F10142g	1711
gene-DEHA2F10164g	1056
gene-DEHA2F10186r	2
gene-DEHA2F10208g	2851
gene-DEHA2F10230g	985
gene-DEHA2F10252g	2420
gene-DEHA2F10274g	6189
gene-DEHA2F10296g	2081
gene-DEHA2F10318g	1675
gene-DEHA2F10340g	4589
gene-DEHA2F10362g	4274
gene-DEHA2F10384g	2132
gene-DEHA2F10406g	601
gene-DEHA2F10428g	8635
gene-DEHA2F10450g	7077
gene-DEHA2F10472g	266
gene-DEHA2F10494g	14321
gene-DEHA2F10516g	1724
gene-DEHA2F10538g	1792
gene-DEHA2F10560g	1425
gene-DEHA2F10582g	2745
gene-DEHA2F10604g	0
gene-DEHA2F10626g	4973
gene-DEHA2F10648g	1520
gene-DEHA2F10670g	7105
gene-DEHA2F10692g	1887
gene-DEHA2F10714g	2823
gene-DEHA2F10736g	7514
gene-DEHA2F10758g	598
gene-DEHA2F10780g	2450
gene-DEHA2F10802g	11
gene-DEHA2F10824g	6373
gene-DEHA2F10846g	1078
gene-DEHA2F10868g	5174
gene-DEHA2F10890g	3008
gene-DEHA2F10912g	2773
gene-DEHA2F10934g	2446
gene-DEHA2F10956g	53
gene-DEHA2F10978g	9304
gene-DEHA2F11000g	10
gene-DEHA2F11022g	3093
gene-DEHA2F11044g	5332
gene-DEHA2F11066g	3921
gene-DEHA2F11088g	14
gene-DEHA2F11110g	9763
gene-DEHA2F11132g	560
gene-DEHA2F11154g	2680
gene-DEHA2F11176g	3072
gene-DEHA2F11198g	4241
gene-DEHA2F11220g	3555
gene-DEHA2F11242g	3573
gene-DEHA2F11264r	0
gene-DEHA2F11286g	749
gene-DEHA2F11308g	4821
gene-DEHA2F11330g	3534
gene-DEHA2F11352g	2904
gene-DEHA2F11374g	6129
gene-DEHA2F11396g	1693
gene-DEHA2F11418g	5540
gene-DEHA2F11440g	5841
gene-DEHA2F11462g	30
gene-DEHA2F11484g	10
gene-DEHA2F11506g	2314
gene-DEHA2F11528g	918
gene-DEHA2F11550g	2023
gene-DEHA2F11572g	2863
gene-DEHA2F11594g	2393
gene-DEHA2F11616g	3445
gene-DEHA2F11638g	6102
gene-DEHA2F11660g	4472
gene-DEHA2F11682g	1878
gene-DEHA2F11704g	3059
gene-DEHA2F11726g	9011
gene-DEHA2F11748g	617
gene-DEHA2F11770g	258
gene-DEHA2F11792g	162
gene-DEHA2F11814g	941
gene-DEHA2F11836g	2948
gene-DEHA2F11858g	1667
gene-DEHA2F11880g	5264
gene-DEHA2F11902g	4670
gene-DEHA2F11924g	12004
gene-DEHA2F11946g	17
gene-DEHA2F11968g	1060
gene-DEHA2F11990g	1847
gene-DEHA2F12012g	17165
gene-DEHA2F12034g	3419
gene-DEHA2F12056r	1
gene-DEHA2F12078g	3491
gene-DEHA2F12100g	2446
gene-DEHA2F12122g	4893
gene-DEHA2F12144g	1716
gene-DEHA2F12166g	288
gene-DEHA2F12188g	406
gene-DEHA2F12210g	1135
gene-DEHA2F12232g	3237
gene-DEHA2F12254r	0
gene-DEHA2F12276g	2889
gene-DEHA2F12298g	1226
gene-DEHA2F12320g	12128
gene-DEHA2F12342g	665
gene-DEHA2F12364g	4739
gene-DEHA2F12386g	19049
gene-DEHA2F12408g	8626
gene-DEHA2F12430g	17317
gene-DEHA2F12452g	5994
gene-DEHA2F12474g	2139
gene-DEHA2F12496g	15189
gene-DEHA2F12518g	3274
gene-DEHA2F12540g	26020
gene-DEHA2F12562g	7628
gene-DEHA2F12584g	2964
gene-DEHA2F12606g	12317
gene-DEHA2F12628g	3681
gene-DEHA2F12650g	1748
gene-DEHA2F12672g	26
gene-DEHA2F12694g	420
gene-DEHA2F12716g	2650
gene-DEHA2F12738g	1045
gene-DEHA2F12760g	2159
gene-DEHA2F12782g	0
gene-DEHA2F12804g	8384
gene-DEHA2F12826g	21719
gene-DEHA2F12848g	9353
gene-DEHA2F12870g	10761
gene-DEHA2F12892g	2740
gene-DEHA2F12914g	4618
gene-DEHA2F12936g	4943
gene-DEHA2F12958g	481
gene-DEHA2F12980g	20622
gene-DEHA2F13002g	5677
gene-DEHA2F13024g	3340
gene-DEHA2F13046g	3019
gene-DEHA2F13068g	10282
gene-DEHA2F13090g	1722
gene-DEHA2F13112g	2720
gene-DEHA2F13134g	1508
gene-DEHA2F13156g	20639
gene-DEHA2F13178g	6095
gene-DEHA2F13200g	2160
gene-DEHA2F13222g	1539
gene-DEHA2F13244g	2114
gene-DEHA2F13266g	10960
gene-DEHA2F13288g	4941
gene-DEHA2F13310g	1396
gene-DEHA2F13332g	7632
gene-DEHA2F13354g	3063
gene-DEHA2F13376g	3475
gene-DEHA2F13398g	2485
gene-DEHA2F13420g	5063
gene-DEHA2F13442g	2040
gene-DEHA2F13464g	7300
gene-DEHA2F13486g	1276
gene-DEHA2F13508g	77
gene-DEHA2F13530g	4222
gene-DEHA2F13552g	4667
gene-DEHA2F13574g	1748
gene-DEHA2F13596g	1699
gene-DEHA2F13618g	3388
gene-DEHA2F13640g	2388
gene-DEHA2F13662r	1
gene-DEHA2F13684g	26714
gene-DEHA2F13706g	710
gene-DEHA2F13728g	2758
gene-DEHA2F13750g	4943
gene-DEHA2F13772g	1537
gene-DEHA2F13794g	2902
gene-DEHA2F13816g	1667
gene-DEHA2F13838g	3392
gene-DEHA2F13860g	13684
gene-DEHA2F13882g	3588
gene-DEHA2F13904g	20657
gene-DEHA2F13926g	391
gene-DEHA2F13948g	10545
gene-DEHA2F13970g	1908
gene-DEHA2F13992g	37933
gene-DEHA2F14014g	2162
gene-DEHA2F14036g	807
gene-DEHA2F14058g	5838
gene-DEHA2F14080g	1295
gene-DEHA2F14102g	606
gene-DEHA2F14124g	1525
gene-DEHA2F14146g	1271
gene-DEHA2F14168g	904
gene-DEHA2F14190g	2525
gene-DEHA2F14212g	1310
gene-DEHA2F14234g	3282
gene-DEHA2F14256g	2305
gene-DEHA2F14278g	56
gene-DEHA2F14300g	1715
gene-DEHA2F14322g	26613
gene-DEHA2F14344g	1086
gene-DEHA2F14366g	7787
gene-DEHA2F14388r	0
gene-DEHA2F14410g	2829
gene-DEHA2F14432g	9272
gene-DEHA2F14454g	1886
gene-DEHA2F14476g	8941
gene-DEHA2F14498g	3298
gene-DEHA2F14520g	2176
gene-DEHA2F14542g	743
gene-DEHA2F14564g	9613
gene-DEHA2F14586g	5054
gene-DEHA2F14608g	2192
gene-DEHA2F14630g	2665
gene-DEHA2F14652g	2078
gene-DEHA2F14674g	1780
gene-DEHA2F14696g	2946
gene-DEHA2F14718g	5109
gene-DEHA2F14740g	22134
gene-DEHA2F14762g	5429
gene-DEHA2F14784g	2585
gene-DEHA2F14806g	1544
gene-DEHA2F14828g	2784
gene-DEHA2F14850g	4263
gene-DEHA2F14872g	2340
gene-DEHA2F14894g	35
gene-DEHA2F14916g	2226
gene-DEHA2F14938g	7218
gene-DEHA2F14960g	10671
gene-DEHA2F14982g	39806
gene-DEHA2F15004g	4
gene-DEHA2F15026g	8
gene-DEHA2F15048g	833
gene-DEHA2F15070g	8182
gene-DEHA2F15092g	6206
gene-DEHA2F15114g	1511
gene-DEHA2F15136g	4193
gene-DEHA2F15158g	1410
gene-DEHA2F15180g	2940
gene-DEHA2F15202g	20437
gene-DEHA2F15224g	5280
gene-DEHA2F15246g	7814
gene-DEHA2F15268g	2257
gene-DEHA2F15290g	1070
gene-DEHA2F15312g	1255
gene-DEHA2F15334g	1128
gene-DEHA2F15356g	5018
gene-DEHA2F15378g	1014
gene-DEHA2F15400g	402
gene-DEHA2F15422g	19835
gene-DEHA2F15444g	618
gene-DEHA2F15466g	2407
gene-DEHA2F15488g	2169
gene-DEHA2F15510g	2377
gene-DEHA2F15532g	369
gene-DEHA2F15554g	1081
gene-DEHA2F15576g	2140
gene-DEHA2F15598g	2972
gene-DEHA2F15620g	5905
gene-DEHA2F15642g	2785
gene-DEHA2F15664g	2732
gene-DEHA2F15686g	159
gene-DEHA2F15708g	7760
gene-DEHA2F15730g	811
gene-DEHA2F15752g	3970
gene-DEHA2F15774g	1346
gene-DEHA2F15796g	3461
gene-DEHA2F15818g	2143
gene-DEHA2F15840g	2166
gene-DEHA2F15862g	3672
gene-DEHA2F15884g	2300
gene-DEHA2F15906g	698
gene-DEHA2F15928g	2294
gene-DEHA2F15950g	4337
gene-DEHA2F15972g	784
gene-DEHA2F15994g	4634
gene-DEHA2F16016g	1798
gene-DEHA2F16038g	8047
gene-DEHA2F16060g	4748
gene-DEHA2F16082g	3081
gene-DEHA2F16104g	1213
gene-DEHA2F16126g	1442
gene-DEHA2F16148g	1772
gene-DEHA2F16170g	6233
gene-DEHA2F16192g	2949
gene-DEHA2F16214g	91
gene-DEHA2F16236g	9148
gene-DEHA2F16258g	5208
gene-DEHA2F16280g	2598
gene-DEHA2F16302g	6075
gene-DEHA2F16324g	2790
gene-DEHA2F16346g	4424
gene-DEHA2F16368g	2106
gene-DEHA2F16390g	6197
gene-DEHA2F16412g	941
gene-DEHA2F16434g	10259
gene-DEHA2F16456g	15334
gene-DEHA2F16478g	27426
gene-DEHA2F16500g	229
gene-DEHA2F16522g	4869
gene-DEHA2F16544g	19520
gene-DEHA2F16566g	21784
gene-DEHA2F16588g	2928
gene-DEHA2F16610g	2788
gene-DEHA2F16632g	1167
gene-DEHA2F16654g	276
gene-DEHA2F16676g	1941
gene-DEHA2F16698g	12138
gene-DEHA2F16720g	5591
gene-DEHA2F16742g	1026
gene-DEHA2F16764g	1923
gene-DEHA2F16786g	4542
gene-DEHA2F16808g	2562
gene-DEHA2F16830g	82
gene-DEHA2F16852g	5790
gene-DEHA2F16874g	1167
gene-DEHA2F16896g	1078
gene-DEHA2F16918g	1572
gene-DEHA2F16940g	1489
gene-DEHA2F16962g	52
gene-DEHA2F16984g	7550
gene-DEHA2F17006g	6185
gene-DEHA2F17028g	574
gene-DEHA2F17050g	1597
gene-DEHA2F17072g	2088
gene-DEHA2F17094g	7652
gene-DEHA2F17116g	13527
gene-DEHA2F17138g	2886
gene-DEHA2F17160g	4201
gene-DEHA2F17182g	11396
gene-DEHA2F17204g	37798
gene-DEHA2F17226g	3401
gene-DEHA2F17248g	2627
gene-DEHA2F17270g	1274
gene-DEHA2F17292g	1200
gene-DEHA2F17314g	2180
gene-DEHA2F17336g	1543
gene-DEHA2F17358g	5085
gene-DEHA2F17380g	1579
gene-DEHA2F17402g	146
gene-DEHA2F17424g	12257
gene-DEHA2F17446g	4219
gene-DEHA2F17468g	3096
gene-DEHA2F17490g	2826
gene-DEHA2F17512g	1935
gene-DEHA2F17534g	3940
gene-DEHA2F17556g	2001
gene-DEHA2F17578g	179
gene-DEHA2F17600g	3091
gene-DEHA2F17622g	4065
gene-DEHA2F17644g	1605
gene-DEHA2F17666g	2817
gene-DEHA2F17688g	1520
gene-DEHA2F17710g	3704
gene-DEHA2F17732g	10928
gene-DEHA2F17754g	3753
gene-DEHA2F17776g	18036
gene-DEHA2F17798g	18361
gene-DEHA2F17820g	407
gene-DEHA2F17842g	1354
gene-DEHA2F17864g	2323
gene-DEHA2F17886g	4803
gene-DEHA2F17908g	123
gene-DEHA2F17930g	526
gene-DEHA2F17952g	849
gene-DEHA2F17974r	3
gene-DEHA2F17996g	124
gene-DEHA2F18018g	4399
gene-DEHA2F18040g	737
gene-DEHA2F18062g	4206
gene-DEHA2F18084r	36
gene-DEHA2F18106g	3604
gene-DEHA2F18128g	1859
gene-DEHA2F18150g	2657
gene-DEHA2F18172g	2976
gene-DEHA2F18194g	3112
gene-DEHA2F18216g	23989
gene-DEHA2F18238g	6776
gene-DEHA2F18260g	718
gene-DEHA2F18282g	9992
gene-DEHA2F18304g	5204
gene-DEHA2F18634g	1418
gene-DEHA2F18656g	13694
gene-DEHA2F18678g	2372
gene-DEHA2F18700g	1792
gene-DEHA2F18722g	4806
gene-DEHA2F18744g	24432
gene-DEHA2F18766g	9477
gene-DEHA2F18788g	3402
gene-DEHA2F18810g	4484
gene-DEHA2F18832g	15074
gene-DEHA2F18854g	1205
gene-DEHA2F18876g	3320
gene-DEHA2F18898g	1324
gene-DEHA2F18920g	624
gene-DEHA2F18964g	1574
gene-DEHA2F18986g	7021
gene-DEHA2F19008g	1267
gene-DEHA2F19030g	870
gene-DEHA2F19052g	6251
gene-DEHA2F19074g	3259
gene-DEHA2F19096g	3282
gene-DEHA2F19118g	313
gene-DEHA2F19140g	2020
gene-DEHA2F19162g	7232
gene-DEHA2F19184g	761
gene-DEHA2F19206g	4
gene-DEHA2F19228g	4934
gene-DEHA2F19250g	1726
gene-DEHA2F19272g	10912
gene-DEHA2F19294g	2582
gene-DEHA2F19316g	9172
gene-DEHA2F19338g	3620
gene-DEHA2F19360g	1494
gene-DEHA2F19382g	4422
gene-DEHA2F19404g	2034
gene-DEHA2F19426g	1248
gene-DEHA2F19448g	2800
gene-DEHA2F19470g	1573
gene-DEHA2F19492g	1096
gene-DEHA2F19514g	15053
gene-DEHA2F19536g	60
gene-DEHA2F19558g	3333
gene-DEHA2F19580g	102
gene-DEHA2F19602g	4059
gene-DEHA2F19624g	4277
gene-DEHA2F19646g	4310
gene-DEHA2F19668g	2357
gene-DEHA2F19690g	5214
gene-DEHA2F19712g	886
gene-DEHA2F19734g	111
gene-DEHA2F19756g	583
gene-DEHA2F19778g	2654
gene-DEHA2F19800g	1608
gene-DEHA2F19822g	1918
gene-DEHA2F19910g	2167
gene-DEHA2F19932g	56102
gene-DEHA2F19954g	2834
gene-DEHA2F19976g	4400
gene-DEHA2F19998g	1468
gene-DEHA2F20020g	5203
gene-DEHA2F20042g	1810
gene-DEHA2F20064g	5290
gene-DEHA2F20086g	3823
gene-DEHA2F20108g	8885
gene-DEHA2F20130g	1744
gene-DEHA2F20152g	4940
gene-DEHA2F20174g	6287
gene-DEHA2F20196g	2391
gene-DEHA2F20218g	4944
gene-DEHA2F20240g	1609
gene-DEHA2F20262g	854
gene-DEHA2F20284g	530
gene-DEHA2F20306g	1062
gene-DEHA2F20328g	8546
gene-DEHA2F20350g	1035
gene-DEHA2F20372g	4243
gene-DEHA2F20394g	27220
gene-DEHA2F20416g	19
gene-DEHA2F20438g	2
gene-DEHA2F20460g	2825
gene-DEHA2F20482g	1956
gene-DEHA2F20504g	2123
gene-DEHA2F20526g	1216
gene-DEHA2F20548g	2093
gene-DEHA2F20570g	6
gene-DEHA2F20592g	8748
gene-DEHA2F20614g	2457
gene-DEHA2F20636g	2362
gene-DEHA2F20658g	20751
gene-DEHA2F20680g	1540
gene-DEHA2F20702g	5028
gene-DEHA2F20724g	864
gene-DEHA2F20746g	1105
gene-DEHA2F20768g	5430
gene-DEHA2F20790g	1099
gene-DEHA2F20812g	3769
gene-DEHA2F20834g	4106
gene-DEHA2F20856g	3085
gene-DEHA2F20878g	3958
gene-DEHA2F20900g	28278
gene-DEHA2F20922g	981
gene-DEHA2F20944g	7788
gene-DEHA2F20966g	3070
gene-DEHA2F20988g	8724
gene-DEHA2F21010g	1349
gene-DEHA2F21032g	2344
gene-DEHA2F21054g	7465
gene-DEHA2F21076g	7076
gene-DEHA2F21098g	8265
gene-DEHA2F21120g	14114
gene-DEHA2F21142g	3272
gene-DEHA2F21164g	1775
gene-DEHA2F21186g	1210
gene-DEHA2F21208g	4755
gene-DEHA2F21230g	502
gene-DEHA2F21252g	1052
gene-DEHA2F21274g	663
gene-DEHA2F21296r	27
gene-DEHA2F21318g	1030
gene-DEHA2F21340g	819
gene-DEHA2F21362g	1085
gene-DEHA2F21384g	10222
gene-DEHA2F21406g	299
gene-DEHA2F21428g	1609
gene-DEHA2F21450g	12905
gene-DEHA2F21472g	2352
gene-DEHA2F21494g	7129
gene-DEHA2F21516g	3038
gene-DEHA2F21538g	1796
gene-DEHA2F21560g	933
gene-DEHA2F21582g	7177
gene-DEHA2F21604g	2103
gene-DEHA2F21626g	894
gene-DEHA2F21648g	3985
gene-DEHA2F21670g	6375
gene-DEHA2F21692g	2074
gene-DEHA2F21714r	0
gene-DEHA2F21736g	1371
gene-DEHA2F21758g	2440
gene-DEHA2F21780r	0
gene-DEHA2F21802g	778
gene-DEHA2F21824g	2008
gene-DEHA2F21846g	896
gene-DEHA2F21868g	2164
gene-DEHA2F21890g	20035
gene-DEHA2F21912g	1503
gene-DEHA2F21934g	1528
gene-DEHA2F21956g	1820
gene-DEHA2F21978g	2504
gene-DEHA2F22000g	1866
gene-DEHA2F22022g	1584
gene-DEHA2F22044g	273
gene-DEHA2F22066g	2471
gene-DEHA2F22088g	1669
gene-DEHA2F22110g	11553
gene-DEHA2F22132g	249
gene-DEHA2F22154g	2944
gene-DEHA2F22176g	4043
gene-DEHA2F22198g	2888
gene-DEHA2F22220g	102
gene-DEHA2F22242g	18923
gene-DEHA2F22264g	9261
gene-DEHA2F22286g	1486
gene-DEHA2F22308g	30155
gene-DEHA2F22330g	3076
gene-DEHA2F22352g	5935
gene-DEHA2F22374g	27078
gene-DEHA2F22396g	7
gene-DEHA2F22418g	315
gene-DEHA2F22440g	2069
gene-DEHA2F22462g	1059
gene-DEHA2F22484g	3595
gene-DEHA2F22506g	7467
gene-DEHA2F22528g	2205
gene-DEHA2F22550g	12112
gene-DEHA2F22572g	4446
gene-DEHA2F22594g	1427
gene-DEHA2F22616g	2083
gene-DEHA2F22638g	6680
gene-DEHA2F22660g	6095
gene-DEHA2F22682g	10682
gene-DEHA2F22704g	1914
gene-DEHA2F22726g	5141
gene-DEHA2F22748g	10476
gene-DEHA2F22770g	9856
gene-DEHA2F22792g	166
gene-DEHA2F22814g	5
gene-DEHA2F22836g	10884
gene-DEHA2F22858g	6722
gene-DEHA2F22880g	1031
gene-DEHA2F22902g	7992
gene-DEHA2F22924g	1120
gene-DEHA2F22946g	1267
gene-DEHA2F22968g	1090
gene-DEHA2F22990g	1644
gene-DEHA2F23012g	15453
gene-DEHA2F23034r	0
gene-DEHA2F23056r	2
gene-DEHA2F23078g	4386
gene-DEHA2F23100g	369
gene-DEHA2F23122g	4903
gene-DEHA2F23144g	5861
gene-DEHA2F23166g	5471
gene-DEHA2F23188g	3303
gene-DEHA2F23210g	3701
gene-DEHA2F23232g	1156
gene-DEHA2F23254g	191
gene-DEHA2F23276g	2527
gene-DEHA2F23298g	1279
gene-DEHA2F23320g	2932
gene-DEHA2F23342g	12972
gene-DEHA2F23364g	3577
gene-DEHA2F23386g	3823
gene-DEHA2F23408g	6893
gene-DEHA2F23430g	1708
gene-DEHA2F23452g	6179
gene-DEHA2F23474g	7206
gene-DEHA2F23496g	19122
gene-DEHA2F23518g	5054
gene-DEHA2F23540g	548
gene-DEHA2F23562g	1740
gene-DEHA2F23584g	910
gene-DEHA2F23606g	419
gene-DEHA2F23628g	582
gene-DEHA2F23650g	1433
gene-DEHA2F23672g	3470
gene-DEHA2F23694g	2065
gene-DEHA2F23716g	1464
gene-DEHA2F23738g	4893
gene-DEHA2F23760g	1631
gene-DEHA2F23782g	10680
gene-DEHA2F23804g	2160
gene-DEHA2F23826g	2316
gene-DEHA2F23848g	7653
gene-DEHA2F23870g	5160
gene-DEHA2F23892g	5254
gene-DEHA2F23914g	347
gene-DEHA2F23936r	1
gene-DEHA2F23958g	3784
gene-DEHA2F23980g	7481
gene-DEHA2F24002g	4351
gene-DEHA2F24024g	4643
gene-DEHA2F24046g	6444
gene-DEHA2F24068g	1100
gene-DEHA2F24090g	1817
gene-DEHA2F24112g	4796
gene-DEHA2F24134g	1280
gene-DEHA2F24156g	8184
gene-DEHA2F24178g	2545
gene-DEHA2F24200g	2348
gene-DEHA2F24222g	1710
gene-DEHA2F24244g	1468
gene-DEHA2F24266g	1888
gene-DEHA2F24288g	2986
gene-DEHA2F24310g	2738
gene-DEHA2F24332g	491
gene-DEHA2F24354g	1147
gene-DEHA2F24376r	0
gene-DEHA2F24398g	67248
gene-DEHA2F24420g	900
gene-DEHA2F24442g	2722
gene-DEHA2F24464g	1602
gene-DEHA2F24486g	3299
gene-DEHA2F24508g	3000
gene-DEHA2F24530g	2714
gene-DEHA2F24552g	2836
gene-DEHA2F24574g	791
gene-DEHA2F24596g	1097
gene-DEHA2F24618g	1243
gene-DEHA2F24640g	3044
gene-DEHA2F24662g	4353
gene-DEHA2F24684r	3
gene-DEHA2F24706g	850
gene-DEHA2F24728g	2131
gene-DEHA2F24750g	6647
gene-DEHA2F24772g	90
gene-DEHA2F24794g	4588
gene-DEHA2F24816g	2154
gene-DEHA2F24838g	3140
gene-DEHA2F24860g	9963
gene-DEHA2F24882g	4254
gene-DEHA2F24904g	1182
gene-DEHA2F24926g	7790
gene-DEHA2F24948g	1159
gene-DEHA2F24970g	8
gene-DEHA2F24992g	3958
gene-DEHA2F25014g	5946
gene-DEHA2F25036g	1333
gene-DEHA2F25058g	16143
gene-DEHA2F25080g	3044
gene-DEHA2F25102g	10024
gene-DEHA2F25124g	7837
gene-DEHA2F25146g	17922
gene-DEHA2F25168g	900
gene-DEHA2F25190g	1585
gene-DEHA2F25212g	3634
gene-DEHA2F25234g	3442
gene-DEHA2F25256g	2461
gene-DEHA2F25278g	4406
gene-DEHA2F25300g	2105
gene-DEHA2F25322g	4380
gene-DEHA2F25344g	8197
gene-DEHA2F25366g	0
gene-DEHA2F25388g	2182
gene-DEHA2F25410g	1331
gene-DEHA2F25432g	2296
gene-DEHA2F25454g	2109
gene-DEHA2F25476g	3827
gene-DEHA2F25498g	4950
gene-DEHA2F25520g	1634
gene-DEHA2F25542g	946
gene-DEHA2F25564g	11960
gene-DEHA2F25586g	4189
gene-DEHA2F25608g	13
gene-DEHA2F25630g	1134
gene-DEHA2F25652g	1575
gene-DEHA2F25674g	680
gene-DEHA2F25696g	1444
gene-DEHA2F25718g	7822
gene-DEHA2F25740g	17371
gene-DEHA2F25762g	2044
gene-DEHA2F25784g	4304
gene-DEHA2F25806g	3276
gene-DEHA2F25828g	2328
gene-DEHA2F25850g	2589
gene-DEHA2F25872g	3294
gene-DEHA2F25894g	1804
gene-DEHA2F25916g	5
gene-DEHA2F25938g	2696
gene-DEHA2F25960g	5269
gene-DEHA2F25982g	1410
gene-DEHA2F26004g	4145
gene-DEHA2F26026g	2993
gene-DEHA2F26048g	6393
gene-DEHA2F26070g	8060
gene-DEHA2F26092g	5264
gene-DEHA2F26114g	3085
gene-DEHA2F26136g	2197
gene-DEHA2F26158g	15
gene-DEHA2F26180g	1718
gene-DEHA2F26202g	1349
gene-DEHA2F26224g	3441
