Geneid	RNA STAR on Control4: mapped.bam
gene-DEHA2E11220g	4692
gene-DEHA2E11242g	83
gene-DEHA2E11264g	9768
gene-DEHA2E11286g	6503
gene-DEHA2E11308g	2532
gene-DEHA2E11330g	4486
gene-DEHA2E11352g	3457
gene-DEHA2E11374g	4591
gene-DEHA2E11396g	2034
gene-DEHA2E11418g	3523
gene-DEHA2E11440g	1091
gene-DEHA2E11462g	1807
gene-DEHA2E11484g	1217
gene-DEHA2E11506g	6256
gene-DEHA2E11528g	3370
gene-DEHA2E11550g	4836
gene-DEHA2E11572g	5308
gene-DEHA2E11594g	22480
gene-DEHA2E11616g	2345
gene-DEHA2E11638r	0
gene-DEHA2E11660g	2736
gene-DEHA2E11682g	11106
gene-DEHA2E11704g	2942
gene-DEHA2E11726g	2781
gene-DEHA2E11748g	7666
gene-DEHA2E11770g	7558
gene-DEHA2E11792g	6081
gene-DEHA2E11814g	1843
gene-DEHA2E11836g	7441
gene-DEHA2E11858g	4546
gene-DEHA2E11880g	3991
gene-DEHA2E11902g	1
gene-DEHA2E11924g	3575
gene-DEHA2E11946g	14
gene-DEHA2E11968g	2885
gene-DEHA2E11990g	11525
gene-DEHA2E12012g	21
gene-DEHA2E12034g	61
gene-DEHA2E12056g	4401
gene-DEHA2E12078g	5451
gene-DEHA2E12100r	0
gene-DEHA2E12122g	1553
gene-DEHA2E12144g	3446
gene-DEHA2E12166g	2255
gene-DEHA2E12188g	1169
gene-DEHA2E12210g	1403
gene-DEHA2E12232g	21937
gene-DEHA2E12254g	5598
gene-DEHA2E12276g	55973
gene-DEHA2E12298g	6004
gene-DEHA2E12320g	2650
gene-DEHA2E12342g	1900
gene-DEHA2E12364g	8
gene-DEHA2E12386g	3686
gene-DEHA2E12408g	1666
gene-DEHA2E12430g	6713
gene-DEHA2E12452g	8155
gene-DEHA2E12474g	6031
gene-DEHA2E12496g	7312
gene-DEHA2E12518g	1580
gene-DEHA2E12540g	547
gene-DEHA2E12562r	0
gene-DEHA2E12584g	2689
gene-DEHA2E12606g	2196
gene-DEHA2E12628g	451
gene-DEHA2E12650g	4512
gene-DEHA2E12672g	4201
gene-DEHA2E12694g	1679
gene-DEHA2E12716g	4904
gene-DEHA2E12738g	4064
gene-DEHA2E12760g	5755
gene-DEHA2E12782g	2751
gene-DEHA2E12804g	2981
gene-DEHA2E12826g	2542
gene-DEHA2E12848g	4834
gene-DEHA2E12870g	13
gene-DEHA2E12892g	6672
gene-DEHA2E12914g	2798
gene-DEHA2E12936g	12086
gene-DEHA2E12958g	2009
gene-DEHA2E12980g	540
gene-DEHA2E13002g	3450
gene-DEHA2E13024g	4862
gene-DEHA2E13046g	2066
gene-DEHA2E13068g	1215
gene-DEHA2E13090g	3053
gene-DEHA2E13112g	2397
gene-DEHA2E13134r	1
gene-DEHA2E13156g	2069
gene-DEHA2E13178g	2151
gene-DEHA2E13200g	2367
gene-DEHA2E13222g	11
gene-DEHA2E13244g	5833
gene-DEHA2E13266g	3125
gene-DEHA2E13288g	6009
gene-DEHA2E13310g	1501
gene-DEHA2E13332g	1219
gene-DEHA2E13354g	2753
gene-DEHA2E13376g	2486
gene-DEHA2E13398g	2806
gene-DEHA2E13420g	1370
gene-DEHA2E13442g	11654
gene-DEHA2E13464g	2377
gene-DEHA2E13486g	32992
gene-DEHA2E13508g	3991
gene-DEHA2E13530g	5723
gene-DEHA2E13552g	29570
gene-DEHA2E13574g	1
gene-DEHA2E13596g	3981
gene-DEHA2E13618g	2686
gene-DEHA2E13640g	3048
gene-DEHA2E13662g	2681
gene-DEHA2E13684g	1150
gene-DEHA2E13706g	5521
gene-DEHA2E13728g	2380
gene-DEHA2E13750g	2661
gene-DEHA2E13772g	3408
gene-DEHA2E13794g	11610
gene-DEHA2E13816g	556
gene-DEHA2E13838g	1798
gene-DEHA2E13860g	3707
gene-DEHA2E13882g	59
gene-DEHA2E13904g	48
gene-DEHA2E13926g	10206
gene-DEHA2E13948g	2979
gene-DEHA2E13970g	6450
gene-DEHA2E13992g	10978
gene-DEHA2E14014g	3021
gene-DEHA2E14036g	2710
gene-DEHA2E14058g	114
gene-DEHA2E14080g	9834
gene-DEHA2E14102g	17
gene-DEHA2E14124g	551
gene-DEHA2E14146g	6509
gene-DEHA2E14168g	2901
gene-DEHA2E14190g	6816
gene-DEHA2E14212g	26382
gene-DEHA2E14234g	1566
gene-DEHA2E14256g	55
gene-DEHA2E14278g	12
gene-DEHA2E14300g	52047
gene-DEHA2E14322g	1035
gene-DEHA2E14344g	3532
gene-DEHA2E14366g	6910
gene-DEHA2E14388g	5291
gene-DEHA2E14410g	2554
gene-DEHA2E14432g	3407
gene-DEHA2E14454g	2534
gene-DEHA2E14476g	9301
gene-DEHA2E14498g	16960
gene-DEHA2E14520g	10683
gene-DEHA2E14542g	6786
gene-DEHA2E14564g	7758
gene-DEHA2E14586g	5139
gene-DEHA2E14608g	3417
gene-DEHA2E14630g	2116
gene-DEHA2E14652g	87
gene-DEHA2E14674g	3286
gene-DEHA2E14696g	2284
gene-DEHA2E14718g	2220
gene-DEHA2E14740g	7367
gene-DEHA2E14762g	3923
gene-DEHA2E14784g	3052
gene-DEHA2E14806g	4321
gene-DEHA2E14828g	1347
gene-DEHA2E14850g	5709
gene-DEHA2E14872g	130
gene-DEHA2E14894g	22842
gene-DEHA2E14916g	7036
gene-DEHA2E14938g	5091
gene-DEHA2E14960g	4782
gene-DEHA2E14982g	3651
gene-DEHA2E15004g	417
gene-DEHA2E15026g	2352
gene-DEHA2E15048g	4963
gene-DEHA2E15070g	3929
gene-DEHA2E15092g	3122
gene-DEHA2E15114g	5574
gene-DEHA2E15136g	445
gene-DEHA2E15158g	2851
gene-DEHA2E15180g	15657
gene-DEHA2E15202g	4725
gene-DEHA2E15224g	3107
gene-DEHA2E15246g	910
gene-DEHA2E15268g	3280
gene-DEHA2E15290g	4964
gene-DEHA2E15312g	3005
gene-DEHA2E15334g	5225
gene-DEHA2E15356g	2011
gene-DEHA2E15378g	1762
gene-DEHA2E15400g	2941
gene-DEHA2E15422g	759
gene-DEHA2E15444g	2665
gene-DEHA2E15466g	6780
gene-DEHA2E15488g	65
gene-DEHA2E15510g	2700
gene-DEHA2E15532r	0
gene-DEHA2E15554r	0
gene-DEHA2E15576g	4132
gene-DEHA2E15598g	10832
gene-DEHA2E15620g	5297
gene-DEHA2E15642r	0
gene-DEHA2E15664g	1121
gene-DEHA2E15686g	993
gene-DEHA2E15708g	2027
gene-DEHA2E15730g	12136
gene-DEHA2E15752g	3578
gene-DEHA2E15774g	3769
gene-DEHA2E15796g	4669
gene-DEHA2E15818r	27
gene-DEHA2E15840g	2192
gene-DEHA2E15862g	584
gene-DEHA2E15884g	6678
gene-DEHA2E15906g	403
gene-DEHA2E15928g	3050
gene-DEHA2E15950g	4775
gene-DEHA2E15972g	2842
gene-DEHA2E15994g	5112
gene-DEHA2E16016g	4436
gene-DEHA2E16038g	2505
gene-DEHA2E16060g	5629
gene-DEHA2E16082g	6315
gene-DEHA2E16104g	9077
gene-DEHA2E16126g	3387
gene-DEHA2E16148r	2
gene-DEHA2E16170g	4139
gene-DEHA2E16192r	1
gene-DEHA2E16214g	1258
gene-DEHA2E16236g	412
gene-DEHA2E16258g	4918
gene-DEHA2E16280g	1087
gene-DEHA2E16302g	3305
gene-DEHA2E16324g	1510
gene-DEHA2E16346g	423
gene-DEHA2E16368g	3581
gene-DEHA2E16390g	37015
gene-DEHA2E16412g	2512
gene-DEHA2E16434g	4425
gene-DEHA2E16456g	2526
gene-DEHA2E16478g	13369
gene-DEHA2E16500g	1310
gene-DEHA2E16522g	3524
gene-DEHA2E16544g	3629
gene-DEHA2E16566g	2330
gene-DEHA2E16588g	5553
gene-DEHA2E16610g	4485
gene-DEHA2E16632g	2750
gene-DEHA2E16654g	6132
gene-DEHA2E16676g	3777
gene-DEHA2E16698g	2721
gene-DEHA2E16720g	2007
gene-DEHA2E16742g	268
gene-DEHA2E16764g	9960
gene-DEHA2E16786g	2075
gene-DEHA2E16808g	1329
gene-DEHA2E16830g	3558
gene-DEHA2E16852g	29
gene-DEHA2E16874g	4721
gene-DEHA2E16896r	0
gene-DEHA2E16918g	10105
gene-DEHA2E16940g	1237
gene-DEHA2E16962g	6
gene-DEHA2E16984g	2360
gene-DEHA2E17006g	3736
gene-DEHA2E17028g	4209
gene-DEHA2E17050g	46
gene-DEHA2E17072g	1576
gene-DEHA2E17094g	1292
gene-DEHA2E17116g	1807
gene-DEHA2E17138g	1117
gene-DEHA2E17160g	3238
gene-DEHA2E17182g	623
gene-DEHA2E17204g	3853
gene-DEHA2E17226g	18943
gene-DEHA2E17248g	1301
gene-DEHA2E17270g	10663
gene-DEHA2E17292g	4910
gene-DEHA2E17314g	1448
gene-DEHA2E17336r	1
gene-DEHA2E17358g	1153
gene-DEHA2E17380g	1467
gene-DEHA2E17402g	3309
gene-DEHA2E17424g	3605
gene-DEHA2E17446g	1977
gene-DEHA2E17468g	15843
gene-DEHA2E17490g	3086
gene-DEHA2E17512g	6877
gene-DEHA2E17534r	0
gene-DEHA2E17556g	3748
gene-DEHA2E17578g	1608
gene-DEHA2E17600g	3739
gene-DEHA2E17622g	9623
gene-DEHA2E17644g	1872
gene-DEHA2E17666g	2361
gene-DEHA2E17688g	1456
gene-DEHA2E17710g	36301
gene-DEHA2E17732g	922
gene-DEHA2E17754g	2281
gene-DEHA2E17776g	3075
gene-DEHA2E17798g	2251
gene-DEHA2E17820g	27
gene-DEHA2E17842g	10959
gene-DEHA2E17864g	6867
gene-DEHA2E17886g	3986
gene-DEHA2E17908g	1261
gene-DEHA2E17930g	3404
gene-DEHA2E17952g	3136
gene-DEHA2E17974g	4616
gene-DEHA2E17996g	6865
gene-DEHA2E18018g	7157
gene-DEHA2E18040g	5507
gene-DEHA2E18062g	1815
gene-DEHA2E18084g	141
gene-DEHA2E18106g	1875
gene-DEHA2E18128g	1588
gene-DEHA2E18150r	1
gene-DEHA2E18172r	1
gene-DEHA2E18194g	1245
gene-DEHA2E18216g	899
gene-DEHA2E18238g	3324
gene-DEHA2E18260g	1997
gene-DEHA2E18282g	8991
gene-DEHA2E18304g	2975
gene-DEHA2E18326g	2162
gene-DEHA2E18348g	7709
gene-DEHA2E18370g	3918
gene-DEHA2E18392g	10380
gene-DEHA2E18414g	6810
gene-DEHA2E18436g	3722
gene-DEHA2E18458g	5252
gene-DEHA2E18480g	5207
gene-DEHA2E18502g	1954
gene-DEHA2E18524g	3118
gene-DEHA2E18546g	5285
gene-DEHA2E18568g	174
gene-DEHA2E18590g	5336
gene-DEHA2E18612g	529
gene-DEHA2E18634g	5914
gene-DEHA2E18656g	3297
gene-DEHA2E18678r	2
gene-DEHA2E18700g	7126
gene-DEHA2E18722g	172
gene-DEHA2E18744g	12774
gene-DEHA2E18766g	5701
gene-DEHA2E18788g	19500
gene-DEHA2E18810g	9208
gene-DEHA2E18832g	1419
gene-DEHA2E18854g	156
gene-DEHA2E18876g	2435
gene-DEHA2E18898g	6230
gene-DEHA2E18920g	2817
gene-DEHA2E18942g	2582
gene-DEHA2E18964g	526
gene-DEHA2E18986g	11385
gene-DEHA2E19008g	3460
gene-DEHA2E19030g	3087
gene-DEHA2E19052g	3451
gene-DEHA2E19074g	1608
gene-DEHA2E19085g	1199
gene-DEHA2E19096g	281
gene-DEHA2E19118g	26
gene-DEHA2E19140g	393
gene-DEHA2E19162g	837
gene-DEHA2E19184g	4926
gene-DEHA2E19206g	4961
gene-DEHA2E19228g	5654
gene-DEHA2E19250g	13992
gene-DEHA2E19272g	11546
gene-DEHA2E19294g	5553
gene-DEHA2E19316g	6641
gene-DEHA2E19338g	1506
gene-DEHA2E19360g	1969
gene-DEHA2E19382g	4163
gene-DEHA2E19404g	6744
gene-DEHA2E19426g	169
gene-DEHA2E19448g	7644
gene-DEHA2E19470g	1330
gene-DEHA2E19492g	7162
gene-DEHA2E19514g	1313
gene-DEHA2E19536g	2772
gene-DEHA2E19558g	4447
gene-DEHA2E19580g	1397
gene-DEHA2E19602g	2194
gene-DEHA2E19624g	2975
gene-DEHA2E19646g	11845
gene-DEHA2E19668g	1976
gene-DEHA2E19690g	8276
gene-DEHA2E19712g	7410
gene-DEHA2E19734g	3558
gene-DEHA2E19756g	10279
gene-DEHA2E19778g	1673
gene-DEHA2E19800g	4088
gene-DEHA2E19822g	2083
gene-DEHA2E19844g	31
gene-DEHA2E19866g	14575
gene-DEHA2E19888g	2277
gene-DEHA2E19910g	6827
gene-DEHA2E19932g	1567
gene-DEHA2E19954g	5528
gene-DEHA2E19976g	7826
gene-DEHA2E19998g	1176
gene-DEHA2E20020g	3017
gene-DEHA2E20042g	11040
gene-DEHA2E20064g	296
gene-DEHA2E20086g	543
gene-DEHA2E20108r	2
gene-DEHA2E20130g	1606
gene-DEHA2E20152g	4598
gene-DEHA2E20174g	3561
gene-DEHA2E20196r	0
gene-DEHA2E20218g	2505
gene-DEHA2E20240r	9
gene-DEHA2E20262g	3016
gene-DEHA2E20284g	1593
gene-DEHA2E20306r	1
gene-DEHA2E20328g	12
gene-DEHA2E20350g	933
gene-DEHA2E20372g	1259
gene-DEHA2E20394g	5461
gene-DEHA2E20416g	5630
gene-DEHA2E20438r	10
gene-DEHA2E20460g	2478
gene-DEHA2E20482g	2474
gene-DEHA2E20504g	7578
gene-DEHA2E20526g	3428
gene-DEHA2E20548g	4719
gene-DEHA2E20570g	5596
gene-DEHA2E20592g	2759
gene-DEHA2E20614g	2787
gene-DEHA2E20636g	2812
gene-DEHA2E20658g	13442
gene-DEHA2E20680g	2632
gene-DEHA2E20702g	3836
gene-DEHA2E20724g	3086
gene-DEHA2E20746g	4604
gene-DEHA2E20768g	2059
gene-DEHA2E20790g	6747
gene-DEHA2E20812g	2876
gene-DEHA2E20834g	9678
gene-DEHA2E20856g	13513
gene-DEHA2E20878g	1434
gene-DEHA2E20900g	6211
gene-DEHA2E20922g	2784
gene-DEHA2E20944g	11607
gene-DEHA2E20966g	1977
gene-DEHA2E20988g	2338
gene-DEHA2E21010g	4566
gene-DEHA2E21032g	11068
gene-DEHA2E21054g	10536
gene-DEHA2E21076g	2457
gene-DEHA2E21098g	1612
gene-DEHA2E21120g	4275
gene-DEHA2E21142g	2864
gene-DEHA2E21164g	404
gene-DEHA2E21186g	0
gene-DEHA2E21208g	101
gene-DEHA2E21230g	1972
gene-DEHA2E21252g	835
gene-DEHA2E21274g	3188
gene-DEHA2E21296g	286
gene-DEHA2E21318g	4139
gene-DEHA2E21340g	2686
gene-DEHA2E21362g	253
gene-DEHA2E21384g	2260
gene-DEHA2E21406r	5
gene-DEHA2E21428g	3862
gene-DEHA2E21450g	429
gene-DEHA2E21472g	1976
gene-DEHA2E21494g	3918
gene-DEHA2E21516g	482
gene-DEHA2E21538r	0
gene-DEHA2E21560g	1894
gene-DEHA2E21582g	766
gene-DEHA2E21604g	12020
gene-DEHA2E21626g	1571
gene-DEHA2E21648g	2222
gene-DEHA2E21670g	7255
gene-DEHA2E21692g	2972
gene-DEHA2E21736g	12402
gene-DEHA2E21758r	7
gene-DEHA2E21780g	3564
gene-DEHA2E21802g	7165
gene-DEHA2E21824g	12374
gene-DEHA2E21846g	10136
gene-DEHA2E21868g	3651
gene-DEHA2E21890g	3453
gene-DEHA2E21912g	4559
gene-DEHA2E21934g	2362
gene-DEHA2E21956g	6861
gene-DEHA2E21978g	2582
gene-DEHA2E22000g	3796
gene-DEHA2E22022g	1327
gene-DEHA2E22044g	2713
gene-DEHA2E22066g	873
gene-DEHA2E22088g	2155
gene-DEHA2E22110g	1752
gene-DEHA2E22132g	4554
gene-DEHA2E22154g	1735
gene-DEHA2E22176g	1102
gene-DEHA2E22198g	24684
gene-DEHA2E22220g	8062
gene-DEHA2E22242g	3822
gene-DEHA2E22264g	2588
gene-DEHA2E22286g	5273
gene-DEHA2E22308g	3902
gene-DEHA2E22330g	4744
gene-DEHA2E22352g	2555
gene-DEHA2E22374r	0
gene-DEHA2E22396g	2054
gene-DEHA2E22418g	1877
gene-DEHA2E22440g	5729
gene-DEHA2E22462g	4281
gene-DEHA2E22484g	4416
gene-DEHA2E22506g	2334
gene-DEHA2E22528g	2020
gene-DEHA2E22550g	1394
gene-DEHA2E22572g	2803
gene-DEHA2E22594g	5434
gene-DEHA2E22616g	11464
gene-DEHA2E22638g	2505
gene-DEHA2E22660g	351
gene-DEHA2E22682r	0
gene-DEHA2E22704g	2507
gene-DEHA2E22726g	2740
gene-DEHA2E22748g	4516
gene-DEHA2E22770g	2043
gene-DEHA2E22792g	277
gene-DEHA2E22814g	3578
gene-DEHA2E22836r	4
gene-DEHA2E22858g	2659
gene-DEHA2E22880g	1299
gene-DEHA2E22902g	4428
gene-DEHA2E22924g	2237
gene-DEHA2E22946g	7169
gene-DEHA2E22968g	27363
gene-DEHA2E22990g	1819
gene-DEHA2E23012r	4
gene-DEHA2E23034g	1494
gene-DEHA2E23056g	3365
gene-DEHA2E23078g	11034
gene-DEHA2E23100g	1491
gene-DEHA2E23122g	510
gene-DEHA2E23144g	419
gene-DEHA2E23166g	747
gene-DEHA2E23188g	1110
gene-DEHA2E23210g	70
gene-DEHA2E23232g	991
gene-DEHA2E23254g	2345
gene-DEHA2E23276g	259
gene-DEHA2E23298g	2247
gene-DEHA2E23320g	2205
gene-DEHA2E23342g	4929
gene-DEHA2E23364g	414
gene-DEHA2E23386g	1789
gene-DEHA2E23408g	657
gene-DEHA2E23430g	1066
gene-DEHA2E23452g	1032
gene-DEHA2E23474g	3998
gene-DEHA2E23518g	1862
gene-DEHA2E23540g	1599
gene-DEHA2E23562g	2002
gene-DEHA2E23584g	2618
gene-DEHA2E23606g	1529
gene-DEHA2E23628g	16096
gene-DEHA2E23650g	10966
gene-DEHA2E23672g	13631
gene-DEHA2E23694g	1229
gene-DEHA2E23716g	11129
gene-DEHA2E23738g	4384
gene-DEHA2E23760g	6549
gene-DEHA2E23782g	888
gene-DEHA2E23804g	1839
gene-DEHA2E23826g	3681
gene-DEHA2E23848g	2298
gene-DEHA2E23870g	4308
gene-DEHA2E23892g	803
gene-DEHA2E23914g	5554
gene-DEHA2E23936g	2209
gene-DEHA2E23958g	163
gene-DEHA2E23980g	1996
gene-DEHA2E24002g	705
gene-DEHA2E24024g	1516
gene-DEHA2E24046g	216
gene-DEHA2E24068g	5
gene-DEHA2E24090g	1100
gene-DEHA2E24112g	39
gene-DEHA2E24134g	6
gene-DEHA2E24156g	4
gene-DEHA2E24178g	219
gene-DEHA2E24200g	6476
gene-DEHA2E24222g	6
gene-DEHA2E24244g	77
gene-DEHA2E24266g	469
gene-DEHA2E24288g	607
gene-DEHA2E24310g	11
gene-DEHA2E24332g	19
gene-DEHA2E24354g	0
gene-DEHA2E24376g	34
gene-DEHA2E24398g	19
gene-DEHA2F00110g	52
gene-DEHA2F00132g	4
gene-DEHA2F00154g	10
gene-DEHA2F00176g	304
gene-DEHA2F00198g	18
gene-DEHA2F00220g	486
gene-DEHA2F00242g	163
gene-DEHA2F00264g	14
gene-DEHA2F00286g	12
gene-DEHA2F00308g	7854
gene-DEHA2F00330g	1045
gene-DEHA2F00352g	316
gene-DEHA2F00374g	820
gene-DEHA2F00396g	390
gene-DEHA2F00418g	3
gene-DEHA2F00440g	2
gene-DEHA2F00462g	14
gene-DEHA2F00528g	1587
gene-DEHA2F00550g	2697
gene-DEHA2F00572g	1364
gene-DEHA2F00594g	3038
gene-DEHA2F00616g	0
gene-DEHA2F00638g	291
gene-DEHA2F00660g	138
gene-DEHA2F00682g	719
gene-DEHA2F00726g	33
gene-DEHA2F00748g	123
gene-DEHA2F00770g	167
gene-DEHA2F00792g	218
gene-DEHA2F00814g	1809
gene-DEHA2F00836g	1523
gene-DEHA2F00858g	1969
gene-DEHA2F00880g	2229
gene-DEHA2F00902g	1077
gene-DEHA2F00924g	5018
gene-DEHA2F00946g	3490
gene-DEHA2F00968g	779
gene-DEHA2F00990g	14
gene-DEHA2F01012g	46
gene-DEHA2F01034g	64
gene-DEHA2F01056g	24346
gene-DEHA2F01078g	1396
gene-DEHA2F01100g	9017
gene-DEHA2F01122g	1544
gene-DEHA2F01144g	10371
gene-DEHA2F01166g	7843
gene-DEHA2F01188g	10193
gene-DEHA2F01210g	3015
gene-DEHA2F01232g	6776
gene-DEHA2F01254g	7751
gene-DEHA2F01276g	2411
gene-DEHA2F01298g	3657
gene-DEHA2F01320g	3696
gene-DEHA2F01342g	2784
gene-DEHA2F01364g	14784
gene-DEHA2F01386g	2353
gene-DEHA2F01408g	5019
gene-DEHA2F01430g	2183
gene-DEHA2F01452g	12
gene-DEHA2F01474g	5740
gene-DEHA2F01496g	24407
gene-DEHA2F01518g	26547
gene-DEHA2F01540g	3904
gene-DEHA2F01562g	1256
gene-DEHA2F01584g	3889
gene-DEHA2F01606g	3718
gene-DEHA2F01628g	1648
gene-DEHA2F01650g	742
gene-DEHA2F01672g	6584
gene-DEHA2F01694g	61679
gene-DEHA2F01716g	297
gene-DEHA2F01738g	1788
gene-DEHA2F01760g	1071
gene-DEHA2F01782g	8116
gene-DEHA2F01804g	18401
gene-DEHA2F01826g	718
gene-DEHA2F01848g	5246
gene-DEHA2F01870g	4741
gene-DEHA2F01892g	410
gene-DEHA2F01914g	875
gene-DEHA2F01936g	1635
gene-DEHA2F01958g	8130
gene-DEHA2F01980g	27971
gene-DEHA2F02002g	1900
gene-DEHA2F02024g	10089
gene-DEHA2F02046g	1002
gene-DEHA2F02068g	2548
gene-DEHA2F02090g	2081
gene-DEHA2F02112g	6661
gene-DEHA2F02134g	6736
gene-DEHA2F02156g	1260
gene-DEHA2F02178g	1147
gene-DEHA2F02200g	7093
gene-DEHA2F02222g	3825
gene-DEHA2F02244g	5888
gene-DEHA2F02266g	4
gene-DEHA2F02288g	17
gene-DEHA2F02310r	0
gene-DEHA2F02332r	0
gene-DEHA2F02354g	4414
gene-DEHA2F02376g	2248
gene-DEHA2F02398g	2771
gene-DEHA2F02420g	5612
gene-DEHA2F02442g	2386
gene-DEHA2F02464g	28211
gene-DEHA2F02486g	2303
gene-DEHA2F02508g	2815
gene-DEHA2F02530g	437
gene-DEHA2F02552g	1817
gene-DEHA2F02574g	14984
gene-DEHA2F02596g	4428
gene-DEHA2F02618g	2001
gene-DEHA2F02640g	2953
gene-DEHA2F02662g	12767
gene-DEHA2F02684g	11763
gene-DEHA2F02706g	3158
gene-DEHA2F02728g	7911
gene-DEHA2F02750g	5670
gene-DEHA2F02772g	5674
gene-DEHA2F02794g	8558
gene-DEHA2F02816g	40526
gene-DEHA2F02838g	5393
gene-DEHA2F02860g	2492
gene-DEHA2F02882g	19635
gene-DEHA2F02904g	7303
gene-DEHA2F02926g	32268
gene-DEHA2F02948g	427
gene-DEHA2F02970g	746
gene-DEHA2F02992g	4437
gene-DEHA2F03014g	3550
gene-DEHA2F03036g	4805
gene-DEHA2F03058g	3519
gene-DEHA2F03080g	5261
gene-DEHA2F03102g	8724
gene-DEHA2F03124g	5252
gene-DEHA2F03146g	9398
gene-DEHA2F03168g	385
gene-DEHA2F03190g	4511
gene-DEHA2F03212g	1701
gene-DEHA2F03234g	477
gene-DEHA2F03256g	2140
gene-DEHA2F03278g	3887
gene-DEHA2F03300g	26183
gene-DEHA2F03322g	5608
gene-DEHA2F03344g	5713
gene-DEHA2F03366g	11131
gene-DEHA2F03388g	4828
gene-DEHA2F03410g	21862
gene-DEHA2F03432g	7126
gene-DEHA2F03454g	2074
gene-DEHA2F03476g	174
gene-DEHA2F03498g	3994
gene-DEHA2F03520g	4259
gene-DEHA2F03542g	6474
gene-DEHA2F03564g	5103
gene-DEHA2F03586g	28239
gene-DEHA2F03608g	3797
gene-DEHA2F03630g	1732
gene-DEHA2F03652g	828
gene-DEHA2F03674g	3284
gene-DEHA2F03696g	7281
gene-DEHA2F03718g	4888
gene-DEHA2F03740g	1436
gene-DEHA2F03762g	6488
gene-DEHA2F03784g	5476
gene-DEHA2F03806g	4169
gene-DEHA2F03828g	88920
gene-DEHA2F03850g	13218
gene-DEHA2F03872g	75360
gene-DEHA2F03894g	3753
gene-DEHA2F03916g	388
gene-DEHA2F03938g	1490
gene-DEHA2F03960g	50855
gene-DEHA2F03982g	4741
gene-DEHA2F04004g	10008
gene-DEHA2F04026g	1249
gene-DEHA2F04048g	6694
gene-DEHA2F04070g	5036
gene-DEHA2F04092g	3835
gene-DEHA2F04114g	5029
gene-DEHA2F04136g	6693
gene-DEHA2F04158g	864
gene-DEHA2F04180g	4126
gene-DEHA2F04202g	7650
gene-DEHA2F04224g	1227
gene-DEHA2F04246g	1775
gene-DEHA2F04268g	2396
gene-DEHA2F04290g	3937
gene-DEHA2F04312g	6856
gene-DEHA2F04334g	4209
gene-DEHA2F04356g	5257
gene-DEHA2F04378g	2717
gene-DEHA2F04400g	993
gene-DEHA2F04422g	18818
gene-DEHA2F04444g	3970
gene-DEHA2F04466g	5558
gene-DEHA2F04488g	2355
gene-DEHA2F04510g	5329
gene-DEHA2F04532g	2861
gene-DEHA2F04554g	2758
gene-DEHA2F04576g	374
gene-DEHA2F04598g	538
gene-DEHA2F04620g	3861
gene-DEHA2F04642g	2630
gene-DEHA2F04664g	4508
gene-DEHA2F04686g	3803
gene-DEHA2F04708g	4014
gene-DEHA2F04730r	2
gene-DEHA2F04752g	5000
gene-DEHA2F04774g	1427
gene-DEHA2F04796g	95069
gene-DEHA2F04818g	1632
gene-DEHA2F04840g	13873
gene-DEHA2F04862g	4300
gene-DEHA2F04884g	8374
gene-DEHA2F04906g	5134
gene-DEHA2F04928g	1232
gene-DEHA2F04950r	3
gene-DEHA2F04972g	8097
gene-DEHA2F04994g	775
gene-DEHA2F05016g	15428
gene-DEHA2F05038g	2076
gene-DEHA2F05060g	267
gene-DEHA2F05082g	1935
gene-DEHA2F05104g	1825
gene-DEHA2F05126g	8108
gene-DEHA2F05148g	3387
gene-DEHA2F05170g	2090
gene-DEHA2F05192g	2860
gene-DEHA2F05214r	1
gene-DEHA2F05236g	1510
gene-DEHA2F05258g	3362
gene-DEHA2F05280g	2478
gene-DEHA2F05302g	3602
gene-DEHA2F05324g	1529
gene-DEHA2F05346g	6144
gene-DEHA2F05368g	2941
gene-DEHA2F05390g	2736
gene-DEHA2F05412g	2394
gene-DEHA2F05434g	3293
gene-DEHA2F05456g	4842
gene-DEHA2F05478g	5577
gene-DEHA2F05500r	0
gene-DEHA2F05522g	3584
gene-DEHA2F05544g	1746
gene-DEHA2F05566g	2395
gene-DEHA2F05588g	2089
gene-DEHA2F05610g	1182
gene-DEHA2F05632g	3616
gene-DEHA2F05654g	1306
gene-DEHA2F05676g	4760
gene-DEHA2F05698g	3011
gene-DEHA2F05720g	38
gene-DEHA2F05742g	5719
gene-DEHA2F05764g	4466
gene-DEHA2F05786g	2284
gene-DEHA2F05808g	6452
gene-DEHA2F05830g	2822
gene-DEHA2F05852g	1155
gene-DEHA2F05874g	1756
gene-DEHA2F05896g	4753
gene-DEHA2F05918g	4751
gene-DEHA2F05940r	0
gene-DEHA2F05962g	1854
gene-DEHA2F05984g	5137
gene-DEHA2F06006g	26787
gene-DEHA2F06028g	2760
gene-DEHA2F06050g	2885
gene-DEHA2F06072g	2116
gene-DEHA2F06094g	3094
gene-DEHA2F06116g	1215
gene-DEHA2F06138g	11064
gene-DEHA2F06160g	4054
gene-DEHA2F06182g	3289
gene-DEHA2F06204g	2639
gene-DEHA2F06226g	63615
gene-DEHA2F06248g	17419
gene-DEHA2F06270g	2032
gene-DEHA2F06292g	1634
gene-DEHA2F06314g	805
gene-DEHA2F06336r	0
gene-DEHA2F06358r	2
gene-DEHA2F06380g	3719
gene-DEHA2F06402g	4442
gene-DEHA2F06424g	6735
gene-DEHA2F06446g	3473
