Geneid	RNA STAR on 1MKCl2: mapped.bam
gene-DEHA2D10758g	1063
gene-DEHA2D10769g	78
gene-DEHA2D10780g	2434
gene-DEHA2D10802g	1849
gene-DEHA2D10824g	14625
gene-DEHA2D10846r	33
gene-DEHA2D10868g	2172
gene-DEHA2D10890g	4296
gene-DEHA2D10912g	3878
gene-DEHA2D10934g	2910
gene-DEHA2D10956g	490
gene-DEHA2D10978g	3918
gene-DEHA2D11000g	2306
gene-DEHA2D11022g	6544
gene-DEHA2D11044g	39953
gene-DEHA2D11066g	498
gene-DEHA2D11088g	3640
gene-DEHA2D11110g	23195
gene-DEHA2D11132g	1
gene-DEHA2D11154g	1046
gene-DEHA2D11176g	670
gene-DEHA2D11198g	4160
gene-DEHA2D11220g	3923
gene-DEHA2D11242g	1826
gene-DEHA2D11264g	9519
gene-DEHA2D11286g	7880
gene-DEHA2D11308g	4240
gene-DEHA2D11330g	1488
gene-DEHA2D11352g	631
gene-DEHA2D11374g	9285
gene-DEHA2D11396g	10487
gene-DEHA2D11418g	4177
gene-DEHA2D11440g	6951
gene-DEHA2D11462g	2850
gene-DEHA2D11484g	64
gene-DEHA2D11506g	330
gene-DEHA2D11528g	3328
gene-DEHA2D11550g	14
gene-DEHA2D11572g	3310
gene-DEHA2D11594g	2246
gene-DEHA2D11616g	2442
gene-DEHA2D11638g	3908
gene-DEHA2D11660g	3438
gene-DEHA2D11682g	8173
gene-DEHA2D11704g	1417
gene-DEHA2D11726g	21
gene-DEHA2D11748g	6071
gene-DEHA2D11770g	230
gene-DEHA2D11792g	3967
gene-DEHA2D11814g	2683
gene-DEHA2D11836g	2248
gene-DEHA2D11858g	1884
gene-DEHA2D11880g	3257
gene-DEHA2D11902g	10076
gene-DEHA2D11924g	1662
gene-DEHA2D11946g	572
gene-DEHA2D11968g	45250
gene-DEHA2D11990g	12328
gene-DEHA2D12012g	23652
gene-DEHA2D12034g	25429
gene-DEHA2D12056g	8487
gene-DEHA2D12078g	1220
gene-DEHA2D12100g	719
gene-DEHA2D12122g	819
gene-DEHA2D12144g	208
gene-DEHA2D12166g	2144
gene-DEHA2D12188g	1823
gene-DEHA2D12210g	224
gene-DEHA2D12232g	3897
gene-DEHA2D12254g	4356
gene-DEHA2D12276g	2911
gene-DEHA2D12298g	257
gene-DEHA2D12320g	5544
gene-DEHA2D12342g	778
gene-DEHA2D12364g	1152
gene-DEHA2D12386g	1866
gene-DEHA2D12408g	1426
gene-DEHA2D12430g	3328
gene-DEHA2D12452g	976
gene-DEHA2D12474g	3950
gene-DEHA2D12496g	14175
gene-DEHA2D12518g	4260
gene-DEHA2D12540g	8049
gene-DEHA2D12562g	8397
gene-DEHA2D12584g	37202
gene-DEHA2D12606g	6808
gene-DEHA2D12628g	2379
gene-DEHA2D12650g	1243
gene-DEHA2D12672g	665
gene-DEHA2D12694g	30770
gene-DEHA2D12716g	36337
gene-DEHA2D12738g	1374
gene-DEHA2D12760g	1724
gene-DEHA2D12782g	1697
gene-DEHA2D12804g	1060
gene-DEHA2D12826g	12
gene-DEHA2D12848g	11490
gene-DEHA2D12870g	1516
gene-DEHA2D12892g	293
gene-DEHA2D12914g	5
gene-DEHA2D12936g	1771
gene-DEHA2D12958g	1325
gene-DEHA2D12980g	3310
gene-DEHA2D13002g	5814
gene-DEHA2D13024g	1703
gene-DEHA2D13046g	737
gene-DEHA2D13068g	1788
gene-DEHA2D13090g	1157
gene-DEHA2D13112g	12907
gene-DEHA2D13134g	3228
gene-DEHA2D13156g	4393
gene-DEHA2D13178g	8514
gene-DEHA2D13200g	992
gene-DEHA2D13222g	5121
gene-DEHA2D13244g	2559
gene-DEHA2D13266g	2747
gene-DEHA2D13288g	862
gene-DEHA2D13310g	2390
gene-DEHA2D13332g	5258
gene-DEHA2D13354g	1626
gene-DEHA2D13376g	10223
gene-DEHA2D13398g	49938
gene-DEHA2D13420g	2682
gene-DEHA2D13442g	806
gene-DEHA2D13464g	3755
gene-DEHA2D13486g	4387
gene-DEHA2D13508g	2795
gene-DEHA2D13530g	4208
gene-DEHA2D13552g	1782
gene-DEHA2D13574g	2595
gene-DEHA2D13596g	1747
gene-DEHA2D13618g	3890
gene-DEHA2D13640g	16913
gene-DEHA2D13662g	163
gene-DEHA2D13684g	71
gene-DEHA2D13706g	4125
gene-DEHA2D13728g	19666
gene-DEHA2D13750g	1995
gene-DEHA2D13772g	4863
gene-DEHA2D13794g	4231
gene-DEHA2D13816g	10274
gene-DEHA2D13838g	2869
gene-DEHA2D13860g	2418
gene-DEHA2D13882g	2622
gene-DEHA2D13904g	8770
gene-DEHA2D13926g	12718
gene-DEHA2D13948g	4561
gene-DEHA2D13970g	2840
gene-DEHA2D13992g	2508
gene-DEHA2D14014g	2088
gene-DEHA2D14036g	5034
gene-DEHA2D14058g	20
gene-DEHA2D14080g	3412
gene-DEHA2D14102g	989
gene-DEHA2D14124g	6747
gene-DEHA2D14146g	5
gene-DEHA2D14168g	3547
gene-DEHA2D14190g	2663
gene-DEHA2D14212g	3208
gene-DEHA2D14234g	413
gene-DEHA2D14256g	10984
gene-DEHA2D14278g	1857
gene-DEHA2D14300g	6608
gene-DEHA2D14322g	3954
gene-DEHA2D14344g	4981
gene-DEHA2D14366g	24
gene-DEHA2D14388g	34
gene-DEHA2D14410g	23139
gene-DEHA2D14432g	3744
gene-DEHA2D14454g	4634
gene-DEHA2D14476g	11660
gene-DEHA2D14498g	3072
gene-DEHA2D14520g	3215
gene-DEHA2D14542g	1242
gene-DEHA2D14564g	2346
gene-DEHA2D14586g	3383
gene-DEHA2D14608g	10382
gene-DEHA2D14630g	16
gene-DEHA2D14652g	4657
gene-DEHA2D14674g	3971
gene-DEHA2D14696g	2970
gene-DEHA2D14718g	2817
gene-DEHA2D14740g	82
gene-DEHA2D14762g	4738
gene-DEHA2D14784g	1150
gene-DEHA2D14806g	7286
gene-DEHA2D14828g	622
gene-DEHA2D14850g	3744
gene-DEHA2D14872g	874
gene-DEHA2D14894g	465
gene-DEHA2D14916g	3300
gene-DEHA2D14938g	5412
gene-DEHA2D14960g	11212
gene-DEHA2D14982g	2018
gene-DEHA2D15004g	801
gene-DEHA2D15026g	1397
gene-DEHA2D15048g	38712
gene-DEHA2D15070g	998
gene-DEHA2D15092g	20485
gene-DEHA2D15114g	4129
gene-DEHA2D15136g	760
gene-DEHA2D15158g	2537
gene-DEHA2D15180g	2867
gene-DEHA2D15202g	16
gene-DEHA2D15224g	89784
gene-DEHA2D15246g	1778
gene-DEHA2D15268g	3298
gene-DEHA2D15290g	11090
gene-DEHA2D15312g	11261
gene-DEHA2D15334g	400
gene-DEHA2D15356g	16453
gene-DEHA2D15378g	224
gene-DEHA2D15400g	3886
gene-DEHA2D15422g	1909
gene-DEHA2D15444g	6113
gene-DEHA2D15466g	2048
gene-DEHA2D15488g	2770
gene-DEHA2D15510g	4060
gene-DEHA2D15532g	18501
gene-DEHA2D15554g	16235
gene-DEHA2D15576g	7318
gene-DEHA2D15598g	1117
gene-DEHA2D15620g	406
gene-DEHA2D15642g	2665
gene-DEHA2D15664g	14481
gene-DEHA2D15686g	3130
gene-DEHA2D15708g	11754
gene-DEHA2D15730g	8260
gene-DEHA2D15752g	1932
gene-DEHA2D15774r	6
gene-DEHA2D15796g	212
gene-DEHA2D15818g	4586
gene-DEHA2D15840g	35843
gene-DEHA2D15862g	4961
gene-DEHA2D15884g	6824
gene-DEHA2D15906g	3731
gene-DEHA2D15928g	1180
gene-DEHA2D15950g	19620
gene-DEHA2D15972g	6374
gene-DEHA2D15994g	22059
gene-DEHA2D16016g	1232
gene-DEHA2D16038g	191
gene-DEHA2D16060g	772
gene-DEHA2D16082g	3776
gene-DEHA2D16104g	703
gene-DEHA2D16126g	3840
gene-DEHA2D16148g	2084
gene-DEHA2D16170g	577
gene-DEHA2D16192g	4718
gene-DEHA2D16214g	4041
gene-DEHA2D16236g	2722
gene-DEHA2D16258g	11571
gene-DEHA2D16280g	7254
gene-DEHA2D16302g	216
gene-DEHA2D16324g	3156
gene-DEHA2D16346g	2884
gene-DEHA2D16368g	8396
gene-DEHA2D16390g	2304
gene-DEHA2D16412g	1131
gene-DEHA2D16434g	2072
gene-DEHA2D16456g	39158
gene-DEHA2D16478g	33
gene-DEHA2D16500g	1295
gene-DEHA2D16522g	13251
gene-DEHA2D16544g	1775
gene-DEHA2D16566g	3246
gene-DEHA2D16588g	34746
gene-DEHA2D16610g	37720
gene-DEHA2D16632g	2149
gene-DEHA2D16654g	490
gene-DEHA2D16676g	2537
gene-DEHA2D16698g	3086
gene-DEHA2D16720g	5044
gene-DEHA2D16742g	824
gene-DEHA2D16764g	3085
gene-DEHA2D16786g	15732
gene-DEHA2D16808g	1757
gene-DEHA2D16830g	3715
gene-DEHA2D16852r	42
gene-DEHA2D16896g	3521
gene-DEHA2D16918g	1844
gene-DEHA2D16940g	2280
gene-DEHA2D16962g	1835
gene-DEHA2D16984g	8567
gene-DEHA2D17006r	29
gene-DEHA2D17028g	4609
gene-DEHA2D17050r	5
gene-DEHA2D17072g	6879
gene-DEHA2D17094g	9912
gene-DEHA2D17116g	6038
gene-DEHA2D17138g	2259
gene-DEHA2D17160g	2465
gene-DEHA2D17182r	4
gene-DEHA2D17204g	1132
gene-DEHA2D17226g	24
gene-DEHA2D17248g	3671
gene-DEHA2D17270g	3440
gene-DEHA2D17292g	6309
gene-DEHA2D17314g	2826
gene-DEHA2D17336g	48
gene-DEHA2D17358g	6891
gene-DEHA2D17380g	4687
gene-DEHA2D17402g	7772
gene-DEHA2D17424r	1
gene-DEHA2D17446g	430
gene-DEHA2D17468g	4972
gene-DEHA2D17490g	1749
gene-DEHA2D17512g	38883
gene-DEHA2D17534g	558
gene-DEHA2D17556g	1446
gene-DEHA2D17578g	8230
gene-DEHA2D17600g	1663
gene-DEHA2D17622g	16924
gene-DEHA2D17644g	3669
gene-DEHA2D17666r	0
gene-DEHA2D17688g	2415
gene-DEHA2D17710g	11151
gene-DEHA2D17732g	27463
gene-DEHA2D17754g	2692
gene-DEHA2D17776g	1884
gene-DEHA2D17798g	25036
gene-DEHA2D17820g	1458
gene-DEHA2D17842g	7460
gene-DEHA2D17864g	4097
gene-DEHA2D17886g	4526
gene-DEHA2D17908g	1407
gene-DEHA2D17930g	2050
gene-DEHA2D17952g	32
gene-DEHA2D17974g	154
gene-DEHA2D17996g	8233
gene-DEHA2D18018g	2530
gene-DEHA2D18040g	1343
gene-DEHA2D18062g	2558
gene-DEHA2D18084g	3217
gene-DEHA2D18106g	2619
gene-DEHA2D18128g	474
gene-DEHA2D18150g	5521
gene-DEHA2D18172g	13
gene-DEHA2D18194g	28
gene-DEHA2D18216g	3990
gene-DEHA2D18238g	285
gene-DEHA2D18260r	1
gene-DEHA2D18282g	1303
gene-DEHA2D18304g	8955
gene-DEHA2D18326g	6747
gene-DEHA2D18348g	2787
gene-DEHA2D18370g	3418
gene-DEHA2D18392g	5246
gene-DEHA2D18414g	1557
gene-DEHA2D18436g	61
gene-DEHA2D18458r	3
gene-DEHA2D18480g	849
gene-DEHA2D18502g	4071
gene-DEHA2D18524g	1106
gene-DEHA2D18546g	1608
gene-DEHA2D18568g	6104
gene-DEHA2D18590g	3541
gene-DEHA2D18612g	2994
gene-DEHA2D18634g	5141
gene-DEHA2D18656g	160
gene-DEHA2D18678g	4074
gene-DEHA2D18700g	1252
gene-DEHA2D18722g	1903
gene-DEHA2D18744g	2941
gene-DEHA2D18766g	2287
gene-DEHA2D18788g	4993
gene-DEHA2D18810g	1782
gene-DEHA2D18832g	304
gene-DEHA2D18854g	939
gene-DEHA2D18876g	15954
gene-DEHA2D18898g	1212
gene-DEHA2D18920g	42
gene-DEHA2D18942g	24
gene-DEHA2D18964g	14
gene-DEHA2D18986g	59
gene-DEHA2D19008g	717
gene-DEHA2D19030g	1384
gene-DEHA2D19052g	78
gene-DEHA2D19096g	300
gene-DEHA2D19118g	0
gene-DEHA2D19140g	2
gene-DEHA2D19162g	2
gene-DEHA2D19184g	0
gene-DEHA2D19206g	0
gene-DEHA2D19228g	0
gene-DEHA2D19250g	0
gene-DEHA2D19272g	0
gene-DEHA2D19294g	0
gene-DEHA2D19316g	0
gene-DEHA2D19338g	0
gene-DEHA2D19360g	0
gene-DEHA2D19382g	17
gene-DEHA2D19404g	2154
gene-DEHA2D19426g	0
gene-DEHA2D19448g	10
gene-DEHA2D19470g	22
gene-DEHA2E00110g	10
gene-DEHA2E00132g	7
gene-DEHA2E00154g	6
gene-DEHA2E00176g	131
gene-DEHA2E00198g	41
gene-DEHA2E00220g	132
gene-DEHA2E00242g	862
gene-DEHA2E00264g	69
gene-DEHA2E00286g	9
gene-DEHA2E00308g	19
gene-DEHA2E00330g	7
gene-DEHA2E00352g	2
gene-DEHA2E00374g	0
gene-DEHA2E00396g	14
gene-DEHA2E00418g	21
gene-DEHA2E00440g	4904
gene-DEHA2E00484g	387
gene-DEHA2E00506g	924
gene-DEHA2E00528g	99
gene-DEHA2E00550g	134
gene-DEHA2E00572g	232
gene-DEHA2E00594g	295
gene-DEHA2E00616g	2058
gene-DEHA2E00638g	1131
gene-DEHA2E00660g	70
gene-DEHA2E00682g	20
gene-DEHA2E00704g	753
gene-DEHA2E00726g	1118
gene-DEHA2E00748g	1037
gene-DEHA2E00770g	864
gene-DEHA2E00792g	26
gene-DEHA2E00814g	180
gene-DEHA2E00836g	3633
gene-DEHA2E00858g	70
gene-DEHA2E00880g	694
gene-DEHA2E00902g	607
gene-DEHA2E00924g	565
gene-DEHA2E00946g	762
gene-DEHA2E00968g	0
gene-DEHA2E00990g	73
gene-DEHA2E01012g	59
gene-DEHA2E01056g	730
gene-DEHA2E01078g	2993
gene-DEHA2E01100g	3522
gene-DEHA2E01122g	848
gene-DEHA2E01144g	12160
gene-DEHA2E01166g	132
gene-DEHA2E01188g	183
gene-DEHA2E01210g	313
gene-DEHA2E01232g	804
gene-DEHA2E01254g	10
gene-DEHA2E01276g	249
gene-DEHA2E01298g	1136
gene-DEHA2E01320g	668
gene-DEHA2E01342g	6
gene-DEHA2E01364g	29480
gene-DEHA2E01386g	2266
gene-DEHA2E01408g	4911
gene-DEHA2E01430g	10074
gene-DEHA2E01452g	3288
gene-DEHA2E01474g	14735
gene-DEHA2E01496g	4675
gene-DEHA2E01518g	2783
gene-DEHA2E01540g	6848
gene-DEHA2E01562g	3662
gene-DEHA2E01573g	7960
gene-DEHA2E01584g	2937
gene-DEHA2E01606g	5315
gene-DEHA2E01628g	4756
gene-DEHA2E01650g	1501
gene-DEHA2E01672g	84
gene-DEHA2E01694g	1478
gene-DEHA2E01716g	2331
gene-DEHA2E01738g	5342
gene-DEHA2E01760g	39
gene-DEHA2E01782g	4296
gene-DEHA2E01804g	694
gene-DEHA2E01826g	806
gene-DEHA2E01848g	13
gene-DEHA2E01870g	1837
gene-DEHA2E01892g	1991
gene-DEHA2E01914g	4090
gene-DEHA2E01936g	5057
gene-DEHA2E01958g	678
gene-DEHA2E01980g	2623
gene-DEHA2E02002g	16367
gene-DEHA2E02024g	4146
gene-DEHA2E02046g	2398
gene-DEHA2E02068g	3357
gene-DEHA2E02090g	3781
gene-DEHA2E02112g	3298
gene-DEHA2E02134g	9246
gene-DEHA2E02156g	1683
gene-DEHA2E02178g	2825
gene-DEHA2E02200g	1589
gene-DEHA2E02222g	251
gene-DEHA2E02244g	3787
gene-DEHA2E02266g	27336
gene-DEHA2E02288g	544
gene-DEHA2E02310r	5
gene-DEHA2E02332g	8885
gene-DEHA2E02354g	3427
gene-DEHA2E02376g	3152
gene-DEHA2E02398g	2882
gene-DEHA2E02420g	2332
gene-DEHA2E02442r	4
gene-DEHA2E02464g	96
gene-DEHA2E02486r	0
gene-DEHA2E02508g	2966
gene-DEHA2E02530g	322
gene-DEHA2E02552g	13
gene-DEHA2E02574g	60431
gene-DEHA2E02596g	46960
gene-DEHA2E02618g	2084
gene-DEHA2E02640g	1276
gene-DEHA2E02662g	2726
gene-DEHA2E02684r	2
gene-DEHA2E02706r	2
gene-DEHA2E02728g	2186
gene-DEHA2E02750g	1896
gene-DEHA2E02772g	103
gene-DEHA2E02794g	879
gene-DEHA2E02816g	1924
gene-DEHA2E02838g	2757
gene-DEHA2E02860g	2705
gene-DEHA2E02882g	4993
gene-DEHA2E02904g	3633
gene-DEHA2E02926g	2670
gene-DEHA2E02948g	472
gene-DEHA2E02970g	7004
gene-DEHA2E02992g	4339
gene-DEHA2E03014r	1
gene-DEHA2E03036g	473
gene-DEHA2E03058g	2487
gene-DEHA2E03080r	0
gene-DEHA2E03102r	0
gene-DEHA2E03124g	1445
gene-DEHA2E03146g	6616
gene-DEHA2E03168g	2991
gene-DEHA2E03190g	3212
gene-DEHA2E03212g	3050
gene-DEHA2E03234g	2620
gene-DEHA2E03256g	1412
gene-DEHA2E03278g	1911
gene-DEHA2E03300g	2360
gene-DEHA2E03322g	3672
gene-DEHA2E03344g	3989
gene-DEHA2E03366g	1904
gene-DEHA2E03388g	1447
gene-DEHA2E03410g	11654
gene-DEHA2E03432r	0
gene-DEHA2E03454g	5020
gene-DEHA2E03476g	1311
gene-DEHA2E03498g	844
gene-DEHA2E03520g	5894
gene-DEHA2E03542g	3806
gene-DEHA2E03564g	13961
gene-DEHA2E03586g	2232
gene-DEHA2E03608g	10205
gene-DEHA2E03630g	7727
gene-DEHA2E03652g	27426
gene-DEHA2E03674g	12258
gene-DEHA2E03696g	3135
gene-DEHA2E03718g	4099
gene-DEHA2E03740g	606
gene-DEHA2E03762g	594
gene-DEHA2E03784g	13680
gene-DEHA2E03806g	6566
gene-DEHA2E03828g	3505
gene-DEHA2E03850g	2984
gene-DEHA2E03872g	42
gene-DEHA2E03894g	8703
gene-DEHA2E03916g	1492
gene-DEHA2E03938g	673
gene-DEHA2E03960g	5753
gene-DEHA2E03982g	3419
gene-DEHA2E04004g	6537
gene-DEHA2E04026g	8238
gene-DEHA2E04048g	5
gene-DEHA2E04070g	65
gene-DEHA2E04092g	43
gene-DEHA2E04114r	0
gene-DEHA2E04136g	4808
gene-DEHA2E04158g	374
gene-DEHA2E04180g	533
gene-DEHA2E04202g	951
gene-DEHA2E04224g	803
gene-DEHA2E04246g	70
gene-DEHA2E04268g	2948
gene-DEHA2E04290g	769
gene-DEHA2E04312g	735
gene-DEHA2E04334g	3362
gene-DEHA2E04356g	22
gene-DEHA2E04378g	3834
gene-DEHA2E04400g	2570
gene-DEHA2E04422g	2413
gene-DEHA2E04444g	1463
gene-DEHA2E04466g	2160
gene-DEHA2E04488g	1626
gene-DEHA2E04510g	1776
gene-DEHA2E04532g	6416
gene-DEHA2E04554g	4983
gene-DEHA2E04576g	2351
gene-DEHA2E04598g	4773
gene-DEHA2E04620r	7
gene-DEHA2E04642g	6536
gene-DEHA2E04664g	2901
gene-DEHA2E04686g	3256
gene-DEHA2E04708g	3889
gene-DEHA2E04730g	1919
gene-DEHA2E04752g	10
gene-DEHA2E04774g	1267
gene-DEHA2E04796g	0
gene-DEHA2E04818r	0
gene-DEHA2E04840g	1905
gene-DEHA2E04862g	6326
gene-DEHA2E04884g	1722
gene-DEHA2E04906g	19146
gene-DEHA2E04928g	964
gene-DEHA2E04950g	1743
gene-DEHA2E04972g	2990
gene-DEHA2E04994g	2249
gene-DEHA2E05016g	1854
gene-DEHA2E05038g	1109
gene-DEHA2E05060g	4924
gene-DEHA2E05082g	5457
gene-DEHA2E05104g	42788
gene-DEHA2E05126g	1312
gene-DEHA2E05148g	23227
gene-DEHA2E05170g	575
gene-DEHA2E05192g	7796
gene-DEHA2E05214g	4156
gene-DEHA2E05236g	1984
gene-DEHA2E05258g	377
gene-DEHA2E05280r	2
gene-DEHA2E05302g	1457
gene-DEHA2E05324g	4957
gene-DEHA2E05346g	1751
gene-DEHA2E05368g	1106
gene-DEHA2E05390g	1213
gene-DEHA2E05412g	3417
gene-DEHA2E05434g	1161
gene-DEHA2E05456g	5
gene-DEHA2E05478g	14257
gene-DEHA2E05500g	17270
gene-DEHA2E05522g	2798
gene-DEHA2E05544g	3853
gene-DEHA2E05566g	7
gene-DEHA2E05588g	1466
gene-DEHA2E05610g	9345
gene-DEHA2E05632g	12970
gene-DEHA2E05654g	1730
gene-DEHA2E05676g	1312
gene-DEHA2E05698g	1658
gene-DEHA2E05720g	7776
gene-DEHA2E05742g	2135
gene-DEHA2E05764g	13
gene-DEHA2E05786g	8255
gene-DEHA2E05808g	27962
gene-DEHA2E05830g	1769
gene-DEHA2E05852g	3683
gene-DEHA2E05874g	4620
gene-DEHA2E05896g	2413
gene-DEHA2E05918g	2351
gene-DEHA2E05940g	734
gene-DEHA2E05962g	55
gene-DEHA2E05984g	4324
gene-DEHA2E06006g	2293
gene-DEHA2E06028g	736
gene-DEHA2E06050g	5184
gene-DEHA2E06072g	3841
gene-DEHA2E06094g	1290
gene-DEHA2E06116g	2742
gene-DEHA2E06138g	1193
gene-DEHA2E06160g	1105
gene-DEHA2E06556g	9844
gene-DEHA2E06578g	2613
gene-DEHA2E06600g	12858
gene-DEHA2E06622g	4845
gene-DEHA2E06644g	1615
gene-DEHA2E06666g	944
gene-DEHA2E06688g	8
gene-DEHA2E06710g	2042
gene-DEHA2E06732g	1565
gene-DEHA2E06754g	2659
gene-DEHA2E06776g	2559
gene-DEHA2E06798g	2687
gene-DEHA2E06820g	2043
gene-DEHA2E06842g	9346
gene-DEHA2E06864g	3099
gene-DEHA2E06886g	2900
gene-DEHA2E06908g	8979
gene-DEHA2E06930g	2457
gene-DEHA2E06952g	3466
gene-DEHA2E06974g	975
gene-DEHA2E06996g	10660
gene-DEHA2E07018g	3450
gene-DEHA2E07040g	9327
gene-DEHA2E07062g	164
gene-DEHA2E07084g	9654
gene-DEHA2E07106g	4682
gene-DEHA2E07128g	1436
gene-DEHA2E07150g	2297
gene-DEHA2E07172g	2682
gene-DEHA2E07194g	24
gene-DEHA2E07216r	6
gene-DEHA2E07238g	2014
gene-DEHA2E07260g	7106
gene-DEHA2E07282g	249
gene-DEHA2E07304g	6590
gene-DEHA2E07326g	20
gene-DEHA2E07348g	608
gene-DEHA2E07370g	4048
gene-DEHA2E07392g	984
gene-DEHA2E07414g	1732
gene-DEHA2E07436g	15563
gene-DEHA2E07458g	20856
gene-DEHA2E07480g	6956
gene-DEHA2E07502g	8267
gene-DEHA2E07524g	2050
gene-DEHA2E07546g	973
gene-DEHA2E07568g	24641
gene-DEHA2E07590g	1813
gene-DEHA2E07612g	185
gene-DEHA2E07634g	644
gene-DEHA2E07656g	2509
gene-DEHA2E07678g	265
gene-DEHA2E07700r	2
gene-DEHA2E07722g	15689
gene-DEHA2E07744g	294
gene-DEHA2E07766g	195
gene-DEHA2E07788g	65
gene-DEHA2E07810g	3205
gene-DEHA2E07832g	4587
gene-DEHA2E07854g	285
gene-DEHA2E07876g	3537
gene-DEHA2E07898g	5154
gene-DEHA2E07920g	8062
gene-DEHA2E07942g	345
gene-DEHA2E07964g	2245
gene-DEHA2E07986g	3392
gene-DEHA2E08008g	1330
gene-DEHA2E08030g	989
gene-DEHA2E08052g	5493
gene-DEHA2E08074g	13066
gene-DEHA2E08096g	690
gene-DEHA2E08118g	1033
gene-DEHA2E08140g	18846
gene-DEHA2E08162g	88
gene-DEHA2E08184g	1588
gene-DEHA2E08206g	1134
gene-DEHA2E08228g	9063
gene-DEHA2E08250g	1695
gene-DEHA2E08272r	1
gene-DEHA2E08294g	994
gene-DEHA2E08316g	2047
gene-DEHA2E08338g	61353
gene-DEHA2E08360g	9158
gene-DEHA2E08382g	7032
gene-DEHA2E08404g	25
gene-DEHA2E08426g	56
gene-DEHA2E08448g	1547
gene-DEHA2E08470g	2913
gene-DEHA2E08492g	2786
gene-DEHA2E08514g	1336
gene-DEHA2E08536g	3013
gene-DEHA2E08558g	1279
gene-DEHA2E08580g	3220
gene-DEHA2E08602g	440
gene-DEHA2E08624g	18978
gene-DEHA2E08646g	3154
gene-DEHA2E08668g	3450
gene-DEHA2E08690g	1640
gene-DEHA2E08712g	22043
gene-DEHA2E08734g	6140
gene-DEHA2E08756g	8596
gene-DEHA2E08778g	116
gene-DEHA2E08800g	1686
gene-DEHA2E08822g	2260
gene-DEHA2E08844r	2
gene-DEHA2E08866g	25011
gene-DEHA2E08888g	6942
gene-DEHA2E08910g	5618
gene-DEHA2E08932g	3692
gene-DEHA2E08954g	2300
gene-DEHA2E08976g	3691
gene-DEHA2E08998g	1019
gene-DEHA2E09020g	4152
gene-DEHA2E09042g	4532
gene-DEHA2E09064g	5393
gene-DEHA2E09086g	4271
gene-DEHA2E09108g	1830
gene-DEHA2E09130g	4717
gene-DEHA2E09152g	1454
gene-DEHA2E09174g	6762
gene-DEHA2E09196g	10004
gene-DEHA2E09218g	1139
gene-DEHA2E09240g	2771
gene-DEHA2E09262g	1894
gene-DEHA2E09284g	2027
gene-DEHA2E09306g	569
gene-DEHA2E09328g	6742
gene-DEHA2E09350g	3566
gene-DEHA2E09372g	1501
gene-DEHA2E09394g	20
gene-DEHA2E09416g	10
gene-DEHA2E09438g	6
gene-DEHA2E09460g	9042
gene-DEHA2E09482g	10204
gene-DEHA2E09504g	1128
gene-DEHA2E09526g	2535
gene-DEHA2E09548g	3620
gene-DEHA2E09570g	5066
gene-DEHA2E09592g	2820
gene-DEHA2E09614g	3390
gene-DEHA2E09636g	4214
gene-DEHA2E09658g	11184
gene-DEHA2E09680g	5435
gene-DEHA2E09702g	2551
gene-DEHA2E09724g	2294
gene-DEHA2E09746g	5345
gene-DEHA2E09768g	2095
gene-DEHA2E09790g	1105
gene-DEHA2E09812g	6407
gene-DEHA2E09834g	10464
gene-DEHA2E09856g	2881
gene-DEHA2E09878g	2783
gene-DEHA2E09900g	2300
gene-DEHA2E09922g	4302
gene-DEHA2E09944g	385
gene-DEHA2E09966g	34783
gene-DEHA2E09988g	4223
gene-DEHA2E10010g	4590
gene-DEHA2E10032r	0
gene-DEHA2E10054g	1739
gene-DEHA2E10076g	13579
gene-DEHA2E10098g	2370
gene-DEHA2E10120g	4599
gene-DEHA2E10142g	14256
gene-DEHA2E10164g	802
gene-DEHA2E10186g	1997
gene-DEHA2E10208g	6899
gene-DEHA2E10230r	0
gene-DEHA2E10252g	7
gene-DEHA2E10274g	1545
gene-DEHA2E10296g	428
gene-DEHA2E10318g	2412
gene-DEHA2E10340r	0
gene-DEHA2E10362g	1310
gene-DEHA2E10384g	18921
gene-DEHA2E10406g	699
gene-DEHA2E10428g	2161
gene-DEHA2E10450g	2487
gene-DEHA2E10472g	1672
gene-DEHA2E10494g	2838
gene-DEHA2E10516g	245
gene-DEHA2E10538g	3010
gene-DEHA2E10560g	728
gene-DEHA2E10582g	3707
gene-DEHA2E10604g	2123
gene-DEHA2E10626g	10802
gene-DEHA2E10648g	3709
gene-DEHA2E10670g	1848
gene-DEHA2E10692g	9445
gene-DEHA2E10714g	2320
gene-DEHA2E10736g	1913
gene-DEHA2E10758g	3156
gene-DEHA2E10780g	4335
gene-DEHA2E10802g	1966
gene-DEHA2E10824g	6920
gene-DEHA2E10846g	2681
gene-DEHA2E10868g	2731
gene-DEHA2E10890g	2993
gene-DEHA2E10912g	3092
gene-DEHA2E10934g	3251
gene-DEHA2E10956g	387
gene-DEHA2E10978g	13692
gene-DEHA2E11000g	4204
gene-DEHA2E11022g	6517
gene-DEHA2E11044g	2166
gene-DEHA2E11066g	3099
gene-DEHA2E11088g	3472
gene-DEHA2E11110g	2038
gene-DEHA2E11132g	190
gene-DEHA2E11154g	66
gene-DEHA2E11176g	6
gene-DEHA2E11198g	2227
gene-DEHA2E11220g	3469
gene-DEHA2E11242g	19
gene-DEHA2E11264g	7626
gene-DEHA2E11286g	6651
gene-DEHA2E11308g	4915
gene-DEHA2E11330g	3266
