ProteinID,Control1,Control4,Control5,KCl2,KCl3,KCl4,NaCl1,NaCl2,NaCl3
B5RSR5_1,0.0,1.8336332378865828e-10,1.230407542905422e-10,0.0,1.825189909003619e-11,0.0,3.1141813634588953e-11,0.0,3.6169979318252684e-11
B5RSR5_2,3.465504994702225e-10,3.07959468637894e-10,2.768181682856769e-10,2.0805026917100583e-10,2.4715383693861144e-10,1.2356654602540797e-10,2.243636184243806e-10,2.392657872167683e-10,2.688385405003047e-10
B5RSR5_3,0.0,2.5384594509943847e-10,2.1218152423393328e-10,0.0,3.0269281100615347e-10,0.0,1.3583884836343434e-10,1.359755846626382e-10,3.0521105408211466e-10
B5RSR5_4,0.0,3.5660082226150417e-10,2.533203480958127e-10,0.0,0.0,4.693755899292305e-10,0.0,0.0,8.563780265245035e-11
B5RSR5_5,0.0,0.0,1.6077115108655514e-09,0.0,0.0,0.0,0.0,0.0,0.0
B5RSR5_6,0.0,1.1635250994238723e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5RSR5_7,0.0,1.3852241625232537e-09,0.0,0.0,0.0,8.448297152069869e-10,1.0548371562863942e-09,7.95148015456928e-10,0.0
B5RSR5_8,0.0,0.0,1.2775050922427084e-09,1.0536234954984558e-09,1.1420566468579156e-09,0.0,0.0,0.0,0.0
B5RSR5_9,0.0,1.0934947469910184e-09,8.489996232299865e-10,4.0861717524016167e-10,3.713473463458217e-10,4.1430546614772427e-10,4.4268093919794134e-10,2.1666551030406326e-10,5.88369951120162e-10
B5RSR5_10,0.0,2.0198127078643629e-10,1.70179209854018e-10,0.0,0.0,0.0,0.0,0.0,1.398669571137571e-10
B5RSR8_0,0.0,0.0,1.905611613106716e-10,4.00220909966559e-10,3.717832305992411e-10,5.470225118717856e-10,8.224419602399486e-10,4.227824422261975e-10,7.825037530855609e-10
B5RSR8_1,0.0,3.110314845922991e-10,5.832249693672291e-10,3.3924430685201304e-10,1.694689630960966e-10,2.449874354235282e-10,3.2609115373669635e-10,1.5954806622771798e-10,2.6458073310674813e-10
B5RSS2_0,0.0,0.0,0.0,0.0,0.0,6.559623443184329e-10,0.0,0.0,0.0
B5RSS2_1,0.0,9.253984419909149e-10,4.3494109112293924e-10,0.0,0.0,0.0,0.0,0.0,0.0
B5RSS2_2,0.0,2.477574625406968e-11,0.0,0.0,0.0,9.74148923317452e-11,0.0,0.0,0.0
B5RSS2_3,0.0,5.113980802349475e-11,0.0,1.427566626200099e-10,0.0,0.0,7.807594513526916e-11,0.0,0.0
B5RSS2_4,0.0,0.0,1.8256049559759583e-11,0.0,1.182272161373511e-11,0.0,0.0,0.0,4.780038328805222e-12
B5RSS2_5,0.0,0.0,0.0,0.0,1.045696207160214e-10,1.5011707337529247e-10,0.0,0.0,0.0
B5RSS4_0,0.0,4.706908892957668e-10,5.456261488623603e-10,6.747942980740466e-10,0.0,1.9454470380634175e-10,4.6137886753353616e-10,0.0,0.0
B5RSS4_1,0.0,0.0,2.0358006217775306e-10,1.0607396169520165e-10,0.0,0.0,0.0,0.0,0.0
B5RSS5_0,3.032983453226843e-08,5.26282764025642e-10,3.8556138339241116e-10,0.0,0.0,1.0464657740726194e-09,9.570597015564114e-11,0.0,0.0
B5RSS5_1,0.0,2.551928543180575e-08,2.1929875672236606e-08,1.834330176492417e-08,1.7239419068742614e-08,2.1615694585647323e-08,1.74144518870216e-08,1.7801116568226195e-08,2.1943256598922838e-08
B5RSS5_2,0.0,1.2095106475636325e-09,1.518763946786765e-09,1.9974058797803425e-09,1.7339676254384471e-09,2.066746683873913e-09,1.6021610650288112e-09,1.890466011779953e-09,2.0547140373281636e-09
B5RSS5_3,0.0,4.0476475673798075e-11,4.0328132250890186e-11,1.6663232344094677e-10,9.75528418526989e-11,3.6201489291374024e-11,1.0168112806134429e-10,1.1883336358474124e-10,6.848872636300704e-11
B5RSS5_4,0.0,0.0,5.454073745540133e-11,0.0,4.861026353634294e-11,3.170276996961554e-10,0.0,0.0,5.542850030341371e-11
B5RST1_0,4.880802640120663e-09,1.5209719461979742e-08,1.2712059812217907e-08,2.9479941626243204e-09,3.7242609873569352e-09,4.028396314841096e-09,4.227431332241739e-09,4.0351169295868785e-09,4.522653252965078e-09
B5RST1_1,1.3079552609956602e-09,1.4047357642477145e-09,1.3275561127407455e-09,2.2271309520629542e-10,3.006801762579307e-10,3.558113301621977e-10,3.1268300823846214e-10,0.0,2.976815764647538e-10
B5RST1_2,0.0,3.3240943905568528e-09,3.1232370533284155e-09,1.0981158064290184e-09,0.0,9.146686552924369e-10,3.413025713788233e-09,2.5173215902478477e-09,3.8225675129914985e-09
B5RST1_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.568798182373906e-09
B5RST1_4,0.0,6.578349016781141e-09,5.978615440887493e-09,1.0426762910290563e-09,1.5087211509340328e-09,0.0,3.5204114656174656e-09,2.1010692638332253e-09,0.0
B5RST1_5,0.0,8.423900092557882e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5RST1_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2864404011184029e-10
B5RST1_7,0.0,1.0223125356176595e-09,9.146268372230662e-10,0.0,3.3630110736288436e-10,0.0,7.369378959974087e-10,5.232530432902128e-10,4.98804307687474e-10
B5RST1_8,0.0,1.1188204620275497e-10,5.2982761574388006e-11,0.0,6.343604749437332e-11,1.0216312006177076e-10,4.327551029938291e-11,0.0,4.9927518308288596e-11
B5RST2_0,0.0,0.0,0.0,0.0,1.0302974681383102e-09,0.0,0.0,0.0,8.442227655623721e-10
B5RST2_1,0.0,4.6395184920865715e-10,4.133655640999277e-10,5.706061040129172e-10,4.4216924118069647e-10,2.77236892760152e-10,2.6741932029565127e-10,3.454738290724285e-10,2.9837575662030017e-10
B5RST7_0,1.7110719928455693e-09,1.1378073249856097e-09,1.5822157533334186e-09,1.650817377758814e-09,0.0,7.821293646165851e-10,0.0,0.0,0.0
B5RST7_1,0.0,1.0022992040803467e-10,8.696629933028306e-11,0.0,0.0,0.0,7.981240014432113e-11,5.66020902843885e-11,0.0
B5RST7_2,0.0,9.442790773937026e-11,9.103920254717437e-11,1.2653229875624165e-10,0.0,0.0,8.050944414205579e-11,4.457905699035738e-11,4.5860056291020315e-11
B5RST9_0,0.0,0.0,0.0,0.0,0.0,7.299079610075561e-10,0.0,0.0,0.0
B5RST9_1,0.0,5.660845437255369e-10,6.633090029024031e-10,7.467759882509286e-10,0.0,1.1187846215241053e-09,0.0,4.758352759540665e-10,0.0
B5RST9_2,0.0,0.0,4.746566210971523e-10,9.059485113182796e-10,0.0,0.0,0.0,0.0,2.998191216714644e-10
B5RSU5_0,0.0,0.0,0.0,5.55403646276244e-09,2.2570777078580515e-09,1.8698641138773825e-09,2.9605383219265634e-09,6.459441005850032e-09,1.979435970963485e-09
B5RSU5_1,0.0,0.0,1.3867654137022494e-10,2.796076833707802e-10,2.1007349685392e-10,1.6667059858660485e-10,1.8434135704162325e-10,0.0,1.4594565584711182e-10
B5RSU6_0,0.0,0.0,0.0,2.361989387959053e-09,0.0,1.352886018286129e-09,0.0,1.8131451120791272e-09,6.382082496117786e-10
B5RSU6_1,0.0,0.0,2.0491849263514726e-10,0.0,1.3653141140238278e-09,0.0,8.765478144960604e-10,0.0,0.0
B5RSU6_2,0.0,8.133216204707294e-13,6.733516832225168e-11,3.9952186673504635e-10,2.2052584550588928e-10,1.572944949015814e-14,2.409227254334456e-10,2.4947384272722643e-10,8.231081659389056e-11
B5RSU6_3,0.0,2.2120354741862226e-10,1.9530628089988422e-10,1.5949028588761545e-10,2.289046581180449e-10,4.996063015625729e-10,1.790500148909375e-10,1.9059084607773995e-10,1.815662101825849e-10
B5RSU9_0,1.897469273557175e-09,8.807849000253636e-10,6.915378984166736e-10,4.978693768130221e-10,4.926583951724041e-10,1.2538373061483072e-09,4.243356260897399e-10,4.2908485724948686e-10,6.365445771173549e-10
B5RSU9_1,0.0,1.7172026722504093e-10,1.919729310024227e-10,0.0,0.0,0.0,0.0,0.0,0.0
B5RSU9_2,0.0,5.610787167957763e-11,0.0,0.0,3.42315555783497e-11,2.2853762622260323e-10,0.0,0.0,5.360473921923398e-11
B5RSV4_0,0.0,2.3568999138345745e-10,2.3209918109816255e-10,3.068443697357426e-10,2.403875881557632e-10,2.0872924168695445e-10,3.664785916100998e-10,3.6546077021237393e-10,2.6223823421614335e-10
B5RSV4_1,0.0,9.913611286007372e-11,0.0,0.0,1.152092898521705e-10,0.0,0.0,0.0,9.782009588961155e-11
B5RSV4_2,0.0,0.0,0.0,0.0,0.0,6.766246965536465e-11,0.0,0.0,5.496552894965931e-11
B5RSV4_3,0.0,0.0,1.7330113086155972e-10,3.004905846384206e-10,2.2237582802657267e-10,0.0,0.0,0.0,1.7226014829194382e-10
B5RSV5_0,0.0,1.004860387351624e-09,0.0,1.536001167165051e-09,1.2273454811007078e-09,0.0,1.1264249084968717e-09,1.659294239043208e-09,1.2095673146766333e-09
B5RSV5_1,0.0,0.0,8.150619162599136e-11,0.0,0.0,1.2738111418421854e-10,1.1160975374907775e-10,0.0,1.5353509689544486e-10
B5RSV5_2,0.0,4.282382354496808e-12,0.0,2.9000047552583786e-11,0.0,0.0,0.0,0.0,0.0
B5RSV6_0,0.0,1.0860579642441734e-10,4.2520883041664e-10,1.5977185605633198e-10,2.880594576972107e-10,2.0521226969480326e-11,8.002145356848559e-11,4.139093753166481e-11,2.2205339054292207e-10
B5RSV6_1,0.0,0.0,1.868069267987514e-10,0.0,3.196933884799476e-10,0.0,0.0,0.0,1.438767953181956e-10
B5RSV6_2,0.0,8.60824556204778e-11,1.449664961634776e-10,1.7449395742769494e-10,1.6490905829435161e-10,6.907322002418535e-11,9.308403546969161e-11,3.987313196647969e-11,1.5093373940792715e-10
B5RSV6_3,0.0,0.0,0.0,2.6627630875903798e-11,0.0,3.365661643618411e-10,0.0,6.451239408189534e-11,0.0
B5RSV6_4,0.0,7.832500011365436e-11,1.474781238085591e-10,2.948377955011986e-10,1.5681424986566678e-10,2.2201924404482239e-10,0.0,0.0,1.7285077530446478e-10
B5RSV6_5,0.0,0.0,0.0,0.0,5.501761338056099e-11,2.080436742601039e-10,0.0,0.0,4.2206794470636326e-11
B5RSW5_0,4.888005460582928e-08,2.9541350741772264e-08,2.2076404977729765e-08,7.52828719085467e-09,1.2000659419709535e-08,5.8092460002042565e-09,1.3876352831766038e-08,1.4887528978337097e-08,1.4791669596274183e-08
B5RSW5_1,4.043707465595095e-09,1.4504231699107477e-09,1.2191132520838453e-09,4.772932734168027e-10,4.689990245179708e-10,2.6290994500539574e-10,6.079365119115635e-10,0.0,3.9226298144862955e-10
B5RSW5_2,0.0,5.584132206160201e-10,5.051751031123217e-10,3.6763464667829137e-10,2.6348793510161086e-10,3.3706649597159927e-10,2.8676377925130604e-10,3.3935992276830226e-10,3.56829922711938e-10
B5RSW5_3,3.575192076944539e-09,5.334587728422914e-10,0.0,0.0,0.0,0.0,2.3454964527985356e-10,0.0,0.0
B5RSW5_4,0.0,2.735637274375775e-09,3.78935095708836e-09,2.128891684748261e-09,5.0282568273369176e-09,5.338091599077556e-10,6.314285312347076e-09,4.35986118089979e-09,4.671110966746146e-09
B5RSW5_5,0.0,4.5123511363624846e-10,6.87009994435335e-10,5.450931263974451e-10,7.874103142456066e-10,0.0,1.3267781362465363e-09,7.338100248803109e-10,8.750334527919782e-10
B5RSW5_6,0.0,7.489921053904531e-10,8.431117164106662e-10,2.239865319207942e-10,1.6069029715092903e-10,0.0,9.452635684608165e-10,0.0,4.5211577520039586e-10
B5RSX5_0,0.0,4.370478400690856e-09,3.912391778973527e-09,0.0,3.3265287874205327e-09,0.0,0.0,0.0,3.518026244539769e-09
B5RSX5_1,4.196651815950629e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5RSX5_2,0.0,0.0,0.0,2.4320088275175666e-09,0.0,1.318225070396972e-09,0.0,0.0,0.0
B5RSX6_0,0.0,4.19252384609088e-10,5.767983675143786e-10,9.703782945546733e-10,1.8258025907966845e-09,1.003942067462275e-09,1.6383028784214683e-09,1.4912845027706326e-09,1.9166212572140013e-09
B5RSX6_1,0.0,6.6395015867963e-11,1.0952347579069842e-10,0.0,2.446885768743775e-10,0.0,2.589254029905005e-10,2.0743702872283633e-10,3.070078228576662e-10
B5RSX6_2,0.0,0.0,3.0224318543633275e-11,0.0,0.0,0.0,8.148178686778217e-11,0.0,6.073082229438397e-11
B5RSZ5_0,0.0,0.0,0.0,4.900422387364951e-10,0.0,0.0,1.2500708794911939e-10,3.677667836967088e-10,0.0
B5RSZ5_1,0.0,0.0,0.0,3.623586236791841e-11,0.0,0.0,0.0,0.0,0.0
B5RT08_0,0.0,6.416679502264214e-11,4.826490581281994e-11,1.6827644337927558e-10,1.0329327326689016e-10,8.886801793324803e-11,1.0842424456840259e-10,1.1528715968959333e-10,1.0316121639165107e-10
B5RT30_0,9.297826880834148e-09,9.501085379765185e-09,1.623441513119903e-08,3.035010130169628e-09,6.91042662219847e-09,4.813036063103989e-09,1.4461756205002562e-08,5.76440400863142e-09,1.8951637548423115e-08
B5RT30_1,3.196441845762025e-10,4.812616778040845e-10,7.428558006057749e-10,0.0,4.1343939252323484e-10,0.0,7.490898844773267e-10,2.811302409611042e-10,7.297960710201828e-10
B5RT30_2,6.239266931708461e-08,5.5545420339029576e-08,4.579064249330308e-08,6.399857722829355e-09,1.597826941399261e-08,1.3082430879793995e-08,3.262274997106202e-08,1.1860165515276103e-08,4.009005603719588e-08
B5RT30_3,0.0,7.991639412927589e-10,6.420554195193281e-10,0.0,0.0,0.0,3.968727698770006e-10,0.0,2.933238989431171e-10
B5RT30_4,1.5786935626846153e-10,3.569803190831287e-10,2.960932311839223e-10,0.0,2.1626419861066468e-11,0.0,1.2788024713723156e-10,0.0,9.785113788206514e-11
B5RT31_0,0.0,1.889997474563359e-10,5.912655339071723e-10,1.5611791419222795e-09,6.196873911173436e-10,1.115652863592674e-09,3.8504193305603724e-10,7.883086940943235e-10,2.7225765605366757e-10
B5RT37_0,0.0,2.0700669734988291e-10,1.6625498338361786e-10,3.779761630295033e-11,4.395747950970691e-11,1.4043773236103284e-10,3.13030022960254e-11,1.0379620098337452e-11,0.0
B5RT37_1,2.590969280081018e-09,1.7756108445112888e-09,1.9850015512087203e-09,5.204217859493627e-10,2.033279808083421e-09,1.6720621087968592e-09,3.47228059593117e-09,2.1614175228800343e-09,4.586872142488387e-09
B5RT37_2,0.0,8.855702271636255e-10,0.0,0.0,6.757711351863387e-10,7.421044285999885e-10,4.2935859123846234e-10,0.0,6.519174917847477e-10
B5RT37_3,0.0,0.0,8.811609527914056e-10,0.0,7.679283576828144e-10,0.0,0.0,0.0,1.1145352507988603e-09
B5RT37_4,0.0,0.0,4.4757505596642687e-10,0.0,0.0,0.0,0.0,0.0,0.0
B5RT37_5,0.0,2.341247603206129e-10,1.5903156459525632e-10,1.2540741075894592e-10,0.0,0.0,0.0,0.0,0.0
B5RT37_6,0.0,0.0,9.852745541265262e-10,1.3665162290247494e-09,1.1272164963727906e-09,0.0,0.0,0.0,1.380778572017512e-09
B5RT37_7,0.0,3.5925924785169565e-10,4.867082155425603e-10,0.0,9.138120483910779e-10,0.0,1.093407704060177e-09,0.0,8.856286104023328e-10
B5RT37_8,0.0,1.1898118839127258e-09,1.1480060326580539e-09,1.1093124061222813e-09,1.0765243379166098e-09,9.670777063577543e-10,1.5587275735980332e-09,1.5639278640386483e-09,1.1507937045473297e-09
B5RT37_9,0.0,9.988472883565547e-10,1.099097003400166e-09,5.497410990692219e-10,5.894156106439059e-10,8.330661760165354e-10,6.3732541104376e-10,4.1676027751295035e-10,0.0
B5RT37_10,0.0,0.0,6.125327803695894e-10,0.0,0.0,0.0,0.0,0.0,6.994515717866319e-10
B5RT37_11,0.0,4.024463347892268e-10,0.0,2.600239904748311e-10,4.1513104413290544e-10,3.5703632238609676e-10,5.239866783671503e-10,2.839662664182802e-10,5.750616562003381e-10
B5RT37_12,0.0,0.0,3.942351236459923e-10,0.0,0.0,0.0,3.80590373653585e-10,0.0,0.0
B5RT37_13,0.0,5.3371484416744575e-11,9.500641619379199e-11,0.0,2.5082548477431185e-11,0.0,7.922268097360106e-11,0.0,4.1444184945543624e-11
B5RT37_14,0.0,1.4381465941458677e-10,1.592641678538051e-10,1.048403674463879e-10,1.5801444735797388e-10,0.0,1.4966257115924146e-10,1.9231333164814703e-10,1.6727979733194238e-10
B5RT37_15,0.0,8.72415867792097e-11,7.20823855181934e-11,0.0,6.909101808961681e-11,3.7838941876728245e-11,3.4983661532106087e-10,7.543571448666316e-11,2.1361039820170808e-10
B5RT39_0,0.0,2.044832522088934e-09,1.271022312821253e-09,0.0,9.062371550481061e-10,4.78977417348923e-09,7.552521266277418e-10,1.1656793373492212e-09,1.1171210314465735e-09
B5RT39_1,0.0,2.037902792261701e-10,1.2096432089433023e-10,1.34279680057116e-10,8.084264930480635e-11,6.081677361481429e-10,1.0196910928126034e-10,1.5609868289631255e-10,1.6286552038141471e-10
B5RT41_0,1.043800448801962e-09,8.531155623809028e-10,7.897031043175718e-10,1.0129902483337784e-09,7.34322703872659e-10,7.828438256264986e-10,1.1715520341950859e-09,1.1604360270750464e-09,6.7741216937972e-10
B5RT42_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.065274885379044e-10
B5RT42_1,0.0,1.805153514335151e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5RT48_0,0.0,4.858596077480651e-10,9.020693125449527e-10,1.45294363699434e-10,8.092675778040919e-10,1.7556982956283975e-09,2.5004279814196453e-10,8.639599203740893e-10,8.116920935373554e-10
B5RT48_1,0.0,0.0,0.0,0.0,6.427273730165958e-11,0.0,0.0,0.0,7.132828773587759e-11
B5RT48_2,0.0,1.1871831180639033e-10,1.0602237233390793e-10,1.3188558135617896e-10,1.0588911048368302e-10,7.061258321198821e-10,0.0,8.769755503331597e-11,6.927975518339089e-11
B5RT48_3,0.0,6.706370339714988e-11,6.29446865568584e-11,0.0,0.0,3.8003216314841085e-10,1.8000197807101036e-11,3.68362070549218e-11,3.4149260197833464e-11
B5RT48_4,0.0,5.0148134250081396e-11,4.083519425634876e-11,1.1048582512289277e-10,7.194695275206784e-11,5.989234049824563e-11,6.776594334318944e-11,8.825578053599666e-11,5.922999682244443e-11
B5RT61_0,0.0,9.967394321525254e-11,1.4239645239782682e-10,0.0,4.693624739943852e-10,0.0,4.2068334188528036e-10,0.0,4.4726528402663003e-10
B5RT63_0,1.2360248535534707e-08,8.11604327447547e-09,1.3490070805791407e-08,1.323791070915871e-09,3.2922029510107154e-09,5.846908568896373e-10,2.938136166457913e-09,3.3339898040587134e-09,2.286414298518652e-09
B5RT63_1,0.0,3.1910863869892005e-10,4.2480650028056754e-10,0.0,1.1949139263963116e-10,2.121254511452339e-10,0.0,0.0,7.183366481335753e-11
B5RT63_2,0.0,1.44634920602967e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5RT63_3,0.0,5.494219892275441e-11,1.7989502185570724e-10,0.0,1.1929476127741067e-10,0.0,0.0,0.0,0.0
B5RT63_4,0.0,0.0,6.257624054853092e-11,0.0,0.0,0.0,0.0,0.0,0.0
B5RT65_0,0.0,6.545727746943066e-08,5.201568977279223e-08,5.001957795952157e-08,5.168968413418268e-08,7.744988243197614e-08,4.7392657510366096e-08,5.7861647205171995e-08,6.176301290568265e-08
B5RT65_1,0.0,1.0973360280590527e-08,1.11241697863974e-08,1.999357706830877e-08,1.1911100218263321e-08,1.773641713895589e-08,1.292293669953983e-08,1.778627316742922e-08,1.1069239256476314e-08
B5RT65_2,0.0,3.751354331956204e-10,3.114330411303072e-10,0.0,0.0,0.0,0.0,0.0,0.0
B5RT65_3,0.0,2.8650722044436913e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5RT65_4,7.115212436441442e-08,1.8155072459078184e-09,1.3988660226556026e-09,1.346889108284268e-09,1.046144930732809e-09,2.7681466777666565e-09,8.772158983781503e-10,1.200192597417568e-09,1.2866665118529983e-09
B5RT65_5,2.7476827368421212e-08,1.1117547283016334e-09,8.81433483928418e-10,7.300127192916094e-10,5.382395990765595e-10,1.3490514734276066e-09,5.90789141220987e-10,6.957343436003299e-10,7.137066555822215e-10
B5RT65_6,0.0,4.248059962343721e-09,3.272689983415162e-09,0.0,0.0,0.0,4.9476130044390165e-09,0.0,3.0066510933912737e-09
B5RT65_7,9.758059227732437e-09,0.0,0.0,2.504385836475258e-09,2.459563814902814e-09,1.5373281912188342e-09,4.473807361721493e-09,4.765123381981086e-09,2.7067541036836715e-09
B5RT65_8,5.6659878871472366e-09,9.333455972039811e-09,7.327228282310403e-09,5.518010336525274e-09,6.802083326804871e-09,4.483456907936705e-09,1.0456351047511475e-08,1.1031464861506688e-08,8.591262141071491e-09
B5RT65_9,0.0,1.9034597340075116e-10,1.2096442037609572e-10,8.063189686188256e-11,0.0,0.0,2.633987063776844e-10,1.9814634409481337e-10,0.0
B5RT65_10,2.017402743830738e-09,3.3064600516012534e-10,1.9555670905293447e-10,0.0,1.2696950133745977e-10,0.0,4.723402598794624e-10,2.132995952453249e-10,0.0
B5RT65_11,0.0,1.6078559451287894e-09,1.3682711666943604e-09,0.0,5.477708578932628e-10,0.0,1.1123520402715075e-09,0.0,0.0
B5RT65_12,0.0,5.791280401807022e-10,0.0,1.1281821848561695e-09,1.5626310380139198e-09,9.057914700834295e-10,1.7892300971656434e-09,1.65278112970167e-09,1.690418061131672e-09
B5RT65_13,0.0,2.3080500337981065e-10,1.6539761124035906e-10,0.0,0.0,0.0,4.658178482859221e-10,4.304606455329731e-10,2.1428165138922442e-10
B5RT65_14,2.9492187096472613e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5RT65_15,0.0,2.8408884044980642e-09,3.3276689826691306e-09,2.3023373652467396e-09,2.1927684002553333e-09,4.499637103677344e-09,2.3223579852843117e-09,1.7489213954210816e-09,2.7855394846588512e-09
B5RT65_16,0.0,8.193041411823904e-10,7.930888844503658e-10,0.0,0.0,0.0,0.0,0.0,5.96034820801095e-10
B5RT65_17,1.374018144665628e-08,5.201876724700774e-10,3.313266216754005e-10,0.0,0.0,8.065694883072149e-10,0.0,0.0,0.0
B5RT65_18,0.0,0.0,0.0,0.0,2.7038789002417816e-09,0.0,0.0,0.0,0.0
B5RT65_19,1.3186319101239653e-09,1.6670433315122808e-09,1.8527753227176497e-09,2.0873610620054658e-09,1.606444299788222e-09,1.4153557727875876e-09,1.3050358870027799e-09,1.0201085035324132e-09,1.358682283282371e-09
B5RT65_20,0.0,3.329849924069636e-10,2.8517265102584476e-10,1.6025260627845813e-10,2.04991360894244e-10,2.3596667290063607e-10,2.523497666343928e-10,2.3278364251537069e-10,2.359919001105322e-10
B5RT65_21,0.0,4.285879444052745e-10,4.057322044553792e-10,5.881108358023701e-10,4.834452283235513e-10,2.912079925499143e-10,1.0326098530841648e-09,7.623413836807686e-10,6.414791543026657e-10
B5RT65_22,0.0,1.4120650161793031e-08,1.7857690034859334e-08,1.9186078802589657e-08,3.4745356993605155e-08,3.274594545539898e-08,2.0941514529200914e-08,2.9849516173276065e-08,3.0070513386202044e-08
B5RT65_23,0.0,0.0,1.7070667935766046e-10,0.0,0.0,0.0,0.0,0.0,0.0
B5RT65_24,0.0,0.0,2.231692324257139e-09,0.0,5.8130607897139735e-09,3.025440164711325e-09,0.0,7.231264508963528e-09,0.0
B5RT65_25,0.0,0.0,0.0,0.0,3.5058396877817696e-09,0.0,0.0,6.225936896154892e-09,4.303677819022793e-09
B5RT65_26,0.0,6.948256847684203e-09,4.489889879730498e-09,0.0,0.0,0.0,6.060861413731117e-09,0.0,0.0
B5RT65_27,0.0,2.110728583530598e-09,2.0803300183516756e-09,3.800711923073437e-09,3.4674604774806337e-09,1.5189341976802788e-09,0.0,3.415153682778275e-09,3.0036006545072485e-09
B5RT65_28,0.0,2.310089267637066e-09,1.9823850126814082e-09,0.0,2.4946596380044683e-09,1.4862362358543166e-09,2.2331499360821935e-09,3.378461665158007e-09,2.2914825460123327e-09
B5RT65_29,0.0,1.1915318123484172e-09,2.0283700198601066e-09,3.5902586706552325e-09,4.7508437538238265e-09,1.7687496836531498e-09,6.030306971621596e-09,4.3777177783310036e-09,5.385200713513973e-09
B5RT65_30,0.0,1.123402504169493e-09,1.0334786768862646e-09,1.451023645501053e-09,1.3221892634872e-09,1.1316812954701455e-09,1.0550319679053094e-09,1.2288612316911118e-09,1.1788733977468828e-09
B5RT65_31,0.0,7.729348641516357e-10,7.943161036665297e-10,7.379454102736064e-10,9.075165491773962e-10,8.865338928036584e-10,6.671787809856392e-10,7.803054726708818e-10,8.265733742798232e-10
B5RT65_32,0.0,1.0861195173955143e-10,1.8004509975167263e-10,2.1778496113990127e-10,2.318069059639121e-10,2.379789058253561e-10,1.9012165134538657e-10,1.576677446129679e-10,1.9507673248342714e-10
B5RT65_33,0.0,0.0,0.0,0.0,1.9555434526521417e-10,0.0,0.0,0.0,0.0
B5RT65_34,0.0,1.2266276206822014e-10,2.3746427770574443e-10,4.827509642655937e-10,6.254586851420964e-10,5.721980488282278e-10,4.405593570746393e-10,7.363439217685326e-10,5.271431145962744e-10
B5RT65_35,0.0,0.0,1.7440765453463932e-10,0.0,4.940001517773328e-10,0.0,3.100689914542594e-10,5.025823600032617e-10,4.5764207945384645e-10
B5RT65_36,0.0,2.2090165974624064e-10,1.875230257171381e-10,3.48854125163438e-10,1.6620589272169334e-10,1.3988341979733638e-09,1.336693343075301e-10,2.5226229666351615e-10,2.1150132823998584e-10
B5RT65_37,0.0,1.293492342747432e-10,5.4876638409108034e-11,0.0,0.0,0.0,1.787317221209256e-10,0.0,1.704049307761315e-10
B5RT65_38,0.0,0.0,0.0,0.0,0.0,1.2741808760797777e-10,0.0,0.0,0.0
B5RT67_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295553445139463e-10
B5RT67_1,0.0,1.6462509198243178e-10,1.9516058043931032e-10,4.5076235312481004e-10,2.1366521378377784e-10,2.418489187049451e-10,2.5085312709549316e-10,3.1771887336330954e-10,1.885701740231457e-10
B5RT67_2,0.0,1.0395258608897058e-10,1.4857841281558127e-10,2.122999135684062e-10,1.769742193997549e-10,1.7898027527396927e-10,1.4258097729947288e-10,1.2954494884077898e-10,1.4055978192176274e-10
B5RT68_0,0.0,0.0,2.2123479837447995e-09,0.0,4.6956056646106834e-09,0.0,6.061535042764871e-09,4.6468242819710075e-09,5.01238963092651e-09
B5RT68_1,2.4619013469864395e-09,8.949287959133611e-10,6.398857159318332e-10,7.015007233105416e-10,5.136157554276346e-10,2.1533424657225556e-09,3.98455830750952e-10,5.956081874072733e-10,6.333238625865161e-10
B5RT68_2,0.0,1.714266929858405e-10,1.7739966057444733e-10,0.0,2.383756839995643e-10,0.0,0.0,0.0,1.9624889872337585e-10
B5RT68_3,0.0,2.3400778405209197e-10,2.1448157389379157e-10,3.382078597240346e-10,3.1002879327630783e-10,5.166627081745941e-10,2.0637053945300235e-10,2.1821946552167212e-10,2.032375568034363e-10
B5RT68_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.015968233187205e-11
B5RT68_5,0.0,7.656698759389e-10,1.490720497236785e-09,4.7772795755366075e-09,5.347915708156952e-09,5.29616413801301e-09,5.441967911176164e-09,6.887271293137811e-09,5.3980300019653615e-09
B5RT68_6,0.0,0.0,6.248398604247239e-10,0.0,2.241153209985182e-09,1.8433161220518377e-09,1.9059579348149716e-09,2.017878488436179e-09,2.4674411408847086e-09
