Geneid	RNA STAR on 1MNaCl3: mapped.bam
gene-DEHA2E11220g	4706
gene-DEHA2E11242g	19
gene-DEHA2E11264g	9546
gene-DEHA2E11286g	6214
gene-DEHA2E11308g	2084
gene-DEHA2E11330g	3698
gene-DEHA2E11352g	2990
gene-DEHA2E11374g	4741
gene-DEHA2E11396g	2165
gene-DEHA2E11418g	3262
gene-DEHA2E11440g	854
gene-DEHA2E11462g	1637
gene-DEHA2E11484g	1001
gene-DEHA2E11506g	6929
gene-DEHA2E11528g	2792
gene-DEHA2E11550g	4164
gene-DEHA2E11572g	4652
gene-DEHA2E11594g	18044
gene-DEHA2E11616g	1878
gene-DEHA2E11638r	0
gene-DEHA2E11660g	3075
gene-DEHA2E11682g	9509
gene-DEHA2E11704g	2860
gene-DEHA2E11726g	2147
gene-DEHA2E11748g	8789
gene-DEHA2E11770g	7509
gene-DEHA2E11792g	5170
gene-DEHA2E11814g	1620
gene-DEHA2E11836g	6925
gene-DEHA2E11858g	4532
gene-DEHA2E11880g	3470
gene-DEHA2E11902g	3
gene-DEHA2E11924g	3106
gene-DEHA2E11946g	18
gene-DEHA2E11968g	2596
gene-DEHA2E11990g	8139
gene-DEHA2E12012g	23
gene-DEHA2E12034g	11
gene-DEHA2E12056g	2938
gene-DEHA2E12078g	5763
gene-DEHA2E12100r	0
gene-DEHA2E12122g	1126
gene-DEHA2E12144g	3024
gene-DEHA2E12166g	1958
gene-DEHA2E12188g	822
gene-DEHA2E12210g	1450
gene-DEHA2E12232g	20073
gene-DEHA2E12254g	4610
gene-DEHA2E12276g	52157
gene-DEHA2E12298g	4649
gene-DEHA2E12320g	2515
gene-DEHA2E12342g	1342
gene-DEHA2E12364g	5
gene-DEHA2E12386g	5134
gene-DEHA2E12408g	1613
gene-DEHA2E12430g	6707
gene-DEHA2E12452g	10440
gene-DEHA2E12474g	6926
gene-DEHA2E12496g	6529
gene-DEHA2E12518g	1319
gene-DEHA2E12540g	484
gene-DEHA2E12562r	0
gene-DEHA2E12584g	2650
gene-DEHA2E12606g	1801
gene-DEHA2E12628g	385
gene-DEHA2E12650g	4625
gene-DEHA2E12672g	4402
gene-DEHA2E12694g	1665
gene-DEHA2E12716g	4140
gene-DEHA2E12738g	4031
gene-DEHA2E12760g	4331
gene-DEHA2E12782g	2672
gene-DEHA2E12804g	4068
gene-DEHA2E12826g	2759
gene-DEHA2E12848g	3410
gene-DEHA2E12870g	12
gene-DEHA2E12892g	6277
gene-DEHA2E12914g	3534
gene-DEHA2E12936g	4919
gene-DEHA2E12958g	2194
gene-DEHA2E12980g	606
gene-DEHA2E13002g	2753
gene-DEHA2E13024g	4862
gene-DEHA2E13046g	1855
gene-DEHA2E13068g	1084
gene-DEHA2E13090g	2256
gene-DEHA2E13112g	2059
gene-DEHA2E13134r	0
gene-DEHA2E13156g	1535
gene-DEHA2E13178g	1716
gene-DEHA2E13200g	2073
gene-DEHA2E13222g	2
gene-DEHA2E13244g	5012
gene-DEHA2E13266g	3499
gene-DEHA2E13288g	5354
gene-DEHA2E13310g	1025
gene-DEHA2E13332g	782
gene-DEHA2E13354g	1756
gene-DEHA2E13376g	2408
gene-DEHA2E13398g	2683
gene-DEHA2E13420g	1227
gene-DEHA2E13442g	10530
gene-DEHA2E13464g	1887
gene-DEHA2E13486g	35900
gene-DEHA2E13508g	3811
gene-DEHA2E13530g	5122
gene-DEHA2E13552g	28530
gene-DEHA2E13574g	1
gene-DEHA2E13596g	2845
gene-DEHA2E13618g	2064
gene-DEHA2E13640g	2535
gene-DEHA2E13662g	2474
gene-DEHA2E13684g	903
gene-DEHA2E13706g	5161
gene-DEHA2E13728g	2353
gene-DEHA2E13750g	2200
gene-DEHA2E13772g	2952
gene-DEHA2E13794g	11075
gene-DEHA2E13816g	667
gene-DEHA2E13838g	1830
gene-DEHA2E13860g	3493
gene-DEHA2E13882g	225
gene-DEHA2E13904g	28
gene-DEHA2E13926g	8460
gene-DEHA2E13948g	2469
gene-DEHA2E13970g	7624
gene-DEHA2E13992g	13151
gene-DEHA2E14014g	2817
gene-DEHA2E14036g	2302
gene-DEHA2E14058g	126
gene-DEHA2E14080g	9515
gene-DEHA2E14102g	12
gene-DEHA2E14124g	353
gene-DEHA2E14146g	4586
gene-DEHA2E14168g	3334
gene-DEHA2E14190g	6675
gene-DEHA2E14212g	30404
gene-DEHA2E14234g	15145
gene-DEHA2E14256g	29
gene-DEHA2E14278g	10
gene-DEHA2E14300g	27829
gene-DEHA2E14322g	840
gene-DEHA2E14344g	3406
gene-DEHA2E14366g	5780
gene-DEHA2E14388g	4229
gene-DEHA2E14410g	2288
gene-DEHA2E14432g	2974
gene-DEHA2E14454g	2565
gene-DEHA2E14476g	9667
gene-DEHA2E14498g	19581
gene-DEHA2E14520g	10636
gene-DEHA2E14542g	5480
gene-DEHA2E14564g	12619
gene-DEHA2E14586g	3814
gene-DEHA2E14608g	3160
gene-DEHA2E14630g	1755
gene-DEHA2E14652g	99
gene-DEHA2E14674g	3087
gene-DEHA2E14696g	1670
gene-DEHA2E14718g	1988
gene-DEHA2E14740g	6074
gene-DEHA2E14762g	4056
gene-DEHA2E14784g	2599
gene-DEHA2E14806g	3341
gene-DEHA2E14828g	1086
gene-DEHA2E14850g	3686
gene-DEHA2E14872g	150
gene-DEHA2E14894g	22834
gene-DEHA2E14916g	7001
gene-DEHA2E14938g	4000
gene-DEHA2E14960g	5210
gene-DEHA2E14982g	3028
gene-DEHA2E15004g	4433
gene-DEHA2E15026g	1262
gene-DEHA2E15048g	3674
gene-DEHA2E15070g	3333
gene-DEHA2E15092g	2928
gene-DEHA2E15114g	4946
gene-DEHA2E15136g	313
gene-DEHA2E15158g	2314
gene-DEHA2E15180g	14445
gene-DEHA2E15202g	5273
gene-DEHA2E15224g	2570
gene-DEHA2E15246g	758
gene-DEHA2E15268g	4501
gene-DEHA2E15290g	4664
gene-DEHA2E15312g	2183
gene-DEHA2E15334g	3766
gene-DEHA2E15356g	1775
gene-DEHA2E15378g	1680
gene-DEHA2E15400g	2404
gene-DEHA2E15422g	867
gene-DEHA2E15444g	2417
gene-DEHA2E15466g	6987
gene-DEHA2E15488g	16
gene-DEHA2E15510g	2675
gene-DEHA2E15532r	1
gene-DEHA2E15554r	0
gene-DEHA2E15576g	3452
gene-DEHA2E15598g	7705
gene-DEHA2E15620g	4242
gene-DEHA2E15642r	0
gene-DEHA2E15664g	977
gene-DEHA2E15686g	945
gene-DEHA2E15708g	2503
gene-DEHA2E15730g	10726
gene-DEHA2E15752g	2787
gene-DEHA2E15774g	3496
gene-DEHA2E15796g	3668
gene-DEHA2E15818r	17
gene-DEHA2E15840g	1393
gene-DEHA2E15862g	805
gene-DEHA2E15884g	5650
gene-DEHA2E15906g	421
gene-DEHA2E15928g	2880
gene-DEHA2E15950g	3828
gene-DEHA2E15972g	2574
gene-DEHA2E15994g	4801
gene-DEHA2E16016g	3646
gene-DEHA2E16038g	2291
gene-DEHA2E16060g	4897
gene-DEHA2E16082g	7781
gene-DEHA2E16104g	11533
gene-DEHA2E16126g	2819
gene-DEHA2E16148r	2
gene-DEHA2E16170g	2199
gene-DEHA2E16192r	6
gene-DEHA2E16214g	1381
gene-DEHA2E16236g	247
gene-DEHA2E16258g	4741
gene-DEHA2E16280g	961
gene-DEHA2E16302g	2902
gene-DEHA2E16324g	1326
gene-DEHA2E16346g	1530
gene-DEHA2E16368g	3117
gene-DEHA2E16390g	34181
gene-DEHA2E16412g	3090
gene-DEHA2E16434g	4445
gene-DEHA2E16456g	1580
gene-DEHA2E16478g	9616
gene-DEHA2E16500g	1228
gene-DEHA2E16522g	2961
gene-DEHA2E16544g	3694
gene-DEHA2E16566g	2015
gene-DEHA2E16588g	6053
gene-DEHA2E16610g	4667
gene-DEHA2E16632g	1954
gene-DEHA2E16654g	6388
gene-DEHA2E16676g	2857
gene-DEHA2E16698g	2488
gene-DEHA2E16720g	1657
gene-DEHA2E16742g	169
gene-DEHA2E16764g	9020
gene-DEHA2E16786g	1993
gene-DEHA2E16808g	1165
gene-DEHA2E16830g	3382
gene-DEHA2E16852g	18
gene-DEHA2E16874g	4408
gene-DEHA2E16896r	0
gene-DEHA2E16918g	9340
gene-DEHA2E16940g	1005
gene-DEHA2E16962g	6
gene-DEHA2E16984g	2060
gene-DEHA2E17006g	3789
gene-DEHA2E17028g	3464
gene-DEHA2E17050g	79
gene-DEHA2E17072g	1500
gene-DEHA2E17094g	850
gene-DEHA2E17116g	1520
gene-DEHA2E17138g	925
gene-DEHA2E17160g	2650
gene-DEHA2E17182g	480
gene-DEHA2E17204g	2876
gene-DEHA2E17226g	14499
gene-DEHA2E17248g	1138
gene-DEHA2E17270g	12956
gene-DEHA2E17292g	4167
gene-DEHA2E17314g	1138
gene-DEHA2E17336r	2
gene-DEHA2E17358g	1126
gene-DEHA2E17380g	1188
gene-DEHA2E17402g	3040
gene-DEHA2E17424g	2231
gene-DEHA2E17446g	1440
gene-DEHA2E17468g	19317
gene-DEHA2E17490g	3126
gene-DEHA2E17512g	5314
gene-DEHA2E17534r	0
gene-DEHA2E17556g	3290
gene-DEHA2E17578g	1856
gene-DEHA2E17600g	3896
gene-DEHA2E17622g	7494
gene-DEHA2E17644g	1469
gene-DEHA2E17666g	1940
gene-DEHA2E17688g	1807
gene-DEHA2E17710g	34636
gene-DEHA2E17732g	384
gene-DEHA2E17754g	1878
gene-DEHA2E17776g	2442
gene-DEHA2E17798g	1978
gene-DEHA2E17820g	35
gene-DEHA2E17842g	10854
gene-DEHA2E17864g	4842
gene-DEHA2E17886g	4037
gene-DEHA2E17908g	1558
gene-DEHA2E17930g	2928
gene-DEHA2E17952g	2316
gene-DEHA2E17974g	4243
gene-DEHA2E17996g	6560
gene-DEHA2E18018g	5531
gene-DEHA2E18040g	5609
gene-DEHA2E18062g	1690
gene-DEHA2E18084g	101
gene-DEHA2E18106g	1395
gene-DEHA2E18128g	1552
gene-DEHA2E18150r	0
gene-DEHA2E18172r	1
gene-DEHA2E18194g	798
gene-DEHA2E18216g	793
gene-DEHA2E18238g	2731
gene-DEHA2E18260g	2112
gene-DEHA2E18282g	16271
gene-DEHA2E18304g	2832
gene-DEHA2E18326g	1682
gene-DEHA2E18348g	5758
gene-DEHA2E18370g	4000
gene-DEHA2E18392g	8597
gene-DEHA2E18414g	4071
gene-DEHA2E18436g	3030
gene-DEHA2E18458g	4092
gene-DEHA2E18480g	6000
gene-DEHA2E18502g	1463
gene-DEHA2E18524g	3160
gene-DEHA2E18546g	4376
gene-DEHA2E18568g	182
gene-DEHA2E18590g	5121
gene-DEHA2E18612g	969
gene-DEHA2E18634g	7460
gene-DEHA2E18656g	3377
gene-DEHA2E18678r	0
gene-DEHA2E18700g	6079
gene-DEHA2E18722g	180
gene-DEHA2E18744g	12940
gene-DEHA2E18766g	5028
gene-DEHA2E18788g	21286
gene-DEHA2E18810g	9769
gene-DEHA2E18832g	1123
gene-DEHA2E18854g	113
gene-DEHA2E18876g	1595
gene-DEHA2E18898g	5337
gene-DEHA2E18920g	1940
gene-DEHA2E18942g	2365
gene-DEHA2E18964g	717
gene-DEHA2E18986g	10496
gene-DEHA2E19008g	2814
gene-DEHA2E19030g	2172
gene-DEHA2E19052g	3150
gene-DEHA2E19074g	1463
gene-DEHA2E19085g	1155
gene-DEHA2E19096g	278
gene-DEHA2E19118g	13
gene-DEHA2E19140g	278
gene-DEHA2E19162g	742
gene-DEHA2E19184g	4830
gene-DEHA2E19206g	4583
gene-DEHA2E19228g	4543
gene-DEHA2E19250g	10166
gene-DEHA2E19272g	12349
gene-DEHA2E19294g	4422
gene-DEHA2E19316g	6381
gene-DEHA2E19338g	1336
gene-DEHA2E19360g	1855
gene-DEHA2E19382g	3462
gene-DEHA2E19404g	6879
gene-DEHA2E19426g	80
gene-DEHA2E19448g	5914
gene-DEHA2E19470g	1165
gene-DEHA2E19492g	8631
gene-DEHA2E19514g	1067
gene-DEHA2E19536g	2389
gene-DEHA2E19558g	4422
gene-DEHA2E19580g	1289
gene-DEHA2E19602g	1842
gene-DEHA2E19624g	2937
gene-DEHA2E19646g	10711
gene-DEHA2E19668g	1859
gene-DEHA2E19690g	5929
gene-DEHA2E19712g	5855
gene-DEHA2E19734g	3705
gene-DEHA2E19756g	13026
gene-DEHA2E19778g	1461
gene-DEHA2E19800g	3209
gene-DEHA2E19822g	2103
gene-DEHA2E19844g	22
gene-DEHA2E19866g	12323
gene-DEHA2E19888g	1874
gene-DEHA2E19910g	6813
gene-DEHA2E19932g	1211
gene-DEHA2E19954g	6147
gene-DEHA2E19976g	5777
gene-DEHA2E19998g	790
gene-DEHA2E20020g	2740
gene-DEHA2E20042g	10338
gene-DEHA2E20064g	269
gene-DEHA2E20086g	529
gene-DEHA2E20108r	1
gene-DEHA2E20130g	2046
gene-DEHA2E20152g	4262
gene-DEHA2E20174g	3263
gene-DEHA2E20196r	1
gene-DEHA2E20218g	2667
gene-DEHA2E20240r	6
gene-DEHA2E20262g	2329
gene-DEHA2E20284g	1292
gene-DEHA2E20306r	2
gene-DEHA2E20328g	5
gene-DEHA2E20350g	175
gene-DEHA2E20372g	934
gene-DEHA2E20394g	4272
gene-DEHA2E20416g	4803
gene-DEHA2E20438r	4
gene-DEHA2E20460g	1739
gene-DEHA2E20482g	2434
gene-DEHA2E20504g	8073
gene-DEHA2E20526g	3371
gene-DEHA2E20548g	4794
gene-DEHA2E20570g	6675
gene-DEHA2E20592g	1932
gene-DEHA2E20614g	2197
gene-DEHA2E20636g	2576
gene-DEHA2E20658g	15711
gene-DEHA2E20680g	2007
gene-DEHA2E20702g	3635
gene-DEHA2E20724g	3218
gene-DEHA2E20746g	3651
gene-DEHA2E20768g	2149
gene-DEHA2E20790g	6496
gene-DEHA2E20812g	1982
gene-DEHA2E20834g	6968
gene-DEHA2E20856g	14937
gene-DEHA2E20878g	1426
gene-DEHA2E20900g	4252
gene-DEHA2E20922g	2679
gene-DEHA2E20944g	9961
gene-DEHA2E20966g	1787
gene-DEHA2E20988g	2246
gene-DEHA2E21010g	4730
gene-DEHA2E21032g	11019
gene-DEHA2E21054g	15513
gene-DEHA2E21076g	2670
gene-DEHA2E21098g	1556
gene-DEHA2E21120g	3799
gene-DEHA2E21142g	2856
gene-DEHA2E21164g	368
gene-DEHA2E21186g	4
gene-DEHA2E21208g	88
gene-DEHA2E21230g	1763
gene-DEHA2E21252g	646
gene-DEHA2E21274g	3500
gene-DEHA2E21296g	167
gene-DEHA2E21318g	3675
gene-DEHA2E21340g	2144
gene-DEHA2E21362g	151
gene-DEHA2E21384g	1957
gene-DEHA2E21406r	2
gene-DEHA2E21428g	3456
gene-DEHA2E21450g	569
gene-DEHA2E21472g	1682
gene-DEHA2E21494g	3272
gene-DEHA2E21516g	212
gene-DEHA2E21538r	0
gene-DEHA2E21560g	1807
gene-DEHA2E21582g	273
gene-DEHA2E21604g	9301
gene-DEHA2E21626g	1632
gene-DEHA2E21648g	2459
gene-DEHA2E21670g	5939
gene-DEHA2E21692g	2812
gene-DEHA2E21736g	7738
gene-DEHA2E21758r	5
gene-DEHA2E21780g	3032
gene-DEHA2E21802g	6594
gene-DEHA2E21824g	6670
gene-DEHA2E21846g	11123
gene-DEHA2E21868g	3061
gene-DEHA2E21890g	3570
gene-DEHA2E21912g	3651
gene-DEHA2E21934g	1980
gene-DEHA2E21956g	5927
gene-DEHA2E21978g	2394
gene-DEHA2E22000g	2967
gene-DEHA2E22022g	1229
gene-DEHA2E22044g	2216
gene-DEHA2E22066g	795
gene-DEHA2E22088g	1872
gene-DEHA2E22110g	2039
gene-DEHA2E22132g	4460
gene-DEHA2E22154g	1969
gene-DEHA2E22176g	1083
gene-DEHA2E22198g	27201
gene-DEHA2E22220g	10346
gene-DEHA2E22242g	3186
gene-DEHA2E22264g	1472
gene-DEHA2E22286g	4473
gene-DEHA2E22308g	2920
gene-DEHA2E22330g	4383
gene-DEHA2E22352g	1743
gene-DEHA2E22374r	3
gene-DEHA2E22396g	1323
gene-DEHA2E22418g	1342
gene-DEHA2E22440g	6734
gene-DEHA2E22462g	4728
gene-DEHA2E22484g	4936
gene-DEHA2E22506g	1712
gene-DEHA2E22528g	1643
gene-DEHA2E22550g	1283
gene-DEHA2E22572g	2366
gene-DEHA2E22594g	5052
gene-DEHA2E22616g	8179
gene-DEHA2E22638g	2988
gene-DEHA2E22660g	571
gene-DEHA2E22682r	0
gene-DEHA2E22704g	2399
gene-DEHA2E22726g	2664
gene-DEHA2E22748g	4362
gene-DEHA2E22770g	1240
gene-DEHA2E22792g	268
gene-DEHA2E22814g	2790
gene-DEHA2E22836r	0
gene-DEHA2E22858g	3157
gene-DEHA2E22880g	1352
gene-DEHA2E22902g	3876
gene-DEHA2E22924g	2053
gene-DEHA2E22946g	8384
gene-DEHA2E22968g	33324
gene-DEHA2E22990g	1575
gene-DEHA2E23012r	22
gene-DEHA2E23034g	591
gene-DEHA2E23056g	2425
gene-DEHA2E23078g	9508
gene-DEHA2E23100g	1506
gene-DEHA2E23122g	510
gene-DEHA2E23144g	222
gene-DEHA2E23166g	665
gene-DEHA2E23188g	1098
gene-DEHA2E23210g	28
gene-DEHA2E23232g	870
gene-DEHA2E23254g	2352
gene-DEHA2E23276g	304
gene-DEHA2E23298g	2433
gene-DEHA2E23320g	2272
gene-DEHA2E23342g	3263
gene-DEHA2E23364g	581
gene-DEHA2E23386g	1687
gene-DEHA2E23408g	545
gene-DEHA2E23430g	511
gene-DEHA2E23452g	1005
gene-DEHA2E23474g	1974
gene-DEHA2E23518g	889
gene-DEHA2E23540g	1220
gene-DEHA2E23562g	1663
gene-DEHA2E23584g	2212
gene-DEHA2E23606g	1359
gene-DEHA2E23628g	16914
gene-DEHA2E23650g	9836
gene-DEHA2E23672g	14833
gene-DEHA2E23694g	1240
gene-DEHA2E23716g	6159
gene-DEHA2E23738g	4016
gene-DEHA2E23760g	5452
gene-DEHA2E23782g	873
gene-DEHA2E23804g	1543
gene-DEHA2E23826g	3241
gene-DEHA2E23848g	1926
gene-DEHA2E23870g	2797
gene-DEHA2E23892g	572
gene-DEHA2E23914g	4613
gene-DEHA2E23936g	2062
gene-DEHA2E23958g	1388
gene-DEHA2E23980g	2148
gene-DEHA2E24002g	635
gene-DEHA2E24024g	1707
gene-DEHA2E24046g	158
gene-DEHA2E24068g	15
gene-DEHA2E24090g	1769
gene-DEHA2E24112g	101
gene-DEHA2E24134g	30
gene-DEHA2E24156g	37
gene-DEHA2E24178g	836
gene-DEHA2E24200g	6396
gene-DEHA2E24222g	3
gene-DEHA2E24244g	45
gene-DEHA2E24266g	838
gene-DEHA2E24288g	573
gene-DEHA2E24310g	2
gene-DEHA2E24332g	10
gene-DEHA2E24354g	0
gene-DEHA2E24376g	2
gene-DEHA2E24398g	20
gene-DEHA2F00110g	54
gene-DEHA2F00132g	2
gene-DEHA2F00154g	4
gene-DEHA2F00176g	567
gene-DEHA2F00198g	7
gene-DEHA2F00220g	775
gene-DEHA2F00242g	253
gene-DEHA2F00264g	19
gene-DEHA2F00286g	17
gene-DEHA2F00308g	9028
gene-DEHA2F00330g	882
gene-DEHA2F00352g	203
gene-DEHA2F00374g	358
gene-DEHA2F00396g	305
gene-DEHA2F00418g	16
gene-DEHA2F00440g	5
gene-DEHA2F00462g	213
gene-DEHA2F00528g	1408
gene-DEHA2F00550g	3248
gene-DEHA2F00572g	1357
gene-DEHA2F00594g	3473
gene-DEHA2F00616g	0
gene-DEHA2F00638g	583
gene-DEHA2F00660g	435
gene-DEHA2F00682g	1365
gene-DEHA2F00726g	165
gene-DEHA2F00748g	190
gene-DEHA2F00770g	527
gene-DEHA2F00792g	1804
gene-DEHA2F00814g	1425
gene-DEHA2F00836g	2000
gene-DEHA2F00858g	1853
gene-DEHA2F00880g	2241
gene-DEHA2F00902g	1027
gene-DEHA2F00924g	5428
gene-DEHA2F00946g	3914
gene-DEHA2F00968g	823
gene-DEHA2F00990g	11
gene-DEHA2F01012g	61
gene-DEHA2F01034g	80
gene-DEHA2F01056g	25990
gene-DEHA2F01078g	1154
gene-DEHA2F01100g	6976
gene-DEHA2F01122g	1490
gene-DEHA2F01144g	10117
gene-DEHA2F01166g	6877
gene-DEHA2F01188g	9694
gene-DEHA2F01210g	2710
gene-DEHA2F01232g	7800
gene-DEHA2F01254g	7793
gene-DEHA2F01276g	2074
gene-DEHA2F01298g	4103
gene-DEHA2F01320g	3409
gene-DEHA2F01342g	2309
gene-DEHA2F01364g	7127
gene-DEHA2F01386g	2630
gene-DEHA2F01408g	7073
gene-DEHA2F01430g	1801
gene-DEHA2F01452g	8
gene-DEHA2F01474g	4811
gene-DEHA2F01496g	18826
gene-DEHA2F01518g	28782
gene-DEHA2F01540g	2931
gene-DEHA2F01562g	991
gene-DEHA2F01584g	2952
gene-DEHA2F01606g	3503
gene-DEHA2F01628g	1169
gene-DEHA2F01650g	838
gene-DEHA2F01672g	7871
gene-DEHA2F01694g	72101
gene-DEHA2F01716g	396
gene-DEHA2F01738g	1932
gene-DEHA2F01760g	1179
gene-DEHA2F01782g	7589
gene-DEHA2F01804g	18978
gene-DEHA2F01826g	704
gene-DEHA2F01848g	3748
gene-DEHA2F01870g	3677
gene-DEHA2F01892g	352
gene-DEHA2F01914g	734
gene-DEHA2F01936g	1112
gene-DEHA2F01958g	8529
gene-DEHA2F01980g	28516
gene-DEHA2F02002g	1166
gene-DEHA2F02024g	11102
gene-DEHA2F02046g	1033
gene-DEHA2F02068g	1662
gene-DEHA2F02090g	1551
gene-DEHA2F02112g	5584
gene-DEHA2F02134g	5940
gene-DEHA2F02156g	1128
gene-DEHA2F02178g	1234
gene-DEHA2F02200g	4635
gene-DEHA2F02222g	3617
gene-DEHA2F02244g	3920
gene-DEHA2F02266g	12
gene-DEHA2F02288g	9
gene-DEHA2F02310r	0
gene-DEHA2F02332r	0
gene-DEHA2F02354g	4571
gene-DEHA2F02376g	1886
gene-DEHA2F02398g	2154
gene-DEHA2F02420g	5623
gene-DEHA2F02442g	2053
gene-DEHA2F02464g	23152
gene-DEHA2F02486g	2074
gene-DEHA2F02508g	2802
gene-DEHA2F02530g	475
gene-DEHA2F02552g	2327
gene-DEHA2F02574g	13831
gene-DEHA2F02596g	4101
gene-DEHA2F02618g	2341
gene-DEHA2F02640g	2827
gene-DEHA2F02662g	14899
gene-DEHA2F02684g	10135
gene-DEHA2F02706g	2341
gene-DEHA2F02728g	5982
gene-DEHA2F02750g	4925
gene-DEHA2F02772g	5113
gene-DEHA2F02794g	7735
gene-DEHA2F02816g	31306
gene-DEHA2F02838g	5018
gene-DEHA2F02860g	1853
gene-DEHA2F02882g	26828
gene-DEHA2F02904g	5543
gene-DEHA2F02926g	31249
gene-DEHA2F02948g	1401
gene-DEHA2F02970g	677
gene-DEHA2F02992g	3572
gene-DEHA2F03014g	3346
gene-DEHA2F03036g	4084
gene-DEHA2F03058g	3321
gene-DEHA2F03080g	3953
gene-DEHA2F03102g	6847
gene-DEHA2F03124g	5045
gene-DEHA2F03146g	7629
gene-DEHA2F03168g	290
gene-DEHA2F03190g	4529
gene-DEHA2F03212g	1267
gene-DEHA2F03234g	666
gene-DEHA2F03256g	1865
gene-DEHA2F03278g	3877
gene-DEHA2F03300g	33342
gene-DEHA2F03322g	5263
gene-DEHA2F03344g	5136
gene-DEHA2F03366g	7982
gene-DEHA2F03388g	4324
gene-DEHA2F03410g	12953
gene-DEHA2F03432g	5711
gene-DEHA2F03454g	1879
gene-DEHA2F03476g	488
gene-DEHA2F03498g	3387
gene-DEHA2F03520g	3348
gene-DEHA2F03542g	3370
gene-DEHA2F03564g	5482
gene-DEHA2F03586g	22582
gene-DEHA2F03608g	3885
gene-DEHA2F03630g	1492
gene-DEHA2F03652g	675
gene-DEHA2F03674g	1970
gene-DEHA2F03696g	5279
gene-DEHA2F03718g	4179
gene-DEHA2F03740g	1468
gene-DEHA2F03762g	4154
gene-DEHA2F03784g	5278
gene-DEHA2F03806g	4349
gene-DEHA2F03828g	72995
gene-DEHA2F03850g	12639
gene-DEHA2F03872g	65503
gene-DEHA2F03894g	3050
gene-DEHA2F03916g	279
gene-DEHA2F03938g	1140
gene-DEHA2F03960g	61605
gene-DEHA2F03982g	3511
gene-DEHA2F04004g	9229
gene-DEHA2F04026g	1231
gene-DEHA2F04048g	5862
gene-DEHA2F04070g	3310
gene-DEHA2F04092g	3993
gene-DEHA2F04114g	5067
gene-DEHA2F04136g	7384
gene-DEHA2F04158g	831
gene-DEHA2F04180g	2153
gene-DEHA2F04202g	3772
gene-DEHA2F04224g	1149
gene-DEHA2F04246g	2025
gene-DEHA2F04268g	2210
gene-DEHA2F04290g	2988
gene-DEHA2F04312g	6407
gene-DEHA2F04334g	3317
gene-DEHA2F04356g	5017
gene-DEHA2F04378g	2087
gene-DEHA2F04400g	757
gene-DEHA2F04422g	16559
gene-DEHA2F04444g	3044
gene-DEHA2F04466g	4665
gene-DEHA2F04488g	3130
gene-DEHA2F04510g	5000
gene-DEHA2F04532g	1918
gene-DEHA2F04554g	2315
gene-DEHA2F04576g	465
gene-DEHA2F04598g	2241
gene-DEHA2F04620g	3037
gene-DEHA2F04642g	2693
gene-DEHA2F04664g	3928
gene-DEHA2F04686g	2271
gene-DEHA2F04708g	3571
gene-DEHA2F04730r	0
gene-DEHA2F04752g	3951
gene-DEHA2F04774g	629
gene-DEHA2F04796g	128798
gene-DEHA2F04818g	1494
gene-DEHA2F04840g	13780
gene-DEHA2F04862g	3478
gene-DEHA2F04884g	7959
gene-DEHA2F04906g	5013
gene-DEHA2F04928g	1436
gene-DEHA2F04950r	0
gene-DEHA2F04972g	10403
gene-DEHA2F04994g	626
gene-DEHA2F05016g	11924
gene-DEHA2F05038g	2215
gene-DEHA2F05060g	172
gene-DEHA2F05082g	1646
gene-DEHA2F05104g	1796
gene-DEHA2F05126g	7750
gene-DEHA2F05148g	2840
gene-DEHA2F05170g	1535
gene-DEHA2F05192g	1979
gene-DEHA2F05214r	0
gene-DEHA2F05236g	1530
gene-DEHA2F05258g	3222
gene-DEHA2F05280g	1460
gene-DEHA2F05302g	2900
gene-DEHA2F05324g	1405
gene-DEHA2F05346g	8167
gene-DEHA2F05368g	2442
gene-DEHA2F05390g	2954
gene-DEHA2F05412g	1576
gene-DEHA2F05434g	3168
gene-DEHA2F05456g	5059
gene-DEHA2F05478g	3931
gene-DEHA2F05500r	0
gene-DEHA2F05522g	3237
gene-DEHA2F05544g	4289
gene-DEHA2F05566g	1316
gene-DEHA2F05588g	2069
gene-DEHA2F05610g	1100
gene-DEHA2F05632g	3531
gene-DEHA2F05654g	1259
gene-DEHA2F05676g	4042
gene-DEHA2F05698g	2425
gene-DEHA2F05720g	62
gene-DEHA2F05742g	3242
gene-DEHA2F05764g	4525
gene-DEHA2F05786g	2106
gene-DEHA2F05808g	6164
gene-DEHA2F05830g	2134
gene-DEHA2F05852g	890
gene-DEHA2F05874g	1636
gene-DEHA2F05896g	4300
gene-DEHA2F05918g	3589
gene-DEHA2F05940r	5
gene-DEHA2F05962g	1680
gene-DEHA2F05984g	5276
gene-DEHA2F06006g	18337
gene-DEHA2F06028g	2896
gene-DEHA2F06050g	2876
gene-DEHA2F06072g	1988
gene-DEHA2F06094g	2701
gene-DEHA2F06116g	942
gene-DEHA2F06138g	12093
gene-DEHA2F06160g	3485
gene-DEHA2F06182g	3357
gene-DEHA2F06204g	2717
gene-DEHA2F06226g	77471
gene-DEHA2F06248g	15177
gene-DEHA2F06270g	1621
gene-DEHA2F06292g	1517
gene-DEHA2F06314g	609
gene-DEHA2F06336r	2
gene-DEHA2F06358r	3
gene-DEHA2F06380g	3704
gene-DEHA2F06402g	4233
gene-DEHA2F06424g	3613
gene-DEHA2F06446g	3141
