Geneid	RNA STAR on Control1: mapped.bam
gene-DEHA2F06534g	2420
gene-DEHA2F06556g	920
gene-DEHA2F06578g	2995
gene-DEHA2F06600g	6753
gene-DEHA2F06622g	4333
gene-DEHA2F06644g	9247
gene-DEHA2F06666g	8921
gene-DEHA2F06688g	4005
gene-DEHA2F06710g	4257
gene-DEHA2F06732g	789
gene-DEHA2F06754g	8659
gene-DEHA2F06776g	3894
gene-DEHA2F06798g	12868
gene-DEHA2F06820g	13746
gene-DEHA2F06842g	2474
gene-DEHA2F06864g	1694
gene-DEHA2F06886g	3786
gene-DEHA2F06908g	3666
gene-DEHA2F06930g	1698
gene-DEHA2F06952r	1
gene-DEHA2F06974r	5
gene-DEHA2F06996g	2597
gene-DEHA2F07018g	2047
gene-DEHA2F07040g	9543
gene-DEHA2F07062g	1392
gene-DEHA2F07084g	6119
gene-DEHA2F07106g	3009
gene-DEHA2F07128g	521
gene-DEHA2F07150g	5175
gene-DEHA2F07172g	2799
gene-DEHA2F07194g	285
gene-DEHA2F07216r	2
gene-DEHA2F07238g	7644
gene-DEHA2F07260g	909
gene-DEHA2F07282g	5928
gene-DEHA2F07304g	11424
gene-DEHA2F07326g	2052
gene-DEHA2F07348g	1339
gene-DEHA2F07370g	4741
gene-DEHA2F07392g	14197
gene-DEHA2F07414g	12766
gene-DEHA2F07436g	3640
gene-DEHA2F07458g	4733
gene-DEHA2F07480g	1800
gene-DEHA2F07502g	4972
gene-DEHA2F07524g	58
gene-DEHA2F07546g	6910
gene-DEHA2F07568g	9984
gene-DEHA2F07590g	14047
gene-DEHA2F07612g	7271
gene-DEHA2F07634g	760
gene-DEHA2F07656g	2182
gene-DEHA2F07678g	10585
gene-DEHA2F07700g	358
gene-DEHA2F07722g	976
gene-DEHA2F07744g	2715
gene-DEHA2F07766g	5627
gene-DEHA2F07788g	4975
gene-DEHA2F07810g	219
gene-DEHA2F07832g	508
gene-DEHA2F07854g	2456
gene-DEHA2F07876g	4878
gene-DEHA2F07898g	1446
gene-DEHA2F07920g	2062
gene-DEHA2F07942g	9282
gene-DEHA2F07964g	1164
gene-DEHA2F07986g	1436
gene-DEHA2F08008g	629
gene-DEHA2F08030g	881
gene-DEHA2F08052g	1437
gene-DEHA2F08074g	4059
gene-DEHA2F08096g	6311
gene-DEHA2F08118g	1392
gene-DEHA2F08140g	2545
gene-DEHA2F08162g	3359
gene-DEHA2F08184g	7146
gene-DEHA2F08206g	6766
gene-DEHA2F08228g	12559
gene-DEHA2F08250g	8733
gene-DEHA2F08272g	8564
gene-DEHA2F08294g	12410
gene-DEHA2F08316g	1442
gene-DEHA2F08338g	525
gene-DEHA2F08360g	17122
gene-DEHA2F08382g	9818
gene-DEHA2F08404g	1287
gene-DEHA2F08426g	952
gene-DEHA2F08448g	2592
gene-DEHA2F08470g	8482
gene-DEHA2F08492g	4641
gene-DEHA2F08514g	12459
gene-DEHA2F08536g	13706
gene-DEHA2F08558g	3369
gene-DEHA2F08580g	5438
gene-DEHA2F08602g	3403
gene-DEHA2F08624g	2811
gene-DEHA2F08646g	1200
gene-DEHA2F08668g	1669
gene-DEHA2F08690g	3537
gene-DEHA2F08712g	9831
gene-DEHA2F08734g	3364
gene-DEHA2F08756g	2774
gene-DEHA2F08778g	2
gene-DEHA2F08800g	107
gene-DEHA2F08822g	1421
gene-DEHA2F08844g	1525
gene-DEHA2F08866g	11335
gene-DEHA2F08888g	6221
gene-DEHA2F08910g	2059
gene-DEHA2F08932g	4305
gene-DEHA2F08954g	1542
gene-DEHA2F08976g	5343
gene-DEHA2F08998g	13526
gene-DEHA2F09020g	4726
gene-DEHA2F09042r	9
gene-DEHA2F09064g	1066
gene-DEHA2F09086g	9242
gene-DEHA2F09108g	6037
gene-DEHA2F09130g	4531
gene-DEHA2F09152g	2224
gene-DEHA2F09174g	1046
gene-DEHA2F09196g	2399
gene-DEHA2F09218r	0
gene-DEHA2F09240g	2224
gene-DEHA2F09262g	5885
gene-DEHA2F09284g	5920
gene-DEHA2F09306g	900
gene-DEHA2F09328g	6398
gene-DEHA2F09350g	4240
gene-DEHA2F09372g	2960
gene-DEHA2F09394g	3929
gene-DEHA2F09416g	2734
gene-DEHA2F09438g	8330
gene-DEHA2F09460g	3646
gene-DEHA2F09482g	2886
gene-DEHA2F09504g	10761
gene-DEHA2F09526g	21928
gene-DEHA2F09548g	6964
gene-DEHA2F09570g	10839
gene-DEHA2F09592g	1293
gene-DEHA2F09614g	13567
gene-DEHA2F09636g	2745
gene-DEHA2F09658g	2345
gene-DEHA2F09680g	11009
gene-DEHA2F09702g	3674
gene-DEHA2F09724g	26942
gene-DEHA2F09746g	2327
gene-DEHA2F09768g	5880
gene-DEHA2F09790g	1787
gene-DEHA2F09812g	2537
gene-DEHA2F09834g	3457
gene-DEHA2F09856g	2727
gene-DEHA2F09878g	1818
gene-DEHA2F09900g	12662
gene-DEHA2F09922g	1152
gene-DEHA2F09944g	3379
gene-DEHA2F09966g	4598
gene-DEHA2F09988g	5330
gene-DEHA2F10010g	1002
gene-DEHA2F10032g	2191
gene-DEHA2F10054g	1793
gene-DEHA2F10076g	9356
gene-DEHA2F10098g	1668
gene-DEHA2F10120g	11080
gene-DEHA2F10142g	3014
gene-DEHA2F10164g	646
gene-DEHA2F10186r	2
gene-DEHA2F10208g	2719
gene-DEHA2F10230g	985
gene-DEHA2F10252g	1760
gene-DEHA2F10274g	6599
gene-DEHA2F10296g	1666
gene-DEHA2F10318g	2660
gene-DEHA2F10340g	4946
gene-DEHA2F10362g	2708
gene-DEHA2F10384g	3743
gene-DEHA2F10406g	863
gene-DEHA2F10428g	6569
gene-DEHA2F10450g	6370
gene-DEHA2F10472g	210
gene-DEHA2F10494g	8658
gene-DEHA2F10516g	1592
gene-DEHA2F10538g	1671
gene-DEHA2F10560g	1794
gene-DEHA2F10582g	6660
gene-DEHA2F10604g	0
gene-DEHA2F10626g	4099
gene-DEHA2F10648g	1754
gene-DEHA2F10670g	6145
gene-DEHA2F10692g	3127
gene-DEHA2F10714g	3245
gene-DEHA2F10736g	14206
gene-DEHA2F10758g	761
gene-DEHA2F10780g	709
gene-DEHA2F10802g	11
gene-DEHA2F10824g	5683
gene-DEHA2F10846g	2040
gene-DEHA2F10868g	6186
gene-DEHA2F10890g	2921
gene-DEHA2F10912g	2767
gene-DEHA2F10934g	2620
gene-DEHA2F10956g	184
gene-DEHA2F10978g	9536
gene-DEHA2F11000g	40
gene-DEHA2F11022g	3481
gene-DEHA2F11044g	3961
gene-DEHA2F11066g	4644
gene-DEHA2F11088g	25
gene-DEHA2F11110g	8859
gene-DEHA2F11132g	610
gene-DEHA2F11154g	1978
gene-DEHA2F11176g	2912
gene-DEHA2F11198g	2770
gene-DEHA2F11220g	2795
gene-DEHA2F11242g	3382
gene-DEHA2F11264r	0
gene-DEHA2F11286g	942
gene-DEHA2F11308g	5974
gene-DEHA2F11330g	3782
gene-DEHA2F11352g	3541
gene-DEHA2F11374g	7800
gene-DEHA2F11396g	192
gene-DEHA2F11418g	5157
gene-DEHA2F11440g	6782
gene-DEHA2F11462g	38
gene-DEHA2F11484g	4
gene-DEHA2F11506g	2874
gene-DEHA2F11528g	1260
gene-DEHA2F11550g	2075
gene-DEHA2F11572g	2882
gene-DEHA2F11594g	2232
gene-DEHA2F11616g	3235
gene-DEHA2F11638g	3835
gene-DEHA2F11660g	3315
gene-DEHA2F11682g	2205
gene-DEHA2F11704g	4339
gene-DEHA2F11726g	12759
gene-DEHA2F11748g	548
gene-DEHA2F11770g	406
gene-DEHA2F11792g	606
gene-DEHA2F11814g	1403
gene-DEHA2F11836g	2759
gene-DEHA2F11858g	2348
gene-DEHA2F11880g	8867
gene-DEHA2F11902g	6148
gene-DEHA2F11924g	6911
gene-DEHA2F11946g	40
gene-DEHA2F11968g	984
gene-DEHA2F11990g	1037
gene-DEHA2F12012g	7220
gene-DEHA2F12034g	3332
gene-DEHA2F12056r	0
gene-DEHA2F12078g	4172
gene-DEHA2F12100g	2195
gene-DEHA2F12122g	5494
gene-DEHA2F12144g	1675
gene-DEHA2F12166g	118
gene-DEHA2F12188g	492
gene-DEHA2F12210g	1492
gene-DEHA2F12232g	3325
gene-DEHA2F12254r	3
gene-DEHA2F12276g	2790
gene-DEHA2F12298g	1216
gene-DEHA2F12320g	13621
gene-DEHA2F12342g	883
gene-DEHA2F12364g	7525
gene-DEHA2F12386g	13010
gene-DEHA2F12408g	7936
gene-DEHA2F12430g	11294
gene-DEHA2F12452g	6101
gene-DEHA2F12474g	2102
gene-DEHA2F12496g	14786
gene-DEHA2F12518g	5579
gene-DEHA2F12540g	20927
gene-DEHA2F12562g	10547
gene-DEHA2F12584g	2587
gene-DEHA2F12606g	9386
gene-DEHA2F12628g	3190
gene-DEHA2F12650g	1770
gene-DEHA2F12672g	52
gene-DEHA2F12694g	652
gene-DEHA2F12716g	5677
gene-DEHA2F12738g	1727
gene-DEHA2F12760g	1620
gene-DEHA2F12782g	0
gene-DEHA2F12804g	6341
gene-DEHA2F12826g	15131
gene-DEHA2F12848g	6319
gene-DEHA2F12870g	4585
gene-DEHA2F12892g	2591
gene-DEHA2F12914g	3069
gene-DEHA2F12936g	6323
gene-DEHA2F12958g	432
gene-DEHA2F12980g	14559
gene-DEHA2F13002g	5927
gene-DEHA2F13024g	3524
gene-DEHA2F13046g	3023
gene-DEHA2F13068g	1658
gene-DEHA2F13090g	1326
gene-DEHA2F13112g	2459
gene-DEHA2F13134g	1749
gene-DEHA2F13156g	8111
gene-DEHA2F13178g	7089
gene-DEHA2F13200g	1969
gene-DEHA2F13222g	2246
gene-DEHA2F13244g	2585
gene-DEHA2F13266g	7917
gene-DEHA2F13288g	3624
gene-DEHA2F13310g	1296
gene-DEHA2F13332g	4483
gene-DEHA2F13354g	1502
gene-DEHA2F13376g	4629
gene-DEHA2F13398g	2845
gene-DEHA2F13420g	4722
gene-DEHA2F13442g	2248
gene-DEHA2F13464g	8611
gene-DEHA2F13486g	1346
gene-DEHA2F13508g	43
gene-DEHA2F13530g	5191
gene-DEHA2F13552g	6298
gene-DEHA2F13574g	2001
gene-DEHA2F13596g	2045
gene-DEHA2F13618g	1864
gene-DEHA2F13640g	2747
gene-DEHA2F13662r	2
gene-DEHA2F13684g	28239
gene-DEHA2F13706g	1200
gene-DEHA2F13728g	3062
gene-DEHA2F13750g	5838
gene-DEHA2F13772g	1576
gene-DEHA2F13794g	2487
gene-DEHA2F13816g	1728
gene-DEHA2F13838g	2876
gene-DEHA2F13860g	13778
gene-DEHA2F13882g	5488
gene-DEHA2F13904g	24141
gene-DEHA2F13926g	584
gene-DEHA2F13948g	3048
gene-DEHA2F13970g	1777
gene-DEHA2F13992g	14995
gene-DEHA2F14014g	2166
gene-DEHA2F14036g	701
gene-DEHA2F14058g	4916
gene-DEHA2F14080g	1310
gene-DEHA2F14102g	489
gene-DEHA2F14124g	2536
gene-DEHA2F14146g	2499
gene-DEHA2F14168g	1113
gene-DEHA2F14190g	2666
gene-DEHA2F14212g	1545
gene-DEHA2F14234g	3596
gene-DEHA2F14256g	1917
gene-DEHA2F14278g	113
gene-DEHA2F14300g	1936
gene-DEHA2F14322g	28882
gene-DEHA2F14344g	1021
gene-DEHA2F14366g	6511
gene-DEHA2F14388r	6
gene-DEHA2F14410g	4356
gene-DEHA2F14432g	8409
gene-DEHA2F14454g	1739
gene-DEHA2F14476g	10574
gene-DEHA2F14498g	3105
gene-DEHA2F14520g	3845
gene-DEHA2F14542g	721
gene-DEHA2F14564g	4551
gene-DEHA2F14586g	4605
gene-DEHA2F14608g	2222
gene-DEHA2F14630g	2203
gene-DEHA2F14652g	2254
gene-DEHA2F14674g	2140
gene-DEHA2F14696g	3365
gene-DEHA2F14718g	3976
gene-DEHA2F14740g	25404
gene-DEHA2F14762g	3512
gene-DEHA2F14784g	3521
gene-DEHA2F14806g	1506
gene-DEHA2F14828g	2766
gene-DEHA2F14850g	4027
gene-DEHA2F14872g	2774
gene-DEHA2F14894g	6
gene-DEHA2F14916g	1922
gene-DEHA2F14938g	6806
gene-DEHA2F14960g	6629
gene-DEHA2F14982g	24785
gene-DEHA2F15004g	24
gene-DEHA2F15026g	17
gene-DEHA2F15048g	1517
gene-DEHA2F15070g	12698
gene-DEHA2F15092g	4236
gene-DEHA2F15114g	6977
gene-DEHA2F15136g	3350
gene-DEHA2F15158g	1445
gene-DEHA2F15180g	3223
gene-DEHA2F15202g	6571
gene-DEHA2F15224g	3771
gene-DEHA2F15246g	3609
gene-DEHA2F15268g	2966
gene-DEHA2F15290g	2002
gene-DEHA2F15312g	1350
gene-DEHA2F15334g	924
gene-DEHA2F15356g	6129
gene-DEHA2F15378g	1183
gene-DEHA2F15400g	429
gene-DEHA2F15422g	13830
gene-DEHA2F15444g	685
gene-DEHA2F15466g	2648
gene-DEHA2F15488g	1920
gene-DEHA2F15510g	2454
gene-DEHA2F15532g	506
gene-DEHA2F15554g	1362
gene-DEHA2F15576g	2322
gene-DEHA2F15598g	3319
gene-DEHA2F15620g	5300
gene-DEHA2F15642g	3566
gene-DEHA2F15664g	2943
gene-DEHA2F15686g	201
gene-DEHA2F15708g	8683
gene-DEHA2F15730g	925
gene-DEHA2F15752g	4287
gene-DEHA2F15774g	1553
gene-DEHA2F15796g	2761
gene-DEHA2F15818g	1893
gene-DEHA2F15840g	2635
gene-DEHA2F15862g	4377
gene-DEHA2F15884g	2527
gene-DEHA2F15906g	670
gene-DEHA2F15928g	2155
gene-DEHA2F15950g	4950
gene-DEHA2F15972g	920
gene-DEHA2F15994g	4710
gene-DEHA2F16016g	1622
gene-DEHA2F16038g	6656
gene-DEHA2F16060g	4534
gene-DEHA2F16082g	3504
gene-DEHA2F16104g	3759
gene-DEHA2F16126g	2104
gene-DEHA2F16148g	1305
gene-DEHA2F16170g	5398
gene-DEHA2F16192g	4244
gene-DEHA2F16214g	135
gene-DEHA2F16236g	5899
gene-DEHA2F16258g	3439
gene-DEHA2F16280g	1576
gene-DEHA2F16302g	2852
gene-DEHA2F16324g	4271
gene-DEHA2F16346g	2273
gene-DEHA2F16368g	1819
gene-DEHA2F16390g	7029
gene-DEHA2F16412g	759
gene-DEHA2F16434g	8273
gene-DEHA2F16456g	5705
gene-DEHA2F16478g	16912
gene-DEHA2F16500g	1065
gene-DEHA2F16522g	6884
gene-DEHA2F16544g	12553
gene-DEHA2F16566g	11344
gene-DEHA2F16588g	4740
gene-DEHA2F16610g	3951
gene-DEHA2F16632g	3732
gene-DEHA2F16654g	107
gene-DEHA2F16676g	1742
gene-DEHA2F16698g	9706
gene-DEHA2F16720g	4993
gene-DEHA2F16742g	1013
gene-DEHA2F16764g	2999
gene-DEHA2F16786g	5074
gene-DEHA2F16808g	3642
gene-DEHA2F16830g	68
gene-DEHA2F16852g	4687
gene-DEHA2F16874g	1554
gene-DEHA2F16896g	1541
gene-DEHA2F16918g	2229
gene-DEHA2F16940g	1365
gene-DEHA2F16962g	75
gene-DEHA2F16984g	6704
gene-DEHA2F17006g	5126
gene-DEHA2F17028g	497
gene-DEHA2F17050g	2058
gene-DEHA2F17072g	1813
gene-DEHA2F17094g	10282
gene-DEHA2F17116g	14658
gene-DEHA2F17138g	4139
gene-DEHA2F17160g	7206
gene-DEHA2F17182g	9527
gene-DEHA2F17204g	30619
gene-DEHA2F17226g	3502
gene-DEHA2F17248g	2790
gene-DEHA2F17270g	939
gene-DEHA2F17292g	702
gene-DEHA2F17314g	1858
gene-DEHA2F17336g	1760
gene-DEHA2F17358g	8551
gene-DEHA2F17380g	1212
gene-DEHA2F17402g	86
gene-DEHA2F17424g	16951
gene-DEHA2F17446g	3875
gene-DEHA2F17468g	4519
gene-DEHA2F17490g	1891
gene-DEHA2F17512g	2137
gene-DEHA2F17534g	3180
gene-DEHA2F17556g	1261
gene-DEHA2F17578g	244
gene-DEHA2F17600g	2836
gene-DEHA2F17622g	4174
gene-DEHA2F17644g	1164
gene-DEHA2F17666g	2111
gene-DEHA2F17688g	1496
gene-DEHA2F17710g	3125
gene-DEHA2F17732g	10438
gene-DEHA2F17754g	5963
gene-DEHA2F17776g	11338
gene-DEHA2F17798g	12216
gene-DEHA2F17820g	414
gene-DEHA2F17842g	1429
gene-DEHA2F17864g	2541
gene-DEHA2F17886g	4326
gene-DEHA2F17908g	165
gene-DEHA2F17930g	403
gene-DEHA2F17952g	1814
gene-DEHA2F17974r	43
gene-DEHA2F17996g	1013
gene-DEHA2F18018g	4459
gene-DEHA2F18040g	874
gene-DEHA2F18062g	5243
gene-DEHA2F18084r	9
gene-DEHA2F18106g	3042
gene-DEHA2F18128g	2510
gene-DEHA2F18150g	3265
gene-DEHA2F18172g	3222
gene-DEHA2F18194g	2589
gene-DEHA2F18216g	30412
gene-DEHA2F18238g	9371
gene-DEHA2F18260g	1104
gene-DEHA2F18282g	5636
gene-DEHA2F18304g	3315
gene-DEHA2F18634g	1255
gene-DEHA2F18656g	17806
gene-DEHA2F18678g	3581
gene-DEHA2F18700g	1183
gene-DEHA2F18722g	4971
gene-DEHA2F18744g	10624
gene-DEHA2F18766g	9454
gene-DEHA2F18788g	3724
gene-DEHA2F18810g	5482
gene-DEHA2F18832g	9726
gene-DEHA2F18854g	984
gene-DEHA2F18876g	2668
gene-DEHA2F18898g	1757
gene-DEHA2F18920g	552
gene-DEHA2F18964g	1531
gene-DEHA2F18986g	7013
gene-DEHA2F19008g	1388
gene-DEHA2F19030g	1521
gene-DEHA2F19052g	10389
gene-DEHA2F19074g	3639
gene-DEHA2F19096g	4726
gene-DEHA2F19118g	179
gene-DEHA2F19140g	4163
gene-DEHA2F19162g	6350
gene-DEHA2F19184g	1396
gene-DEHA2F19206g	7
gene-DEHA2F19228g	6315
gene-DEHA2F19250g	2455
gene-DEHA2F19272g	7657
gene-DEHA2F19294g	2900
gene-DEHA2F19316g	5888
gene-DEHA2F19338g	3166
gene-DEHA2F19360g	1364
gene-DEHA2F19382g	9559
gene-DEHA2F19404g	2051
gene-DEHA2F19426g	2121
gene-DEHA2F19448g	2271
gene-DEHA2F19470g	1286
gene-DEHA2F19492g	1417
gene-DEHA2F19514g	11698
gene-DEHA2F19536g	101
gene-DEHA2F19558g	2420
gene-DEHA2F19580g	47
gene-DEHA2F19602g	4297
gene-DEHA2F19624g	4992
gene-DEHA2F19646g	4381
gene-DEHA2F19668g	2619
gene-DEHA2F19690g	5774
gene-DEHA2F19712g	431
gene-DEHA2F19734g	82
gene-DEHA2F19756g	554
gene-DEHA2F19778g	4190
gene-DEHA2F19800g	1251
gene-DEHA2F19822g	2043
gene-DEHA2F19910g	2761
gene-DEHA2F19932g	25068
gene-DEHA2F19954g	3124
gene-DEHA2F19976g	3879
gene-DEHA2F19998g	2661
gene-DEHA2F20020g	6125
gene-DEHA2F20042g	2082
gene-DEHA2F20064g	5841
gene-DEHA2F20086g	4662
gene-DEHA2F20108g	8003
gene-DEHA2F20130g	2238
gene-DEHA2F20152g	2931
gene-DEHA2F20174g	6390
gene-DEHA2F20196g	2483
gene-DEHA2F20218g	4757
gene-DEHA2F20240g	1289
gene-DEHA2F20262g	2187
gene-DEHA2F20284g	393
gene-DEHA2F20306g	847
gene-DEHA2F20328g	8437
gene-DEHA2F20350g	1224
gene-DEHA2F20372g	2600
gene-DEHA2F20394g	9920
gene-DEHA2F20416g	4
gene-DEHA2F20438g	12
gene-DEHA2F20460g	2460
gene-DEHA2F20482g	2059
gene-DEHA2F20504g	2500
gene-DEHA2F20526g	1356
gene-DEHA2F20548g	2841
gene-DEHA2F20570g	7
gene-DEHA2F20592g	10063
gene-DEHA2F20614g	1971
gene-DEHA2F20636g	2276
gene-DEHA2F20658g	12279
gene-DEHA2F20680g	2104
gene-DEHA2F20702g	6482
gene-DEHA2F20724g	820
gene-DEHA2F20746g	905
gene-DEHA2F20768g	4199
gene-DEHA2F20790g	1029
gene-DEHA2F20812g	7264
gene-DEHA2F20834g	4766
gene-DEHA2F20856g	3134
gene-DEHA2F20878g	5140
gene-DEHA2F20900g	16644
gene-DEHA2F20922g	862
gene-DEHA2F20944g	12081
gene-DEHA2F20966g	3928
gene-DEHA2F20988g	6904
gene-DEHA2F21010g	1286
gene-DEHA2F21032g	2692
gene-DEHA2F21054g	7375
gene-DEHA2F21076g	6500
gene-DEHA2F21098g	8137
gene-DEHA2F21120g	11601
gene-DEHA2F21142g	3610
gene-DEHA2F21164g	2669
gene-DEHA2F21186g	1004
gene-DEHA2F21208g	3760
gene-DEHA2F21230g	577
gene-DEHA2F21252g	948
gene-DEHA2F21274g	748
gene-DEHA2F21296r	16
gene-DEHA2F21318g	1703
gene-DEHA2F21340g	3205
gene-DEHA2F21362g	2695
gene-DEHA2F21384g	9196
gene-DEHA2F21406g	293
gene-DEHA2F21428g	1718
gene-DEHA2F21450g	11126
gene-DEHA2F21472g	2969
gene-DEHA2F21494g	9455
gene-DEHA2F21516g	5978
gene-DEHA2F21538g	4739
gene-DEHA2F21560g	705
gene-DEHA2F21582g	4849
gene-DEHA2F21604g	2380
gene-DEHA2F21626g	994
gene-DEHA2F21648g	3683
gene-DEHA2F21670g	6882
gene-DEHA2F21692g	2976
gene-DEHA2F21714r	0
gene-DEHA2F21736g	2694
gene-DEHA2F21758g	1774
gene-DEHA2F21780r	5
gene-DEHA2F21802g	631
gene-DEHA2F21824g	1824
gene-DEHA2F21846g	1290
gene-DEHA2F21868g	2591
gene-DEHA2F21890g	12068
gene-DEHA2F21912g	2204
gene-DEHA2F21934g	1285
gene-DEHA2F21956g	3261
gene-DEHA2F21978g	2554
gene-DEHA2F22000g	1548
gene-DEHA2F22022g	1899
gene-DEHA2F22044g	279
gene-DEHA2F22066g	2548
gene-DEHA2F22088g	1217
gene-DEHA2F22110g	10616
gene-DEHA2F22132g	115
gene-DEHA2F22154g	2216
gene-DEHA2F22176g	3066
gene-DEHA2F22198g	2052
gene-DEHA2F22220g	35
gene-DEHA2F22242g	10292
gene-DEHA2F22264g	9486
gene-DEHA2F22286g	3319
gene-DEHA2F22308g	21234
gene-DEHA2F22330g	2386
gene-DEHA2F22352g	7692
gene-DEHA2F22374g	8099
gene-DEHA2F22396g	19
gene-DEHA2F22418g	176
gene-DEHA2F22440g	705
gene-DEHA2F22462g	1047
gene-DEHA2F22484g	4351
gene-DEHA2F22506g	9702
gene-DEHA2F22528g	1794
gene-DEHA2F22550g	8596
gene-DEHA2F22572g	4372
gene-DEHA2F22594g	1095
gene-DEHA2F22616g	4092
gene-DEHA2F22638g	6834
gene-DEHA2F22660g	10727
gene-DEHA2F22682g	11078
gene-DEHA2F22704g	2138
gene-DEHA2F22726g	4097
gene-DEHA2F22748g	9154
gene-DEHA2F22770g	18691
gene-DEHA2F22792g	114
gene-DEHA2F22814g	0
gene-DEHA2F22836g	10444
gene-DEHA2F22858g	4530
gene-DEHA2F22880g	1780
gene-DEHA2F22902g	7331
gene-DEHA2F22924g	947
gene-DEHA2F22946g	1488
gene-DEHA2F22968g	1057
gene-DEHA2F22990g	2431
gene-DEHA2F23012g	14246
gene-DEHA2F23034r	0
gene-DEHA2F23056r	0
gene-DEHA2F23078g	919
gene-DEHA2F23100g	218
gene-DEHA2F23122g	4288
gene-DEHA2F23144g	4801
gene-DEHA2F23166g	7913
gene-DEHA2F23188g	3295
gene-DEHA2F23210g	5466
gene-DEHA2F23232g	2293
gene-DEHA2F23254g	155
gene-DEHA2F23276g	2943
gene-DEHA2F23298g	1254
gene-DEHA2F23320g	2657
gene-DEHA2F23342g	19499
gene-DEHA2F23364g	4192
gene-DEHA2F23386g	3460
gene-DEHA2F23408g	7113
gene-DEHA2F23430g	1450
gene-DEHA2F23452g	7691
gene-DEHA2F23474g	6562
gene-DEHA2F23496g	17317
gene-DEHA2F23518g	3375
gene-DEHA2F23540g	482
gene-DEHA2F23562g	1610
gene-DEHA2F23584g	685
gene-DEHA2F23606g	208
gene-DEHA2F23628g	285
gene-DEHA2F23650g	1333
gene-DEHA2F23672g	3464
gene-DEHA2F23694g	3686
gene-DEHA2F23716g	1579
gene-DEHA2F23738g	3171
gene-DEHA2F23760g	1540
gene-DEHA2F23782g	8578
gene-DEHA2F23804g	2574
gene-DEHA2F23826g	2079
gene-DEHA2F23848g	10151
gene-DEHA2F23870g	4996
gene-DEHA2F23892g	7847
gene-DEHA2F23914g	929
gene-DEHA2F23936r	0
gene-DEHA2F23958g	3382
gene-DEHA2F23980g	7051
gene-DEHA2F24002g	4803
gene-DEHA2F24024g	5846
gene-DEHA2F24046g	5254
gene-DEHA2F24068g	1550
gene-DEHA2F24090g	2869
gene-DEHA2F24112g	3681
gene-DEHA2F24134g	1349
gene-DEHA2F24156g	5693
gene-DEHA2F24178g	3885
gene-DEHA2F24200g	2209
gene-DEHA2F24222g	1262
gene-DEHA2F24244g	632
gene-DEHA2F24266g	3407
gene-DEHA2F24288g	2704
gene-DEHA2F24310g	3665
gene-DEHA2F24332g	849
gene-DEHA2F24354g	1621
gene-DEHA2F24376r	3
gene-DEHA2F24398g	48329
gene-DEHA2F24420g	1490
gene-DEHA2F24442g	4261
gene-DEHA2F24464g	1606
gene-DEHA2F24486g	2382
gene-DEHA2F24508g	3043
gene-DEHA2F24530g	2021
gene-DEHA2F24552g	1646
gene-DEHA2F24574g	535
gene-DEHA2F24596g	1291
gene-DEHA2F24618g	2056
gene-DEHA2F24640g	3049
gene-DEHA2F24662g	4300
gene-DEHA2F24684r	6
gene-DEHA2F24706g	1859
gene-DEHA2F24728g	2063
gene-DEHA2F24750g	8410
gene-DEHA2F24772g	190
gene-DEHA2F24794g	5308
gene-DEHA2F24816g	2306
gene-DEHA2F24838g	2650
gene-DEHA2F24860g	8385
gene-DEHA2F24882g	5322
gene-DEHA2F24904g	1693
gene-DEHA2F24926g	6031
gene-DEHA2F24948g	1788
gene-DEHA2F24970g	46
gene-DEHA2F24992g	4471
gene-DEHA2F25014g	4705
gene-DEHA2F25036g	1285
gene-DEHA2F25058g	21105
gene-DEHA2F25080g	2595
gene-DEHA2F25102g	9921
gene-DEHA2F25124g	6023
gene-DEHA2F25146g	17422
gene-DEHA2F25168g	848
gene-DEHA2F25190g	1283
gene-DEHA2F25212g	2884
gene-DEHA2F25234g	5072
gene-DEHA2F25256g	2171
gene-DEHA2F25278g	2252
gene-DEHA2F25300g	2415
gene-DEHA2F25322g	4194
gene-DEHA2F25344g	7141
gene-DEHA2F25366g	3
gene-DEHA2F25388g	1884
gene-DEHA2F25410g	1019
gene-DEHA2F25432g	2305
gene-DEHA2F25454g	1272
gene-DEHA2F25476g	4734
gene-DEHA2F25498g	4969
gene-DEHA2F25520g	1225
gene-DEHA2F25542g	1304
gene-DEHA2F25564g	7115
gene-DEHA2F25586g	4791
gene-DEHA2F25608g	17
gene-DEHA2F25630g	1362
gene-DEHA2F25652g	1625
gene-DEHA2F25674g	859
gene-DEHA2F25696g	1474
gene-DEHA2F25718g	8572
gene-DEHA2F25740g	12250
gene-DEHA2F25762g	1558
gene-DEHA2F25784g	7316
gene-DEHA2F25806g	3304
gene-DEHA2F25828g	1853
gene-DEHA2F25850g	2663
gene-DEHA2F25872g	3164
gene-DEHA2F25894g	2335
gene-DEHA2F25916g	3
gene-DEHA2F25938g	2793
gene-DEHA2F25960g	5113
gene-DEHA2F25982g	2167
gene-DEHA2F26004g	4958
gene-DEHA2F26026g	3009
gene-DEHA2F26048g	5741
gene-DEHA2F26070g	9102
gene-DEHA2F26092g	3596
gene-DEHA2F26114g	7035
gene-DEHA2F26136g	2209
gene-DEHA2F26158g	33
gene-DEHA2F26180g	2356
gene-DEHA2F26202g	1311
gene-DEHA2F26224g	3474
gene-DEHA2F26246g	2504
gene-DEHA2F26268g	1981
gene-DEHA2F26290g	1829
gene-DEHA2F26312g	2216
