Geneid	RNA STAR on 1MNaCl1: mapped.bam
gene-DEHA2D10604g	5863
gene-DEHA2D10626g	9074
gene-DEHA2D10648g	2813
gene-DEHA2D10670g	0
gene-DEHA2D10692r	0
gene-DEHA2D10714g	6528
gene-DEHA2D10736g	5595
gene-DEHA2D10758g	1314
gene-DEHA2D10769g	117
gene-DEHA2D10780g	1809
gene-DEHA2D10802g	3889
gene-DEHA2D10824g	7318
gene-DEHA2D10846r	15
gene-DEHA2D10868g	2449
gene-DEHA2D10890g	4594
gene-DEHA2D10912g	4575
gene-DEHA2D10934g	4418
gene-DEHA2D10956g	494
gene-DEHA2D10978g	3406
gene-DEHA2D11000g	2795
gene-DEHA2D11022g	7043
gene-DEHA2D11044g	47206
gene-DEHA2D11066g	599
gene-DEHA2D11088g	6483
gene-DEHA2D11110g	20371
gene-DEHA2D11132g	2
gene-DEHA2D11154g	1497
gene-DEHA2D11176g	1039
gene-DEHA2D11198g	5526
gene-DEHA2D11220g	4418
gene-DEHA2D11242g	2542
gene-DEHA2D11264g	5146
gene-DEHA2D11286g	4313
gene-DEHA2D11308g	5337
gene-DEHA2D11330g	1848
gene-DEHA2D11352g	881
gene-DEHA2D11374g	10593
gene-DEHA2D11396g	11326
gene-DEHA2D11418g	4353
gene-DEHA2D11440g	8139
gene-DEHA2D11462g	4341
gene-DEHA2D11484g	66
gene-DEHA2D11506g	443
gene-DEHA2D11528g	3518
gene-DEHA2D11550g	26
gene-DEHA2D11572g	2003
gene-DEHA2D11594g	3220
gene-DEHA2D11616g	2609
gene-DEHA2D11638g	2480
gene-DEHA2D11660g	5545
gene-DEHA2D11682g	17380
gene-DEHA2D11704g	363
gene-DEHA2D11726g	19
gene-DEHA2D11748g	7749
gene-DEHA2D11770g	381
gene-DEHA2D11792g	4844
gene-DEHA2D11814g	4595
gene-DEHA2D11836g	3399
gene-DEHA2D11858g	2542
gene-DEHA2D11880g	5966
gene-DEHA2D11902g	11642
gene-DEHA2D11924g	3619
gene-DEHA2D11946g	2057
gene-DEHA2D11968g	34225
gene-DEHA2D11990g	13224
gene-DEHA2D12012g	30083
gene-DEHA2D12034g	21248
gene-DEHA2D12056g	8889
gene-DEHA2D12078g	1463
gene-DEHA2D12100g	1132
gene-DEHA2D12122g	1102
gene-DEHA2D12144g	258
gene-DEHA2D12166g	2341
gene-DEHA2D12188g	2629
gene-DEHA2D12210g	401
gene-DEHA2D12232g	4670
gene-DEHA2D12254g	5521
gene-DEHA2D12276g	2907
gene-DEHA2D12298g	342
gene-DEHA2D12320g	7663
gene-DEHA2D12342g	1453
gene-DEHA2D12364g	1163
gene-DEHA2D12386g	2436
gene-DEHA2D12408g	2053
gene-DEHA2D12430g	4849
gene-DEHA2D12452g	2523
gene-DEHA2D12474g	6465
gene-DEHA2D12496g	18019
gene-DEHA2D12518g	4752
gene-DEHA2D12540g	10243
gene-DEHA2D12562g	10860
gene-DEHA2D12584g	41909
gene-DEHA2D12606g	8222
gene-DEHA2D12628g	2656
gene-DEHA2D12650g	1779
gene-DEHA2D12672g	931
gene-DEHA2D12694g	38946
gene-DEHA2D12716g	37360
gene-DEHA2D12738g	1993
gene-DEHA2D12760g	2079
gene-DEHA2D12782g	2923
gene-DEHA2D12804g	1533
gene-DEHA2D12826g	11
gene-DEHA2D12848g	21814
gene-DEHA2D12870g	1714
gene-DEHA2D12892g	340
gene-DEHA2D12914g	8
gene-DEHA2D12936g	637
gene-DEHA2D12958g	732
gene-DEHA2D12980g	4609
gene-DEHA2D13002g	3694
gene-DEHA2D13024g	3145
gene-DEHA2D13046g	1177
gene-DEHA2D13068g	2598
gene-DEHA2D13090g	847
gene-DEHA2D13112g	6082
gene-DEHA2D13134g	3654
gene-DEHA2D13156g	4067
gene-DEHA2D13178g	17743
gene-DEHA2D13200g	1957
gene-DEHA2D13222g	4712
gene-DEHA2D13244g	3326
gene-DEHA2D13266g	3770
gene-DEHA2D13288g	1226
gene-DEHA2D13310g	3207
gene-DEHA2D13332g	6253
gene-DEHA2D13354g	10423
gene-DEHA2D13376g	10592
gene-DEHA2D13398g	55909
gene-DEHA2D13420g	2813
gene-DEHA2D13442g	1171
gene-DEHA2D13464g	3667
gene-DEHA2D13486g	3460
gene-DEHA2D13508g	3766
gene-DEHA2D13530g	5858
gene-DEHA2D13552g	5108
gene-DEHA2D13574g	3013
gene-DEHA2D13596g	2458
gene-DEHA2D13618g	6030
gene-DEHA2D13640g	19048
gene-DEHA2D13662g	342
gene-DEHA2D13684g	153
gene-DEHA2D13706g	6946
gene-DEHA2D13728g	28529
gene-DEHA2D13750g	3025
gene-DEHA2D13772g	5130
gene-DEHA2D13794g	4068
gene-DEHA2D13816g	6055
gene-DEHA2D13838g	4578
gene-DEHA2D13860g	3635
gene-DEHA2D13882g	2598
gene-DEHA2D13904g	12674
gene-DEHA2D13926g	8536
gene-DEHA2D13948g	4137
gene-DEHA2D13970g	2109
gene-DEHA2D13992g	3092
gene-DEHA2D14014g	2379
gene-DEHA2D14036g	4922
gene-DEHA2D14058g	24
gene-DEHA2D14080g	4235
gene-DEHA2D14102g	1225
gene-DEHA2D14124g	4810
gene-DEHA2D14146g	9
gene-DEHA2D14168g	4115
gene-DEHA2D14190g	3495
gene-DEHA2D14212g	5559
gene-DEHA2D14234g	1429
gene-DEHA2D14256g	7493
gene-DEHA2D14278g	1566
gene-DEHA2D14300g	4323
gene-DEHA2D14322g	4139
gene-DEHA2D14344g	7175
gene-DEHA2D14366g	47
gene-DEHA2D14388g	97
gene-DEHA2D14410g	16506
gene-DEHA2D14432g	4538
gene-DEHA2D14454g	5408
gene-DEHA2D14476g	14099
gene-DEHA2D14498g	4067
gene-DEHA2D14520g	3124
gene-DEHA2D14542g	1549
gene-DEHA2D14564g	2162
gene-DEHA2D14586g	4389
gene-DEHA2D14608g	5305
gene-DEHA2D14630g	13
gene-DEHA2D14652g	6637
gene-DEHA2D14674g	5754
gene-DEHA2D14696g	2189
gene-DEHA2D14718g	1584
gene-DEHA2D14740g	127
gene-DEHA2D14762g	5315
gene-DEHA2D14784g	1394
gene-DEHA2D14806g	9394
gene-DEHA2D14828g	759
gene-DEHA2D14850g	5034
gene-DEHA2D14872g	1108
gene-DEHA2D14894g	665
gene-DEHA2D14916g	4606
gene-DEHA2D14938g	6303
gene-DEHA2D14960g	13368
gene-DEHA2D14982g	2246
gene-DEHA2D15004g	846
gene-DEHA2D15026g	2091
gene-DEHA2D15048g	35241
gene-DEHA2D15070g	1109
gene-DEHA2D15092g	15874
gene-DEHA2D15114g	1521
gene-DEHA2D15136g	972
gene-DEHA2D15158g	2654
gene-DEHA2D15180g	2798
gene-DEHA2D15202g	7
gene-DEHA2D15224g	51948
gene-DEHA2D15246g	2256
gene-DEHA2D15268g	4156
gene-DEHA2D15290g	14911
gene-DEHA2D15312g	12497
gene-DEHA2D15334g	897
gene-DEHA2D15356g	22414
gene-DEHA2D15378g	326
gene-DEHA2D15400g	4323
gene-DEHA2D15422g	1937
gene-DEHA2D15444g	7876
gene-DEHA2D15466g	1774
gene-DEHA2D15488g	3253
gene-DEHA2D15510g	4986
gene-DEHA2D15532g	15678
gene-DEHA2D15554g	19259
gene-DEHA2D15576g	7353
gene-DEHA2D15598g	1568
gene-DEHA2D15620g	429
gene-DEHA2D15642g	3561
gene-DEHA2D15664g	18492
gene-DEHA2D15686g	4539
gene-DEHA2D15708g	14817
gene-DEHA2D15730g	12039
gene-DEHA2D15752g	2342
gene-DEHA2D15774r	10
gene-DEHA2D15796g	282
gene-DEHA2D15818g	5498
gene-DEHA2D15840g	34977
gene-DEHA2D15862g	5561
gene-DEHA2D15884g	3497
gene-DEHA2D15906g	2798
gene-DEHA2D15928g	2826
gene-DEHA2D15950g	9446
gene-DEHA2D15972g	6891
gene-DEHA2D15994g	17151
gene-DEHA2D16016g	1293
gene-DEHA2D16038g	60
gene-DEHA2D16060g	1326
gene-DEHA2D16082g	4603
gene-DEHA2D16104g	963
gene-DEHA2D16126g	4299
gene-DEHA2D16148g	2141
gene-DEHA2D16170g	957
gene-DEHA2D16192g	7359
gene-DEHA2D16214g	4783
gene-DEHA2D16236g	3142
gene-DEHA2D16258g	6644
gene-DEHA2D16280g	11060
gene-DEHA2D16302g	279
gene-DEHA2D16324g	4140
gene-DEHA2D16346g	3395
gene-DEHA2D16368g	4606
gene-DEHA2D16390g	3713
gene-DEHA2D16412g	1779
gene-DEHA2D16434g	2154
gene-DEHA2D16456g	41701
gene-DEHA2D16478g	38
gene-DEHA2D16500g	1560
gene-DEHA2D16522g	6030
gene-DEHA2D16544g	1044
gene-DEHA2D16566g	4133
gene-DEHA2D16588g	35676
gene-DEHA2D16610g	58751
gene-DEHA2D16632g	2357
gene-DEHA2D16654g	1132
gene-DEHA2D16676g	3522
gene-DEHA2D16698g	3708
gene-DEHA2D16720g	6172
gene-DEHA2D16742g	1246
gene-DEHA2D16764g	4054
gene-DEHA2D16786g	8113
gene-DEHA2D16808g	2538
gene-DEHA2D16830g	3155
gene-DEHA2D16852r	19
gene-DEHA2D16896g	3731
gene-DEHA2D16918g	4585
gene-DEHA2D16940g	2759
gene-DEHA2D16962g	1786
gene-DEHA2D16984g	25873
gene-DEHA2D17006r	86
gene-DEHA2D17028g	5525
gene-DEHA2D17050r	12
gene-DEHA2D17072g	7072
gene-DEHA2D17094g	11798
gene-DEHA2D17116g	8358
gene-DEHA2D17138g	3117
gene-DEHA2D17160g	3357
gene-DEHA2D17182r	2
gene-DEHA2D17204g	2112
gene-DEHA2D17226g	13
gene-DEHA2D17248g	7521
gene-DEHA2D17270g	3774
gene-DEHA2D17292g	6415
gene-DEHA2D17314g	4368
gene-DEHA2D17336g	55
gene-DEHA2D17358g	3384
gene-DEHA2D17380g	5660
gene-DEHA2D17402g	3328
gene-DEHA2D17424r	0
gene-DEHA2D17446g	645
gene-DEHA2D17468g	6043
gene-DEHA2D17490g	1787
gene-DEHA2D17512g	30114
gene-DEHA2D17534g	861
gene-DEHA2D17556g	2915
gene-DEHA2D17578g	4613
gene-DEHA2D17600g	3299
gene-DEHA2D17622g	15358
gene-DEHA2D17644g	4983
gene-DEHA2D17666r	0
gene-DEHA2D17688g	2444
gene-DEHA2D17710g	17190
gene-DEHA2D17732g	30252
gene-DEHA2D17754g	3304
gene-DEHA2D17776g	2252
gene-DEHA2D17798g	42823
gene-DEHA2D17820g	1738
gene-DEHA2D17842g	9777
gene-DEHA2D17864g	4999
gene-DEHA2D17886g	7044
gene-DEHA2D17908g	1503
gene-DEHA2D17930g	2790
gene-DEHA2D17952g	50
gene-DEHA2D17974g	172
gene-DEHA2D17996g	12308
gene-DEHA2D18018g	1483
gene-DEHA2D18040g	1755
gene-DEHA2D18062g	2821
gene-DEHA2D18084g	4961
gene-DEHA2D18106g	1120
gene-DEHA2D18128g	548
gene-DEHA2D18150g	7935
gene-DEHA2D18172g	8
gene-DEHA2D18194g	43
gene-DEHA2D18216g	5954
gene-DEHA2D18238g	445
gene-DEHA2D18260r	0
gene-DEHA2D18282g	1283
gene-DEHA2D18304g	9323
gene-DEHA2D18326g	8266
gene-DEHA2D18348g	3957
gene-DEHA2D18370g	4001
gene-DEHA2D18392g	5998
gene-DEHA2D18414g	3116
gene-DEHA2D18436g	210
gene-DEHA2D18458r	2
gene-DEHA2D18480g	1632
gene-DEHA2D18502g	2786
gene-DEHA2D18524g	1135
gene-DEHA2D18546g	1640
gene-DEHA2D18568g	8149
gene-DEHA2D18590g	4051
gene-DEHA2D18612g	3490
gene-DEHA2D18634g	6900
gene-DEHA2D18656g	232
gene-DEHA2D18678g	6278
gene-DEHA2D18700g	1699
gene-DEHA2D18722g	2509
gene-DEHA2D18744g	2324
gene-DEHA2D18766g	3109
gene-DEHA2D18788g	5939
gene-DEHA2D18810g	1881
gene-DEHA2D18832g	388
gene-DEHA2D18854g	1393
gene-DEHA2D18876g	8906
gene-DEHA2D18898g	1900
gene-DEHA2D18920g	130
gene-DEHA2D18942g	10
gene-DEHA2D18964g	4
gene-DEHA2D18986g	51
gene-DEHA2D19008g	760
gene-DEHA2D19030g	1618
gene-DEHA2D19052g	55
gene-DEHA2D19096g	419
gene-DEHA2D19118g	0
gene-DEHA2D19140g	0
gene-DEHA2D19162g	0
gene-DEHA2D19184g	0
gene-DEHA2D19206g	0
gene-DEHA2D19228g	0
gene-DEHA2D19250g	0
gene-DEHA2D19272g	1
gene-DEHA2D19294g	2
gene-DEHA2D19316g	0
gene-DEHA2D19338g	0
gene-DEHA2D19360g	0
gene-DEHA2D19382g	22
gene-DEHA2D19404g	4807
gene-DEHA2D19426g	0
gene-DEHA2D19448g	8
gene-DEHA2D19470g	133
gene-DEHA2E00110g	28
gene-DEHA2E00132g	27
gene-DEHA2E00154g	106
gene-DEHA2E00176g	329
gene-DEHA2E00198g	96
gene-DEHA2E00220g	624
gene-DEHA2E00242g	1391
gene-DEHA2E00264g	117
gene-DEHA2E00286g	21
gene-DEHA2E00308g	39
gene-DEHA2E00330g	23
gene-DEHA2E00352g	14
gene-DEHA2E00374g	18
gene-DEHA2E00396g	69
gene-DEHA2E00418g	75
gene-DEHA2E00440g	6063
gene-DEHA2E00484g	2510
gene-DEHA2E00506g	2040
gene-DEHA2E00528g	451
gene-DEHA2E00550g	238
gene-DEHA2E00572g	236
gene-DEHA2E00594g	526
gene-DEHA2E00616g	2792
gene-DEHA2E00638g	1696
gene-DEHA2E00660g	166
gene-DEHA2E00682g	33
gene-DEHA2E00704g	1196
gene-DEHA2E00726g	1965
gene-DEHA2E00748g	1489
gene-DEHA2E00770g	1370
gene-DEHA2E00792g	2
gene-DEHA2E00814g	214
gene-DEHA2E00836g	7300
gene-DEHA2E00858g	141
gene-DEHA2E00880g	1244
gene-DEHA2E00902g	894
gene-DEHA2E00924g	1301
gene-DEHA2E00946g	1166
gene-DEHA2E00968g	4
gene-DEHA2E00990g	172
gene-DEHA2E01012g	133
gene-DEHA2E01056g	1036
gene-DEHA2E01078g	4485
gene-DEHA2E01100g	2622
gene-DEHA2E01122g	1211
gene-DEHA2E01144g	16248
gene-DEHA2E01166g	170
gene-DEHA2E01188g	109
gene-DEHA2E01210g	506
gene-DEHA2E01232g	1355
gene-DEHA2E01254g	16
gene-DEHA2E01276g	228
gene-DEHA2E01298g	1502
gene-DEHA2E01320g	1025
gene-DEHA2E01342g	1
gene-DEHA2E01364g	53017
gene-DEHA2E01386g	2993
gene-DEHA2E01408g	4407
gene-DEHA2E01430g	7966
gene-DEHA2E01452g	4844
gene-DEHA2E01474g	6255
gene-DEHA2E01496g	5106
gene-DEHA2E01518g	3222
gene-DEHA2E01540g	5703
gene-DEHA2E01562g	5016
gene-DEHA2E01573g	8230
gene-DEHA2E01584g	6034
gene-DEHA2E01606g	4737
gene-DEHA2E01628g	7441
gene-DEHA2E01650g	1350
gene-DEHA2E01672g	175
gene-DEHA2E01694g	2239
gene-DEHA2E01716g	2824
gene-DEHA2E01738g	6836
gene-DEHA2E01760g	61
gene-DEHA2E01782g	8576
gene-DEHA2E01804g	1082
gene-DEHA2E01826g	1156
gene-DEHA2E01848g	12
gene-DEHA2E01870g	1871
gene-DEHA2E01892g	1861
gene-DEHA2E01914g	4947
gene-DEHA2E01936g	6604
gene-DEHA2E01958g	1375
gene-DEHA2E01980g	3870
gene-DEHA2E02002g	20127
gene-DEHA2E02024g	6848
gene-DEHA2E02046g	3188
gene-DEHA2E02068g	3254
gene-DEHA2E02090g	4278
gene-DEHA2E02112g	3417
gene-DEHA2E02134g	8916
gene-DEHA2E02156g	2176
gene-DEHA2E02178g	3739
gene-DEHA2E02200g	1453
gene-DEHA2E02222g	275
gene-DEHA2E02244g	3791
gene-DEHA2E02266g	20916
gene-DEHA2E02288g	1171
gene-DEHA2E02310r	2
gene-DEHA2E02332g	12145
gene-DEHA2E02354g	5600
gene-DEHA2E02376g	4451
gene-DEHA2E02398g	2636
gene-DEHA2E02420g	2836
gene-DEHA2E02442r	2
gene-DEHA2E02464g	243
gene-DEHA2E02486r	0
gene-DEHA2E02508g	2749
gene-DEHA2E02530g	314
gene-DEHA2E02552g	19
gene-DEHA2E02574g	32195
gene-DEHA2E02596g	30661
gene-DEHA2E02618g	2700
gene-DEHA2E02640g	2290
gene-DEHA2E02662g	4776
gene-DEHA2E02684r	2
gene-DEHA2E02706r	1
gene-DEHA2E02728g	2491
gene-DEHA2E02750g	2459
gene-DEHA2E02772g	251
gene-DEHA2E02794g	1261
gene-DEHA2E02816g	2387
gene-DEHA2E02838g	3708
gene-DEHA2E02860g	3655
gene-DEHA2E02882g	12920
gene-DEHA2E02904g	4872
gene-DEHA2E02926g	2755
gene-DEHA2E02948g	518
gene-DEHA2E02970g	9595
gene-DEHA2E02992g	4843
gene-DEHA2E03014r	0
gene-DEHA2E03036g	827
gene-DEHA2E03058g	3066
gene-DEHA2E03080r	0
gene-DEHA2E03102r	0
gene-DEHA2E03124g	3088
gene-DEHA2E03146g	8859
gene-DEHA2E03168g	1353
gene-DEHA2E03190g	4032
gene-DEHA2E03212g	3160
gene-DEHA2E03234g	4232
gene-DEHA2E03256g	1914
gene-DEHA2E03278g	2168
gene-DEHA2E03300g	2227
gene-DEHA2E03322g	4498
gene-DEHA2E03344g	4427
gene-DEHA2E03366g	2395
gene-DEHA2E03388g	2293
gene-DEHA2E03410g	8140
gene-DEHA2E03432r	1
gene-DEHA2E03454g	5945
gene-DEHA2E03476g	1645
gene-DEHA2E03498g	767
gene-DEHA2E03520g	3856
gene-DEHA2E03542g	4814
gene-DEHA2E03564g	16034
gene-DEHA2E03586g	2295
gene-DEHA2E03608g	10142
gene-DEHA2E03630g	10891
gene-DEHA2E03652g	23915
gene-DEHA2E03674g	14541
gene-DEHA2E03696g	3576
gene-DEHA2E03718g	4277
gene-DEHA2E03740g	852
gene-DEHA2E03762g	541
gene-DEHA2E03784g	12698
gene-DEHA2E03806g	8019
gene-DEHA2E03828g	5182
gene-DEHA2E03850g	3565
gene-DEHA2E03872g	59
gene-DEHA2E03894g	11134
gene-DEHA2E03916g	2667
gene-DEHA2E03938g	1240
gene-DEHA2E03960g	7919
gene-DEHA2E03982g	3653
gene-DEHA2E04004g	3450
gene-DEHA2E04026g	9356
gene-DEHA2E04048g	2
gene-DEHA2E04070g	86
gene-DEHA2E04092g	60
gene-DEHA2E04114r	1
gene-DEHA2E04136g	7134
gene-DEHA2E04158g	363
gene-DEHA2E04180g	803
gene-DEHA2E04202g	1062
gene-DEHA2E04224g	850
gene-DEHA2E04246g	105
gene-DEHA2E04268g	8272
gene-DEHA2E04290g	929
gene-DEHA2E04312g	1145
gene-DEHA2E04334g	2427
gene-DEHA2E04356g	7
gene-DEHA2E04378g	5120
gene-DEHA2E04400g	3147
gene-DEHA2E04422g	2006
gene-DEHA2E04444g	1994
gene-DEHA2E04466g	3143
gene-DEHA2E04488g	1846
gene-DEHA2E04510g	1875
gene-DEHA2E04532g	9344
gene-DEHA2E04554g	5108
gene-DEHA2E04576g	3660
gene-DEHA2E04598g	3600
gene-DEHA2E04620r	4
gene-DEHA2E04642g	5700
gene-DEHA2E04664g	3843
gene-DEHA2E04686g	2225
gene-DEHA2E04708g	5459
gene-DEHA2E04730g	2783
gene-DEHA2E04752g	6
gene-DEHA2E04774g	2385
gene-DEHA2E04796g	1
gene-DEHA2E04818r	0
gene-DEHA2E04840g	2558
gene-DEHA2E04862g	7355
gene-DEHA2E04884g	2335
gene-DEHA2E04906g	22357
gene-DEHA2E04928g	1511
gene-DEHA2E04950g	2234
gene-DEHA2E04972g	2732
gene-DEHA2E04994g	2839
gene-DEHA2E05016g	1948
gene-DEHA2E05038g	1428
gene-DEHA2E05060g	6454
gene-DEHA2E05082g	5203
gene-DEHA2E05104g	33781
gene-DEHA2E05126g	1651
gene-DEHA2E05148g	12259
gene-DEHA2E05170g	283
gene-DEHA2E05192g	4020
gene-DEHA2E05214g	4809
gene-DEHA2E05236g	2241
gene-DEHA2E05258g	1442
gene-DEHA2E05280r	2
gene-DEHA2E05302g	2770
gene-DEHA2E05324g	2240
gene-DEHA2E05346g	1794
gene-DEHA2E05368g	1210
gene-DEHA2E05390g	2331
gene-DEHA2E05412g	3478
gene-DEHA2E05434g	1339
gene-DEHA2E05456g	8
gene-DEHA2E05478g	14546
gene-DEHA2E05500g	21515
gene-DEHA2E05522g	3665
gene-DEHA2E05544g	6052
gene-DEHA2E05566g	19
gene-DEHA2E05588g	1780
gene-DEHA2E05610g	11424
gene-DEHA2E05632g	17151
gene-DEHA2E05654g	1898
gene-DEHA2E05676g	4357
gene-DEHA2E05698g	2108
gene-DEHA2E05720g	7649
gene-DEHA2E05742g	2543
gene-DEHA2E05764g	3
gene-DEHA2E05786g	7552
gene-DEHA2E05808g	40278
gene-DEHA2E05830g	1871
gene-DEHA2E05852g	6183
gene-DEHA2E05874g	5819
gene-DEHA2E05896g	2337
gene-DEHA2E05918g	2727
gene-DEHA2E05940g	1091
gene-DEHA2E05962g	45
gene-DEHA2E05984g	4156
gene-DEHA2E06006g	2482
gene-DEHA2E06028g	871
gene-DEHA2E06050g	7754
gene-DEHA2E06072g	4712
gene-DEHA2E06094g	1667
gene-DEHA2E06116g	1651
gene-DEHA2E06138g	1133
gene-DEHA2E06160g	1664
gene-DEHA2E06556g	17144
gene-DEHA2E06578g	2813
gene-DEHA2E06600g	25626
gene-DEHA2E06622g	7185
gene-DEHA2E06644g	3067
gene-DEHA2E06666g	2101
gene-DEHA2E06688g	6
gene-DEHA2E06710g	2135
gene-DEHA2E06732g	1801
gene-DEHA2E06754g	3832
gene-DEHA2E06776g	3637
gene-DEHA2E06798g	3220
gene-DEHA2E06820g	3247
gene-DEHA2E06842g	7406
gene-DEHA2E06864g	3847
gene-DEHA2E06886g	1990
gene-DEHA2E06908g	13411
gene-DEHA2E06930g	2924
gene-DEHA2E06952g	3320
gene-DEHA2E06974g	1963
gene-DEHA2E06996g	9795
gene-DEHA2E07018g	4135
gene-DEHA2E07040g	14781
gene-DEHA2E07062g	484
gene-DEHA2E07084g	15713
gene-DEHA2E07106g	3678
gene-DEHA2E07128g	1124
gene-DEHA2E07150g	3520
gene-DEHA2E07172g	3456
gene-DEHA2E07194g	3
gene-DEHA2E07216r	22
gene-DEHA2E07238g	2032
gene-DEHA2E07260g	12571
gene-DEHA2E07282g	344
gene-DEHA2E07304g	10509
gene-DEHA2E07326g	25
gene-DEHA2E07348g	1010
gene-DEHA2E07370g	4312
gene-DEHA2E07392g	558
gene-DEHA2E07414g	1023
gene-DEHA2E07436g	20597
gene-DEHA2E07458g	15192
gene-DEHA2E07480g	7161
gene-DEHA2E07502g	6894
gene-DEHA2E07524g	2593
gene-DEHA2E07546g	810
gene-DEHA2E07568g	38682
gene-DEHA2E07590g	1438
gene-DEHA2E07612g	313
gene-DEHA2E07634g	951
gene-DEHA2E07656g	3718
gene-DEHA2E07678g	305
gene-DEHA2E07700r	0
gene-DEHA2E07722g	17581
gene-DEHA2E07744g	487
gene-DEHA2E07766g	255
gene-DEHA2E07788g	97
gene-DEHA2E07810g	4684
gene-DEHA2E07832g	4282
gene-DEHA2E07854g	285
gene-DEHA2E07876g	4230
gene-DEHA2E07898g	5245
gene-DEHA2E07920g	6525
gene-DEHA2E07942g	614
gene-DEHA2E07964g	2604
gene-DEHA2E07986g	3938
gene-DEHA2E08008g	1618
gene-DEHA2E08030g	1750
gene-DEHA2E08052g	3413
gene-DEHA2E08074g	5900
gene-DEHA2E08096g	929
gene-DEHA2E08118g	1631
gene-DEHA2E08140g	14871
gene-DEHA2E08162g	117
gene-DEHA2E08184g	2480
gene-DEHA2E08206g	2346
gene-DEHA2E08228g	13924
gene-DEHA2E08250g	2138
gene-DEHA2E08272r	0
gene-DEHA2E08294g	1193
gene-DEHA2E08316g	3066
gene-DEHA2E08338g	52397
gene-DEHA2E08360g	10176
gene-DEHA2E08382g	7739
gene-DEHA2E08404g	53
gene-DEHA2E08426g	80
gene-DEHA2E08448g	2931
gene-DEHA2E08470g	4560
gene-DEHA2E08492g	3376
gene-DEHA2E08514g	1310
gene-DEHA2E08536g	4607
gene-DEHA2E08558g	1898
gene-DEHA2E08580g	3920
gene-DEHA2E08602g	272
gene-DEHA2E08624g	22713
gene-DEHA2E08646g	4666
gene-DEHA2E08668g	5470
gene-DEHA2E08690g	2320
gene-DEHA2E08712g	11372
gene-DEHA2E08734g	8730
gene-DEHA2E08756g	7513
gene-DEHA2E08778g	212
gene-DEHA2E08800g	1338
gene-DEHA2E08822g	3186
gene-DEHA2E08844r	1
gene-DEHA2E08866g	8542
gene-DEHA2E08888g	7252
gene-DEHA2E08910g	10426
gene-DEHA2E08932g	5661
gene-DEHA2E08954g	2429
gene-DEHA2E08976g	6038
gene-DEHA2E08998g	757
gene-DEHA2E09020g	6562
gene-DEHA2E09042g	5316
gene-DEHA2E09064g	4308
gene-DEHA2E09086g	4723
gene-DEHA2E09108g	1527
gene-DEHA2E09130g	4843
gene-DEHA2E09152g	2330
gene-DEHA2E09174g	8378
gene-DEHA2E09196g	4953
gene-DEHA2E09218g	1157
gene-DEHA2E09240g	2608
gene-DEHA2E09262g	1796
gene-DEHA2E09284g	2043
gene-DEHA2E09306g	580
gene-DEHA2E09328g	6350
gene-DEHA2E09350g	3822
gene-DEHA2E09372g	2897
gene-DEHA2E09394g	54
gene-DEHA2E09416g	3
gene-DEHA2E09438g	14
gene-DEHA2E09460g	6578
gene-DEHA2E09482g	7062
gene-DEHA2E09504g	1008
gene-DEHA2E09526g	3071
gene-DEHA2E09548g	4404
gene-DEHA2E09570g	3329
gene-DEHA2E09592g	1376
gene-DEHA2E09614g	3774
gene-DEHA2E09636g	1908
gene-DEHA2E09658g	5396
gene-DEHA2E09680g	4882
gene-DEHA2E09702g	2537
gene-DEHA2E09724g	2046
gene-DEHA2E09746g	5175
gene-DEHA2E09768g	2278
gene-DEHA2E09790g	1783
gene-DEHA2E09812g	4670
gene-DEHA2E09834g	13032
gene-DEHA2E09856g	2884
gene-DEHA2E09878g	2631
gene-DEHA2E09900g	2413
gene-DEHA2E09922g	5671
gene-DEHA2E09944g	641
gene-DEHA2E09966g	28451
gene-DEHA2E09988g	2285
gene-DEHA2E10010g	5595
gene-DEHA2E10032r	0
gene-DEHA2E10054g	3610
gene-DEHA2E10076g	5240
gene-DEHA2E10098g	2339
gene-DEHA2E10120g	3179
gene-DEHA2E10142g	11644
gene-DEHA2E10164g	995
gene-DEHA2E10186g	2694
gene-DEHA2E10208g	8081
gene-DEHA2E10230r	2
gene-DEHA2E10252g	6
gene-DEHA2E10274g	1581
gene-DEHA2E10296g	742
gene-DEHA2E10318g	2527
gene-DEHA2E10340r	0
gene-DEHA2E10362g	1017
gene-DEHA2E10384g	20370
gene-DEHA2E10406g	1134
gene-DEHA2E10428g	2015
gene-DEHA2E10450g	3197
gene-DEHA2E10472g	2033
gene-DEHA2E10494g	3007
gene-DEHA2E10516g	275
gene-DEHA2E10538g	2660
gene-DEHA2E10560g	749
gene-DEHA2E10582g	4375
gene-DEHA2E10604g	3139
gene-DEHA2E10626g	15896
gene-DEHA2E10648g	6102
gene-DEHA2E10670g	2130
gene-DEHA2E10692g	6938
gene-DEHA2E10714g	3529
gene-DEHA2E10736g	2528
gene-DEHA2E10758g	1675
gene-DEHA2E10780g	2615
gene-DEHA2E10802g	2022
gene-DEHA2E10824g	10624
gene-DEHA2E10846g	2955
gene-DEHA2E10868g	3901
gene-DEHA2E10890g	2951
gene-DEHA2E10912g	1749
gene-DEHA2E10934g	2760
gene-DEHA2E10956g	488
gene-DEHA2E10978g	11996
gene-DEHA2E11000g	5565
gene-DEHA2E11022g	7684
gene-DEHA2E11044g	2712
gene-DEHA2E11066g	3472
gene-DEHA2E11088g	4488
gene-DEHA2E11110g	1264
