Geneid	RNA STAR on Control5: mapped.bam
gene-DEHA2F06468g	1402
gene-DEHA2F06490g	1004
gene-DEHA2F06512g	2270
gene-DEHA2F06534g	2058
gene-DEHA2F06556g	947
gene-DEHA2F06578g	3112
gene-DEHA2F06600g	8547
gene-DEHA2F06622g	3235
gene-DEHA2F06644g	7132
gene-DEHA2F06666g	9433
gene-DEHA2F06688g	4919
gene-DEHA2F06710g	6777
gene-DEHA2F06732g	905
gene-DEHA2F06754g	14500
gene-DEHA2F06776g	3601
gene-DEHA2F06798g	8129
gene-DEHA2F06820g	12195
gene-DEHA2F06842g	1256
gene-DEHA2F06864g	1901
gene-DEHA2F06886g	3336
gene-DEHA2F06908g	2897
gene-DEHA2F06930g	1836
gene-DEHA2F06952r	0
gene-DEHA2F06974r	3
gene-DEHA2F06996g	2893
gene-DEHA2F07018g	2164
gene-DEHA2F07040g	11238
gene-DEHA2F07062g	2735
gene-DEHA2F07084g	5085
gene-DEHA2F07106g	3894
gene-DEHA2F07128g	657
gene-DEHA2F07150g	1934
gene-DEHA2F07172g	3362
gene-DEHA2F07194g	311
gene-DEHA2F07216r	2
gene-DEHA2F07238g	5720
gene-DEHA2F07260g	753
gene-DEHA2F07282g	5405
gene-DEHA2F07304g	14758
gene-DEHA2F07326g	1170
gene-DEHA2F07348g	1103
gene-DEHA2F07370g	4221
gene-DEHA2F07392g	13514
gene-DEHA2F07414g	11588
gene-DEHA2F07436g	3181
gene-DEHA2F07458g	1379
gene-DEHA2F07480g	2069
gene-DEHA2F07502g	6112
gene-DEHA2F07524g	183
gene-DEHA2F07546g	4125
gene-DEHA2F07568g	9466
gene-DEHA2F07590g	12555
gene-DEHA2F07612g	7246
gene-DEHA2F07634g	327
gene-DEHA2F07656g	2188
gene-DEHA2F07678g	11253
gene-DEHA2F07700g	396
gene-DEHA2F07722g	1156
gene-DEHA2F07744g	3061
gene-DEHA2F07766g	4421
gene-DEHA2F07788g	6435
gene-DEHA2F07810g	224
gene-DEHA2F07832g	456
gene-DEHA2F07854g	2336
gene-DEHA2F07876g	4821
gene-DEHA2F07898g	1350
gene-DEHA2F07920g	1905
gene-DEHA2F07942g	12104
gene-DEHA2F07964g	1265
gene-DEHA2F07986g	1509
gene-DEHA2F08008g	478
gene-DEHA2F08030g	311
gene-DEHA2F08052g	1454
gene-DEHA2F08074g	3482
gene-DEHA2F08096g	7989
gene-DEHA2F08118g	1127
gene-DEHA2F08140g	1909
gene-DEHA2F08162g	2943
gene-DEHA2F08184g	5183
gene-DEHA2F08206g	7365
gene-DEHA2F08228g	7934
gene-DEHA2F08250g	6874
gene-DEHA2F08272g	7659
gene-DEHA2F08294g	4550
gene-DEHA2F08316g	1171
gene-DEHA2F08338g	384
gene-DEHA2F08360g	12360
gene-DEHA2F08382g	4404
gene-DEHA2F08404g	1495
gene-DEHA2F08426g	786
gene-DEHA2F08448g	1760
gene-DEHA2F08470g	7143
gene-DEHA2F08492g	4701
gene-DEHA2F08514g	12895
gene-DEHA2F08536g	10865
gene-DEHA2F08558g	4149
gene-DEHA2F08580g	6401
gene-DEHA2F08602g	3907
gene-DEHA2F08624g	2381
gene-DEHA2F08646g	1218
gene-DEHA2F08668g	1908
gene-DEHA2F08690g	2875
gene-DEHA2F08712g	10121
gene-DEHA2F08734g	3414
gene-DEHA2F08756g	5113
gene-DEHA2F08778g	5
gene-DEHA2F08800g	114
gene-DEHA2F08822g	1602
gene-DEHA2F08844g	1838
gene-DEHA2F08866g	12116
gene-DEHA2F08888g	3862
gene-DEHA2F08910g	2311
gene-DEHA2F08932g	5171
gene-DEHA2F08954g	3064
gene-DEHA2F08976g	6116
gene-DEHA2F08998g	11225
gene-DEHA2F09020g	5751
gene-DEHA2F09042r	5
gene-DEHA2F09064g	1569
gene-DEHA2F09086g	10686
gene-DEHA2F09108g	7544
gene-DEHA2F09130g	4752
gene-DEHA2F09152g	2255
gene-DEHA2F09174g	1482
gene-DEHA2F09196g	2280
gene-DEHA2F09218r	3
gene-DEHA2F09240g	2843
gene-DEHA2F09262g	15103
gene-DEHA2F09284g	6791
gene-DEHA2F09306g	1200
gene-DEHA2F09328g	7267
gene-DEHA2F09350g	4036
gene-DEHA2F09372g	3633
gene-DEHA2F09394g	8665
gene-DEHA2F09416g	2423
gene-DEHA2F09438g	10194
gene-DEHA2F09460g	3628
gene-DEHA2F09482g	2487
gene-DEHA2F09504g	13235
gene-DEHA2F09526g	20157
gene-DEHA2F09548g	15694
gene-DEHA2F09570g	8334
gene-DEHA2F09592g	1376
gene-DEHA2F09614g	7273
gene-DEHA2F09636g	3742
gene-DEHA2F09658g	3189
gene-DEHA2F09680g	23233
gene-DEHA2F09702g	3926
gene-DEHA2F09724g	26569
gene-DEHA2F09746g	2140
gene-DEHA2F09768g	4725
gene-DEHA2F09790g	2258
gene-DEHA2F09812g	2375
gene-DEHA2F09834g	2153
gene-DEHA2F09856g	2995
gene-DEHA2F09878g	2304
gene-DEHA2F09900g	14162
gene-DEHA2F09922g	1762
gene-DEHA2F09944g	3569
gene-DEHA2F09966g	4321
gene-DEHA2F09988g	5114
gene-DEHA2F10010g	1179
gene-DEHA2F10032g	1559
gene-DEHA2F10054g	3243
gene-DEHA2F10076g	9917
gene-DEHA2F10098g	1317
gene-DEHA2F10120g	9042
gene-DEHA2F10142g	1462
gene-DEHA2F10164g	1362
gene-DEHA2F10186r	1
gene-DEHA2F10208g	2958
gene-DEHA2F10230g	1252
gene-DEHA2F10252g	2134
gene-DEHA2F10274g	6441
gene-DEHA2F10296g	2660
gene-DEHA2F10318g	2454
gene-DEHA2F10340g	4321
gene-DEHA2F10362g	3476
gene-DEHA2F10384g	3903
gene-DEHA2F10406g	684
gene-DEHA2F10428g	9071
gene-DEHA2F10450g	10802
gene-DEHA2F10472g	380
gene-DEHA2F10494g	8384
gene-DEHA2F10516g	1494
gene-DEHA2F10538g	1701
gene-DEHA2F10560g	1720
gene-DEHA2F10582g	4472
gene-DEHA2F10604g	0
gene-DEHA2F10626g	3557
gene-DEHA2F10648g	1678
gene-DEHA2F10670g	4133
gene-DEHA2F10692g	2693
gene-DEHA2F10714g	2938
gene-DEHA2F10736g	13162
gene-DEHA2F10758g	1350
gene-DEHA2F10780g	1164
gene-DEHA2F10802g	13
gene-DEHA2F10824g	9729
gene-DEHA2F10846g	593
gene-DEHA2F10868g	4533
gene-DEHA2F10890g	2970
gene-DEHA2F10912g	3107
gene-DEHA2F10934g	1773
gene-DEHA2F10956g	110
gene-DEHA2F10978g	16160
gene-DEHA2F11000g	24
gene-DEHA2F11022g	4794
gene-DEHA2F11044g	5488
gene-DEHA2F11066g	1591
gene-DEHA2F11088g	10
gene-DEHA2F11110g	5069
gene-DEHA2F11132g	875
gene-DEHA2F11154g	2235
gene-DEHA2F11176g	2846
gene-DEHA2F11198g	3090
gene-DEHA2F11220g	3571
gene-DEHA2F11242g	3645
gene-DEHA2F11264r	0
gene-DEHA2F11286g	847
gene-DEHA2F11308g	4632
gene-DEHA2F11330g	4002
gene-DEHA2F11352g	2827
gene-DEHA2F11374g	8076
gene-DEHA2F11396g	545
gene-DEHA2F11418g	5749
gene-DEHA2F11440g	5262
gene-DEHA2F11462g	65
gene-DEHA2F11484g	14
gene-DEHA2F11506g	2994
gene-DEHA2F11528g	2161
gene-DEHA2F11550g	2682
gene-DEHA2F11572g	2556
gene-DEHA2F11594g	1507
gene-DEHA2F11616g	1658
gene-DEHA2F11638g	6903
gene-DEHA2F11660g	3560
gene-DEHA2F11682g	2144
gene-DEHA2F11704g	5240
gene-DEHA2F11726g	9960
gene-DEHA2F11748g	662
gene-DEHA2F11770g	389
gene-DEHA2F11792g	527
gene-DEHA2F11814g	958
gene-DEHA2F11836g	2584
gene-DEHA2F11858g	3052
gene-DEHA2F11880g	6256
gene-DEHA2F11902g	5152
gene-DEHA2F11924g	8110
gene-DEHA2F11946g	41
gene-DEHA2F11968g	1197
gene-DEHA2F11990g	1502
gene-DEHA2F12012g	14154
gene-DEHA2F12034g	3657
gene-DEHA2F12056r	6
gene-DEHA2F12078g	4181
gene-DEHA2F12100g	2668
gene-DEHA2F12122g	6071
gene-DEHA2F12144g	1685
gene-DEHA2F12166g	246
gene-DEHA2F12188g	394
gene-DEHA2F12210g	1253
gene-DEHA2F12232g	1682
gene-DEHA2F12254r	0
gene-DEHA2F12276g	3266
gene-DEHA2F12298g	1328
gene-DEHA2F12320g	14529
gene-DEHA2F12342g	1128
gene-DEHA2F12364g	7836
gene-DEHA2F12386g	14738
gene-DEHA2F12408g	8901
gene-DEHA2F12430g	6329
gene-DEHA2F12452g	6814
gene-DEHA2F12474g	1955
gene-DEHA2F12496g	9965
gene-DEHA2F12518g	7014
gene-DEHA2F12540g	17043
gene-DEHA2F12562g	9462
gene-DEHA2F12584g	2775
gene-DEHA2F12606g	8631
gene-DEHA2F12628g	3347
gene-DEHA2F12650g	1923
gene-DEHA2F12672g	48
gene-DEHA2F12694g	632
gene-DEHA2F12716g	4398
gene-DEHA2F12738g	1969
gene-DEHA2F12760g	2223
gene-DEHA2F12782g	0
gene-DEHA2F12804g	6325
gene-DEHA2F12826g	10891
gene-DEHA2F12848g	7060
gene-DEHA2F12870g	13692
gene-DEHA2F12892g	2559
gene-DEHA2F12914g	3533
gene-DEHA2F12936g	5760
gene-DEHA2F12958g	712
gene-DEHA2F12980g	13628
gene-DEHA2F13002g	5493
gene-DEHA2F13024g	4522
gene-DEHA2F13046g	3646
gene-DEHA2F13068g	3685
gene-DEHA2F13090g	1637
gene-DEHA2F13112g	5147
gene-DEHA2F13134g	1325
gene-DEHA2F13156g	12625
gene-DEHA2F13178g	7473
gene-DEHA2F13200g	2354
gene-DEHA2F13222g	1911
gene-DEHA2F13244g	2529
gene-DEHA2F13266g	10157
gene-DEHA2F13288g	3388
gene-DEHA2F13310g	1222
gene-DEHA2F13332g	5958
gene-DEHA2F13354g	2404
gene-DEHA2F13376g	3444
gene-DEHA2F13398g	4520
gene-DEHA2F13420g	5253
gene-DEHA2F13442g	3258
gene-DEHA2F13464g	7511
gene-DEHA2F13486g	800
gene-DEHA2F13508g	62
gene-DEHA2F13530g	5346
gene-DEHA2F13552g	6661
gene-DEHA2F13574g	1895
gene-DEHA2F13596g	1774
gene-DEHA2F13618g	2256
gene-DEHA2F13640g	1844
gene-DEHA2F13662r	0
gene-DEHA2F13684g	34373
gene-DEHA2F13706g	2247
gene-DEHA2F13728g	4422
gene-DEHA2F13750g	5417
gene-DEHA2F13772g	962
gene-DEHA2F13794g	2632
gene-DEHA2F13816g	2066
gene-DEHA2F13838g	2569
gene-DEHA2F13860g	13609
gene-DEHA2F13882g	3854
gene-DEHA2F13904g	33913
gene-DEHA2F13926g	363
gene-DEHA2F13948g	5567
gene-DEHA2F13970g	2812
gene-DEHA2F13992g	24327
gene-DEHA2F14014g	3111
gene-DEHA2F14036g	840
gene-DEHA2F14058g	5693
gene-DEHA2F14080g	1647
gene-DEHA2F14102g	684
gene-DEHA2F14124g	2034
gene-DEHA2F14146g	1843
gene-DEHA2F14168g	875
gene-DEHA2F14190g	2885
gene-DEHA2F14212g	1461
gene-DEHA2F14234g	3124
gene-DEHA2F14256g	2361
gene-DEHA2F14278g	84
gene-DEHA2F14300g	2076
gene-DEHA2F14322g	31151
gene-DEHA2F14344g	1153
gene-DEHA2F14366g	7144
gene-DEHA2F14388r	0
gene-DEHA2F14410g	4144
gene-DEHA2F14432g	10608
gene-DEHA2F14454g	2251
gene-DEHA2F14476g	11559
gene-DEHA2F14498g	3991
gene-DEHA2F14520g	4035
gene-DEHA2F14542g	799
gene-DEHA2F14564g	5001
gene-DEHA2F14586g	4797
gene-DEHA2F14608g	1221
gene-DEHA2F14630g	3656
gene-DEHA2F14652g	2561
gene-DEHA2F14674g	1934
gene-DEHA2F14696g	3552
gene-DEHA2F14718g	3974
gene-DEHA2F14740g	23318
gene-DEHA2F14762g	3667
gene-DEHA2F14784g	2395
gene-DEHA2F14806g	1728
gene-DEHA2F14828g	3654
gene-DEHA2F14850g	3634
gene-DEHA2F14872g	3023
gene-DEHA2F14894g	24
gene-DEHA2F14916g	1721
gene-DEHA2F14938g	6710
gene-DEHA2F14960g	8975
gene-DEHA2F14982g	15679
gene-DEHA2F15004g	33
gene-DEHA2F15026g	51
gene-DEHA2F15048g	1763
gene-DEHA2F15070g	13305
gene-DEHA2F15092g	6110
gene-DEHA2F15114g	1185
gene-DEHA2F15136g	4151
gene-DEHA2F15158g	1664
gene-DEHA2F15180g	3330
gene-DEHA2F15202g	10704
gene-DEHA2F15224g	4852
gene-DEHA2F15246g	8909
gene-DEHA2F15268g	2730
gene-DEHA2F15290g	1816
gene-DEHA2F15312g	1352
gene-DEHA2F15334g	1361
gene-DEHA2F15356g	5824
gene-DEHA2F15378g	947
gene-DEHA2F15400g	485
gene-DEHA2F15422g	8376
gene-DEHA2F15444g	755
gene-DEHA2F15466g	2979
gene-DEHA2F15488g	1443
gene-DEHA2F15510g	2524
gene-DEHA2F15532g	471
gene-DEHA2F15554g	1162
gene-DEHA2F15576g	2223
gene-DEHA2F15598g	2835
gene-DEHA2F15620g	5715
gene-DEHA2F15642g	3930
gene-DEHA2F15664g	2584
gene-DEHA2F15686g	297
gene-DEHA2F15708g	6584
gene-DEHA2F15730g	877
gene-DEHA2F15752g	3826
gene-DEHA2F15774g	1571
gene-DEHA2F15796g	4256
gene-DEHA2F15818g	2232
gene-DEHA2F15840g	2448
gene-DEHA2F15862g	4336
gene-DEHA2F15884g	2419
gene-DEHA2F15906g	896
gene-DEHA2F15928g	2415
gene-DEHA2F15950g	5362
gene-DEHA2F15972g	733
gene-DEHA2F15994g	5140
gene-DEHA2F16016g	1566
gene-DEHA2F16038g	8417
gene-DEHA2F16060g	5876
gene-DEHA2F16082g	3172
gene-DEHA2F16104g	2411
gene-DEHA2F16126g	1950
gene-DEHA2F16148g	1871
gene-DEHA2F16170g	2773
gene-DEHA2F16192g	4051
gene-DEHA2F16214g	98
gene-DEHA2F16236g	9149
gene-DEHA2F16258g	3068
gene-DEHA2F16280g	2545
gene-DEHA2F16302g	6453
gene-DEHA2F16324g	4094
gene-DEHA2F16346g	3763
gene-DEHA2F16368g	2129
gene-DEHA2F16390g	2930
gene-DEHA2F16412g	867
gene-DEHA2F16434g	7383
gene-DEHA2F16456g	14647
gene-DEHA2F16478g	18157
gene-DEHA2F16500g	844
gene-DEHA2F16522g	6552
gene-DEHA2F16544g	7461
gene-DEHA2F16566g	5853
gene-DEHA2F16588g	4393
gene-DEHA2F16610g	2616
gene-DEHA2F16632g	3537
gene-DEHA2F16654g	150
gene-DEHA2F16676g	979
gene-DEHA2F16698g	8787
gene-DEHA2F16720g	2806
gene-DEHA2F16742g	1811
gene-DEHA2F16764g	3275
gene-DEHA2F16786g	4934
gene-DEHA2F16808g	3006
gene-DEHA2F16830g	125
gene-DEHA2F16852g	4717
gene-DEHA2F16874g	1365
gene-DEHA2F16896g	1405
gene-DEHA2F16918g	2630
gene-DEHA2F16940g	1612
gene-DEHA2F16962g	39
gene-DEHA2F16984g	7116
gene-DEHA2F17006g	6115
gene-DEHA2F17028g	539
gene-DEHA2F17050g	2311
gene-DEHA2F17072g	1857
gene-DEHA2F17094g	7515
gene-DEHA2F17116g	12764
gene-DEHA2F17138g	5478
gene-DEHA2F17160g	6020
gene-DEHA2F17182g	16716
gene-DEHA2F17204g	37459
gene-DEHA2F17226g	3474
gene-DEHA2F17248g	2749
gene-DEHA2F17270g	1133
gene-DEHA2F17292g	1068
gene-DEHA2F17314g	2002
gene-DEHA2F17336g	2002
gene-DEHA2F17358g	11128
gene-DEHA2F17380g	1414
gene-DEHA2F17402g	86
gene-DEHA2F17424g	18039
gene-DEHA2F17446g	5474
gene-DEHA2F17468g	3203
gene-DEHA2F17490g	2905
gene-DEHA2F17512g	2221
gene-DEHA2F17534g	4795
gene-DEHA2F17556g	1841
gene-DEHA2F17578g	142
gene-DEHA2F17600g	3058
gene-DEHA2F17622g	4364
gene-DEHA2F17644g	1326
gene-DEHA2F17666g	3150
gene-DEHA2F17688g	2245
gene-DEHA2F17710g	3641
gene-DEHA2F17732g	10000
gene-DEHA2F17754g	4862
gene-DEHA2F17776g	7927
gene-DEHA2F17798g	16773
gene-DEHA2F17820g	549
gene-DEHA2F17842g	1874
gene-DEHA2F17864g	2599
gene-DEHA2F17886g	5819
gene-DEHA2F17908g	163
gene-DEHA2F17930g	652
gene-DEHA2F17952g	1972
gene-DEHA2F17974r	16
gene-DEHA2F17996g	321
gene-DEHA2F18018g	4615
gene-DEHA2F18040g	890
gene-DEHA2F18062g	4678
gene-DEHA2F18084r	19
gene-DEHA2F18106g	3611
gene-DEHA2F18128g	2234
gene-DEHA2F18150g	3520
gene-DEHA2F18172g	1797
gene-DEHA2F18194g	2942
gene-DEHA2F18216g	48966
gene-DEHA2F18238g	9335
gene-DEHA2F18260g	1308
gene-DEHA2F18282g	9129
gene-DEHA2F18304g	3540
gene-DEHA2F18634g	1621
gene-DEHA2F18656g	16893
gene-DEHA2F18678g	3121
gene-DEHA2F18700g	1577
gene-DEHA2F18722g	4625
gene-DEHA2F18744g	19495
gene-DEHA2F18766g	11513
gene-DEHA2F18788g	3449
gene-DEHA2F18810g	4045
gene-DEHA2F18832g	7486
gene-DEHA2F18854g	1345
gene-DEHA2F18876g	3168
gene-DEHA2F18898g	1973
gene-DEHA2F18920g	799
gene-DEHA2F18964g	1681
gene-DEHA2F18986g	7299
gene-DEHA2F19008g	1312
gene-DEHA2F19030g	1196
gene-DEHA2F19052g	8553
gene-DEHA2F19074g	3184
gene-DEHA2F19096g	4885
gene-DEHA2F19118g	224
gene-DEHA2F19140g	3967
gene-DEHA2F19162g	7392
gene-DEHA2F19184g	691
gene-DEHA2F19206g	12
gene-DEHA2F19228g	2523
gene-DEHA2F19250g	1903
gene-DEHA2F19272g	9375
gene-DEHA2F19294g	2959
gene-DEHA2F19316g	6968
gene-DEHA2F19338g	3452
gene-DEHA2F19360g	1296
gene-DEHA2F19382g	7626
gene-DEHA2F19404g	2101
gene-DEHA2F19426g	2446
gene-DEHA2F19448g	3108
gene-DEHA2F19470g	1124
gene-DEHA2F19492g	1329
gene-DEHA2F19514g	12507
gene-DEHA2F19536g	90
gene-DEHA2F19558g	2071
gene-DEHA2F19580g	56
gene-DEHA2F19602g	4200
gene-DEHA2F19624g	4799
gene-DEHA2F19646g	4391
gene-DEHA2F19668g	2228
gene-DEHA2F19690g	4143
gene-DEHA2F19712g	565
gene-DEHA2F19734g	172
gene-DEHA2F19756g	1370
gene-DEHA2F19778g	8258
gene-DEHA2F19800g	1409
gene-DEHA2F19822g	2138
gene-DEHA2F19910g	2838
gene-DEHA2F19932g	35365
gene-DEHA2F19954g	3850
gene-DEHA2F19976g	3156
gene-DEHA2F19998g	2610
gene-DEHA2F20020g	5398
gene-DEHA2F20042g	1884
gene-DEHA2F20064g	3265
gene-DEHA2F20086g	6408
gene-DEHA2F20108g	10111
gene-DEHA2F20130g	2313
gene-DEHA2F20152g	3764
gene-DEHA2F20174g	10227
gene-DEHA2F20196g	2399
gene-DEHA2F20218g	4502
gene-DEHA2F20240g	1581
gene-DEHA2F20262g	1730
gene-DEHA2F20284g	520
gene-DEHA2F20306g	1465
gene-DEHA2F20328g	8887
gene-DEHA2F20350g	1116
gene-DEHA2F20372g	3081
gene-DEHA2F20394g	15183
gene-DEHA2F20416g	10
gene-DEHA2F20438g	7
gene-DEHA2F20460g	1426
gene-DEHA2F20482g	2468
gene-DEHA2F20504g	1504
gene-DEHA2F20526g	1970
gene-DEHA2F20548g	3063
gene-DEHA2F20570g	20
gene-DEHA2F20592g	11061
gene-DEHA2F20614g	2287
gene-DEHA2F20636g	1850
gene-DEHA2F20658g	13914
gene-DEHA2F20680g	1882
gene-DEHA2F20702g	5272
gene-DEHA2F20724g	1207
gene-DEHA2F20746g	1249
gene-DEHA2F20768g	3623
gene-DEHA2F20790g	1170
gene-DEHA2F20812g	5828
gene-DEHA2F20834g	4653
gene-DEHA2F20856g	2479
gene-DEHA2F20878g	2399
gene-DEHA2F20900g	15171
gene-DEHA2F20922g	1105
gene-DEHA2F20944g	6981
gene-DEHA2F20966g	3330
gene-DEHA2F20988g	5933
gene-DEHA2F21010g	1041
gene-DEHA2F21032g	1259
gene-DEHA2F21054g	3194
gene-DEHA2F21076g	7142
gene-DEHA2F21098g	9390
gene-DEHA2F21120g	11509
gene-DEHA2F21142g	2070
gene-DEHA2F21164g	2433
gene-DEHA2F21186g	1460
gene-DEHA2F21208g	2023
gene-DEHA2F21230g	368
gene-DEHA2F21252g	1151
gene-DEHA2F21274g	878
gene-DEHA2F21296r	17
gene-DEHA2F21318g	1599
gene-DEHA2F21340g	2462
gene-DEHA2F21362g	2674
gene-DEHA2F21384g	4560
gene-DEHA2F21406g	223
gene-DEHA2F21428g	1526
gene-DEHA2F21450g	13847
gene-DEHA2F21472g	3045
gene-DEHA2F21494g	7474
gene-DEHA2F21516g	4995
gene-DEHA2F21538g	3329
gene-DEHA2F21560g	1020
gene-DEHA2F21582g	5502
gene-DEHA2F21604g	1738
gene-DEHA2F21626g	842
gene-DEHA2F21648g	4329
gene-DEHA2F21670g	5411
gene-DEHA2F21692g	3262
gene-DEHA2F21714r	0
gene-DEHA2F21736g	1736
gene-DEHA2F21758g	2530
gene-DEHA2F21780r	9
gene-DEHA2F21802g	983
gene-DEHA2F21824g	2681
gene-DEHA2F21846g	985
gene-DEHA2F21868g	2351
gene-DEHA2F21890g	6937
gene-DEHA2F21912g	2157
gene-DEHA2F21934g	1366
gene-DEHA2F21956g	1809
gene-DEHA2F21978g	1227
gene-DEHA2F22000g	2031
gene-DEHA2F22022g	2110
gene-DEHA2F22044g	323
gene-DEHA2F22066g	3165
gene-DEHA2F22088g	1395
gene-DEHA2F22110g	13167
gene-DEHA2F22132g	174
gene-DEHA2F22154g	2694
gene-DEHA2F22176g	1603
gene-DEHA2F22198g	2446
gene-DEHA2F22220g	59
gene-DEHA2F22242g	5522
gene-DEHA2F22264g	11128
gene-DEHA2F22286g	2768
gene-DEHA2F22308g	12457
gene-DEHA2F22330g	1709
gene-DEHA2F22352g	6828
gene-DEHA2F22374g	26740
gene-DEHA2F22396g	4
gene-DEHA2F22418g	257
gene-DEHA2F22440g	540
gene-DEHA2F22462g	859
gene-DEHA2F22484g	3616
gene-DEHA2F22506g	8291
gene-DEHA2F22528g	4608
gene-DEHA2F22550g	12568
gene-DEHA2F22572g	5219
gene-DEHA2F22594g	1121
gene-DEHA2F22616g	2836
gene-DEHA2F22638g	7716
gene-DEHA2F22660g	7988
gene-DEHA2F22682g	10305
gene-DEHA2F22704g	2349
gene-DEHA2F22726g	1996
gene-DEHA2F22748g	5032
gene-DEHA2F22770g	18688
gene-DEHA2F22792g	180
gene-DEHA2F22814g	2
gene-DEHA2F22836g	8972
gene-DEHA2F22858g	11079
gene-DEHA2F22880g	960
gene-DEHA2F22902g	3994
gene-DEHA2F22924g	1805
gene-DEHA2F22946g	1717
gene-DEHA2F22968g	1256
gene-DEHA2F22990g	2756
gene-DEHA2F23012g	12806
gene-DEHA2F23034r	2
gene-DEHA2F23056r	0
gene-DEHA2F23078g	4632
gene-DEHA2F23100g	342
gene-DEHA2F23122g	4822
gene-DEHA2F23144g	4493
gene-DEHA2F23166g	9350
gene-DEHA2F23188g	3570
gene-DEHA2F23210g	4977
gene-DEHA2F23232g	1896
gene-DEHA2F23254g	138
gene-DEHA2F23276g	3106
gene-DEHA2F23298g	1280
gene-DEHA2F23320g	2743
gene-DEHA2F23342g	17289
gene-DEHA2F23364g	4008
gene-DEHA2F23386g	3918
gene-DEHA2F23408g	8140
gene-DEHA2F23430g	716
gene-DEHA2F23452g	7055
gene-DEHA2F23474g	7606
gene-DEHA2F23496g	16874
gene-DEHA2F23518g	2727
gene-DEHA2F23540g	280
gene-DEHA2F23562g	2056
gene-DEHA2F23584g	1004
gene-DEHA2F23606g	386
gene-DEHA2F23628g	663
gene-DEHA2F23650g	1657
gene-DEHA2F23672g	4970
gene-DEHA2F23694g	3111
gene-DEHA2F23716g	1693
gene-DEHA2F23738g	2920
gene-DEHA2F23760g	1264
gene-DEHA2F23782g	11597
gene-DEHA2F23804g	2478
gene-DEHA2F23826g	2440
gene-DEHA2F23848g	8671
gene-DEHA2F23870g	5439
gene-DEHA2F23892g	6256
gene-DEHA2F23914g	664
gene-DEHA2F23936r	1
gene-DEHA2F23958g	3401
gene-DEHA2F23980g	6781
gene-DEHA2F24002g	5253
gene-DEHA2F24024g	8157
gene-DEHA2F24046g	6843
gene-DEHA2F24068g	1318
gene-DEHA2F24090g	1970
gene-DEHA2F24112g	3200
gene-DEHA2F24134g	1098
gene-DEHA2F24156g	6167
gene-DEHA2F24178g	1934
gene-DEHA2F24200g	2249
gene-DEHA2F24222g	1911
gene-DEHA2F24244g	785
gene-DEHA2F24266g	1576
gene-DEHA2F24288g	2244
gene-DEHA2F24310g	3619
gene-DEHA2F24332g	560
gene-DEHA2F24354g	1341
gene-DEHA2F24376r	0
gene-DEHA2F24398g	23965
gene-DEHA2F24420g	1216
gene-DEHA2F24442g	3511
gene-DEHA2F24464g	1232
gene-DEHA2F24486g	3021
gene-DEHA2F24508g	3480
gene-DEHA2F24530g	2143
gene-DEHA2F24552g	2971
gene-DEHA2F24574g	672
gene-DEHA2F24596g	1314
gene-DEHA2F24618g	2299
gene-DEHA2F24640g	3559
gene-DEHA2F24662g	4496
gene-DEHA2F24684r	8
gene-DEHA2F24706g	1498
gene-DEHA2F24728g	2217
gene-DEHA2F24750g	5179
gene-DEHA2F24772g	154
gene-DEHA2F24794g	6515
gene-DEHA2F24816g	2944
gene-DEHA2F24838g	3463
gene-DEHA2F24860g	14213
gene-DEHA2F24882g	5727
gene-DEHA2F24904g	1847
gene-DEHA2F24926g	5652
gene-DEHA2F24948g	2353
gene-DEHA2F24970g	31
gene-DEHA2F24992g	4507
gene-DEHA2F25014g	5883
gene-DEHA2F25036g	1357
gene-DEHA2F25058g	26616
gene-DEHA2F25080g	3135
gene-DEHA2F25102g	12285
gene-DEHA2F25124g	4971
gene-DEHA2F25146g	20783
gene-DEHA2F25168g	916
gene-DEHA2F25190g	1746
gene-DEHA2F25212g	3541
gene-DEHA2F25234g	3860
gene-DEHA2F25256g	2525
gene-DEHA2F25278g	2758
gene-DEHA2F25300g	2652
gene-DEHA2F25322g	4749
gene-DEHA2F25344g	5149
gene-DEHA2F25366g	3
gene-DEHA2F25388g	2032
gene-DEHA2F25410g	1508
gene-DEHA2F25432g	1379
gene-DEHA2F25454g	2502
gene-DEHA2F25476g	4841
gene-DEHA2F25498g	4655
gene-DEHA2F25520g	1414
gene-DEHA2F25542g	1434
gene-DEHA2F25564g	8070
gene-DEHA2F25586g	4931
gene-DEHA2F25608g	7
gene-DEHA2F25630g	1582
gene-DEHA2F25652g	1396
gene-DEHA2F25674g	782
gene-DEHA2F25696g	1208
gene-DEHA2F25718g	9891
gene-DEHA2F25740g	19494
gene-DEHA2F25762g	2508
gene-DEHA2F25784g	3408
gene-DEHA2F25806g	2740
gene-DEHA2F25828g	1748
gene-DEHA2F25850g	2627
gene-DEHA2F25872g	2947
gene-DEHA2F25894g	2533
gene-DEHA2F25916g	5
gene-DEHA2F25938g	3115
gene-DEHA2F25960g	5890
gene-DEHA2F25982g	1903
gene-DEHA2F26004g	4662
gene-DEHA2F26026g	3474
gene-DEHA2F26048g	7471
gene-DEHA2F26070g	7148
gene-DEHA2F26092g	3034
gene-DEHA2F26114g	6528
gene-DEHA2F26136g	2068
gene-DEHA2F26158g	30
gene-DEHA2F26180g	1186
gene-DEHA2F26202g	1305
gene-DEHA2F26224g	4008
gene-DEHA2F26246g	3159
