category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	p.adjust.over_represented	p.adjust.under_represented
dhaM00549	1	0.954396771711725	0	6	1	0.999999993821741
dhaM00552	1	0.977623128799671	0	2	1	0.999999993821741
dhaM00554	1	0.98076927589564	0	2	1	0.999999993821741
dhaM00565	1	0.995794984123168	0	1	1	0.999999993821741
dhaM00568	1	0.987663094097168	0	1	1	0.999999993821741
dhaM00572	1	0.9769792224338	0	2	1	0.999999993821741
dhaM00573	1	0.989851766789505	0	1	1	0.999999993821741
dhaM00577	1	0.979994597304582	0	2	1	0.999999993821741
dhaM00580	1	0.986635838877251	0	1	1	0.999999993821741
dhaM00596	1	0.992299182823993	0	1	1	0.999999993821741
dhaM00609	1	0.988880999125309	0	1	1	0.999999993821741
dhaM00632	1	0.966097421790587	0	4	1	0.999999993821741
dhaM00740	1	0.965784451812812	0	4	1	0.999999993821741
dhaM00793	1	0.988435845340279	0	1	1	0.999999993821741
dhaM00840	1	0.986213346318026	0	1	1	0.999999993821741
dhaM00841	1	0.986828122692593	0	1	1	0.999999993821741
dhaM00842	1	0.986828122692593	0	1	1	0.999999993821741
dhaM00843	1	0.986828122692593	0	1	1	0.999999993821741
dhaM00844	1	0.956631062002472	0	4	1	0.999999993821741
dhaM00845	1	0.980468945308689	0	2	1	0.999999993821741
dhaM00846	1	0.937388085438069	0	7	1	0.999999993821741
dhaM00849	1	0.955591702143121	0	5	1	0.999999993821741
dhaM00854	1	0.966099364484341	0	5	1	0.999999993821741
dhaM00855	1	0.983931742813195	0	4	1	0.999999993821741
dhaM00861	1	0.956227033569839	0	6	1	0.999999993821741
dhaM00868	1	0.92782954867682	0	7	1	0.999999993821741
dhaM00872	1	0.98328322274464	0	5	1	0.999999993821741
dhaM00873	1	0.929198202976314	0	6	1	0.999999993821741
dhaM00874	1	0.903895475862325	0	9	1	0.999999993821741
dhaM00892	1	0.934138072477545	0	8	1	0.999999993821741
dhaM00910	1	0.987306206750117	0	1	1	0.999999993821741
dhaM00917	1	0.960412261581835	0	4	1	0.999999993821741
